"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
902,6,"HANA SCHEDEROVÁ",56,"administrátor","Libenice","Ne","",""
903,8,"JAN ČERNÝ",39,"podnikatel","Libenice","Ne","",""
901,4,"DAVID BUŘIČ",43,"živnostník - kovorytec","Libenice","Ne","",""
902,1,"JAN RŮŽIČKA",50,"podnikatel","Libenice","Ne","",""
901,1,"JANA BUŘIČOVÁ",39,"vedoucí ekonomického oddělení","Libenice","Ne","",""
903,2,"MILAN RŮŽIČKA",32,"technik STK","Libenice","Ne","",""
902,4,"JARMILA PLETKOVÁ",72,"důchodce","Libenice","Ne","",""
903,1,"Ing. JAROSLAV BARTUŠEK",59,"státní zaměstnanec","Libenice","Ne","",""
903,5,"HANA MIČOVÁ",43,"vedoucí provozu","Libenice","Ne","",""
902,2,"LENKA HAMPLOVÁ",41,"živnostník","Libenice","Ne","",""
901,7,"MARTIN KLATKA",37,"živnostník","Libenice","Ne","",""
902,7,"MARTIN SOUČEK",35,"nezaměstnaný","Libenice","Ne","",""
903,3,"LUBOMÍR MARCIN",40,"mechanik","Libenice","Ne","",""
903,9,"LUCIE SARAUEROVÁ",30,"mateřská dovolená","Libenice","Ne","",""
902,3,"LUDMILA DYNKOVÁ",54,"živnostník","Libenice","Ne","",""
901,2,"JOSEF HAMPL",40,"státní zaměstnanec (policista)","Libenice","Ne","",""
901,6,"JOSEF HLAVATÝ",76,"důchodce","Libenice","Ne","",""
902,5,"PAVLÍNA ZDYCHYNCOVÁ",35,"v domácnosti","Libenice","Ne","",""
903,7,"MICHAL DOUDA",21,"finanční poradce","Libenice","Ne","",""
903,6,"MICHAELA CHUDOBOVÁ",30,"prodavačka","Libenice","Ne","",""
901,5,"KRISTÝNA ŠULTOVÁ",28,"knihovnice","Libenice","Ne","",""
901,3,"RŮŽENA VERSTEEGOVÁ",40,"soukromý zemědělec","Libenice","Ne","",""
903,4,"PAVEL NOHÝNEK",40,"řidič","Libenice","Ne","",""
