"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
1,4,"BOŽENA BERÁNKOVÁ",57,"poštovní doručovatelka","Bohumilice","Ano","KDU-ČSL","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,1,"JAROSLAV NOVÝ",55,"prodavač","Bohumilice","Ano","KDU-ČSL","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
901,2,"DAVID KUBICA",37,"OSVČ","Bohumilice","Ne","BEZPP",""
1,5,"JINDŘICH MALÝ",29,"zdravotnický záchranář","Bohumilice","Ne","BEZPP",""
1,3,"JOSEF PRENĚK",49,"elektromechanik","Bohumilice","Ano","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,2,"JANA PINKEOVÁ",45,"projektant","Bohumilice","Ano","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
901,3,"PETR JUNGVIRT",41,"dělník","Bohumilice","Ne","BEZPP",""
901,1,"LIBOR VEJTASA",40,"zedník","Bohumilice","Ne","BEZPP",""
1,7,"PAVEL FILIP",49,"státní zaměstnanec","Bohumilice","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,6,"JAN STANĚK",44,"kovář","Bohumilice","Ne","BEZPP",""
901,4,"RADEK VEJTASA",38,"OSVČ","Bohumilice","Ano","BEZPP","NEZÁVISLÉ SDRUŽENÍ - HASIČI"
901,5,"JANA MASÁČKOVÁ",23,"student","Bohumilice","Ne","BEZPP",""
