"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
1,2,"PAVEL TEPLÝ",56,"OSVČ","Český Herálec","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,1,"LUBOMÍR GREGOR",56,"starosta","Český Herálec","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,15,"ANTONÍN TRÁVNÍČEK",46,"soukromý podnikatel","Český Herálec","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,5,"RENÁTA GREGOROVÁ",45,"obchodní zástupce","Český Herálec","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,3,"Ing. KAREL ŠTOLL",50,"vedoucí finančního odboru","Český Herálec","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,6,"MIROSLAV DÍTĚ",38,"vedoucí výroby","Český Herálec","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,12,"IVANA ČERNÁ",49,"šička","Herálec","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,9,"MARIE TEPLÁ",47,"uklízečka","Český Herálec","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
7,7,"PAVEL TRONÍČEK",43,"živnostník","Český Herálec","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,1,"Ing. BOHUMIL DOSTÁL",50,"lesník","Český Herálec","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,14,"JOSEF KALINA",61,"podnikatel","Herálec","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,11,"FRANTIŠEK VOJTA",40,"řidič","Herálec","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,12,"JAROSLAV DOSPĚL",49,"strojař","Český Herálec","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,8,"Ing. LUDĚK WEBER",52,"projektový a finanční manažer","Herálec","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,2,"STANISLAV SUCHÝ",46,"podnikatel","Český Herálec","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,4,"LADISLAV HAVLÍK",62,"živnostník","Český Herálec","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,10,"PETR GREGOR",39,"řidič","Herálec","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
47,14,"MARIE ŠKORPÍKOVÁ",63,"důchodce","Český Herálec","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,3,"JOSEF VAIS",38,"OSVČ","Český Herálec","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,12,"MIROSLAV MUSIL",51,"invalidní důchodce","Herálec","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,1,"MILOSLAVA ONDRÁČKOVÁ",62,"důchodce","Český Herálec","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,7,"ZDENĚK BÁRTA",60,"lesní dělník","Český Herálec","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,4,"JOSEF BUREŠ",57,"dělník","Český Herálec","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,6,"VLADIMÍR GREGOR",60,"technik","Český Herálec","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,2,"JAROSLAV GREGOR",52,"řidič autobusu","Český Herálec","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,11,"JIŘÍ HOUSKA",54,"řidič","Herálec","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,5,"LUDMILA VAISOVÁ",61,"důchodce","Český Herálec","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,10,"JIŘÍ GREGOR",54,"dělník","Kocanda","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
7,15,"JAROMÍR HAVLÍK",70,"důchodce","Český Herálec","Ne","",""
7,9,"Ing. FRANTIŠEK ZÁSTĚRA",53,"technik","Herálec","Ne","",""
47,9,"EVA HAMÁKOVÁ",65,"důchodce","Český Herálec","Ne","",""
7,6,"Bc. LUCIE PTASZEKOVÁ",31,"ekonomka","Český Herálec","Ne","",""
1,14,"HANA ŠTOLLOVÁ",37,"technicko-hospodářský pracovník obchodní oddělení","Český Herálec","Ne","",""
47,15,"JAROSLAV ŠTOL",79,"důchodce","Český Herálec","Ne","",""
1,13,"Ing. KRISTÝNA DOPITOVÁ",25,"mzdová účetní","Český Herálec","Ne","",""
7,13,"LEOŠ NOVÁK",35,"technik","Český Herálec","Ne","",""
1,11,"JAN TEPLÝ",54,"dělník","Český Herálec","Ne","",""
47,8,"JITKA TEPLÁ",61,"důchodce","Český Herálec","Ne","",""
1,4,"Ing. JANA TEPLÁ",44,"projektant","Český Herálec","Ne","",""
1,7,"ZDENĚK GREGOR",34,"OSVČ","Český Herálec","Ne","",""
7,5,"PETR HAMÁK",48,"vedoucí pracovník","Herálec","Ne","",""
7,3,"PETRA VAISOVÁ",41,"šička","Herálec","Ne","",""
1,8,"PETR KOSEK",36,"zaměstnanec obecního úřadu","Český Herálec","Ne","",""
1,10,"ZDEŇKA GREGOROVÁ",32,"obchodní zástupce","Český Herálec","Ne","",""
47,13,"VĚRA BÁRTOVÁ",55,"invalidní důchodce","Český Herálec","Ne","",""
