"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
1,11,"BOHUMÍR PAŘENICA",50,"zedník - obkladač","Prostřední Bečva","Ne","KDU-ČSL",""
902,2,"JANA VRÁNOVÁ",46,"zdravotní sestra","Prostřední Bečva","Ano","BEZPP","NOVÁ ŠANCE"
1,3,"MARCELA CHOLEVÍKOVÁ DiS.",39,"vedoucí Osobní asistence","Prostřední Bečva","Ne","BEZPP",""
903,7,"JOSEF BÁRTEK",50,"podnikatel","Prostřední Bečva","Ne","BEZPP","""SDRUŽENÍ PODNIKATELŮ PROSTŘEDNÍ BEČVA"""
903,10,"IVO KRETEK",26,"podnikatel","Prostřední Bečva","Ne","BEZPP",""
1,4,"Ing. JINDŘICH FRNKA",52,"technik","Prostřední Bečva","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
901,7,"DAVID KUBÁŇ",38,"vedoucí prodejny","Prostřední Bečva","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ"
1,6,"JAN HALAMÍČEK",63,"důchodce","Prostřední Bečva","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
901,6,"JIŘÍ FIURÁŠEK",49,"mechanik","Prostřední Bečva","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ"
1,5,"FRANTIŠEK KŘENEK",59,"technik","Prostřední Bečva","Ne","BEZPP",""
903,6,"ALEŠ JURAJDA",27,"podnikatel","Prostřední Bečva","Ne","BEZPP","""SDRUŽENÍ PODNIKATELŮ PROSTŘEDNÍ BEČVA"""
1,10,"JANA CHUDĚJOVÁ",23,"prodavačka","Prostřední Bečva","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
903,9,"ILONA PERNICOVÁ",45,"podnikatelka","Prostřední Bečva","Ne","BEZPP",""
902,10,"Ing. MIROSLAV MARTINÁK",32,"konstruktér","Prostřední Bečva","Ne","BEZPP","NOVÁ ŠANCE"
902,3,"IVANA CABÁKOVÁ",37,"fyzioterapeutka","Prostřední Bečva","Ano","BEZPP","NOVÁ ŠANCE"
901,10,"JINDŘICH RŮŽIČKA",40,"podnikatel","Prostřední Bečva","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ"
901,5,"JANA JUREČKOVÁ",25,"kuchařka","Prostřední Bečva","Ne","BEZPP",""
902,9,"Mgr. DITA GUŽÍKOVÁ",35,"učitelka ZŠ","Prostřední Bečva","Ne","BEZPP","NOVÁ ŠANCE"
1,9,"Ing. ELIŠKA ŠVANDOVÁ",48,"technik","Prostřední Bečva","Ne","BEZPP",""
903,4,"Bc. ALICE UHLÁŘOVÁ",56,"učitelka","Prostřední Bečva","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ"
902,5,"Bc. PETR KŘENEK",29,"policista","Prostřední Bečva","Ne","BEZPP",""
901,11,"Ing. FRANTIŠEK JUŘÍK",65,"důchodce","Prostřední Bečva","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ"
901,8,"JANA JANÍČKOVÁ",51,"vedoucí učitelka v mateřské škole","Prostřední Bečva","Ne","BEZPP",""
1,7,"LEOŠ MIKUNDA",45,"dělník","Prostřední Bečva","Ne","BEZPP",""
902,11,"Ing. JIŘÍ POLÁŠEK",34,"programátor","Prostřední Bečva","Ne","BEZPP","NOVÁ ŠANCE"
903,3,"IVETA ZÁVORKOVÁ",48,"podnikatel","Prostřední Bečva","Ne","BEZPP","""SDRUŽENÍ PODNIKATELŮ PROSTŘEDNÍ BEČVA"""
1,1,"MILAN FÁREK",55,"místostarosta","Prostřední Bečva","Ano","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
902,7,"JITKA SOBKOVÁ",53,"pracovnice pošty","Prostřední Bečva","Ne","BEZPP","NOVÁ ŠANCE"
902,4,"JAROSLAVA MIKULENKOVÁ",58,"účetní","Prostřední Bečva","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ"
903,2,"JIŘÍ MATUŠÍK",57,"podnikatel","Prostřední Bečva","Ano","BEZPP","""SDRUŽENÍ PODNIKATELŮ PROSTŘEDNÍ BEČVA"""
903,11,"VĚRA SVÁKOVÁ",21,"podnikatelka","Prostřední Bečva","Ne","BEZPP",""
903,5,"MILAN VOJKŮVKA",53,"podnikatel","Prostřední Bečva","Ne","BEZPP","""SDRUŽENÍ PODNIKATELŮ PROSTŘEDNÍ BEČVA"""
901,9,"PAVEL KYSUČAN",42,"mechanik","Prostřední Bečva","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ"
1,8,"VÁCLAV HOLČÁK",38,"technik","Prostřední Bečva","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
