"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
1,7,"prof. Mgr. LIBOR JAN",54,"historik","Brno-Nový Lískovec","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,8,"Mgr. MICHAELA MACKOVÁ",39,"úřednice","Brno-Nový Lískovec","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,13,"MARIE KOVALINKOVÁ",77,"důchodkyně","Brno-Nový Lískovec","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,15,"Mgr. JANA JANOVÁ",53,"středoškolská učitelka","Brno-Nový Lískovec","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,9,"LENKA CUPÁKOVÁ",50,"pracovnice čistící techniky","Brno-Nový Lískovec","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,5,"Ing. EDUARD BAUCHNER",76,"stavební inženýr v důchodu","Brno-Nový Lískovec","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,14,"MARIE HRUBÁ",70,"úřednice v důchodu","Brno-Nový Lískovec","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,10,"JUDr. LUDĚK MIKEŠ",78,"advokát v důchodu","Brno-Nový Lískovec","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
901,6,"Ing. DALIBOR HLADÍK",58,"vedoucí logistiky","Brno-Nový Lískovec","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
7,3,"PAVEL KUČERA",67,"technik řízení jakosti","Brno-Nový Lískovec","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
47,10,"DALIBOR JATEL",64,"osoba samostatně výdělečně činná","Brno-Nový Lískovec","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,6,"JOSEF PROCHÁZKA",56,"řidič","Brno-Nový Lískovec","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,1,"JUDr. PETR VŠETEČKA",65,"důchodce","Brno-Nový Lískovec","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,2,"JÁN ŠARISKÝ",58,"technik","Brno-Nový Lískovec","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
