"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
181,4,"Ing. PAVEL HANÁK",70,"důchodce","Žďárná","Ano","KDU-ČSL","NESTRANÍCI"
47,11,"LUBOMÍR CELÝ",59,"dělník","Žďárná","Ano","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,6,"ANTONÍN SCHOLZ",47,"mistr zedník","Žďárná","Ne","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,8,"ALENA ŽÁČKOVÁ",30,"operátorka","Žďárná","Ne","KSČM",""
53,10,"ČESTMÍR SEKANINA",65,"důchodce","Žďárná","Ne","ODS","OBČANSKÁ DEMOKRATICKÁ STRANA"
53,8,"MONIKA ČÍŽKOVÁ",47,"administrativní pracovnice","Žďárná","Ne","ODS","OBČANSKÁ DEMOKRATICKÁ STRANA"
53,2,"MILOSLAV KLÍČ",47,"skladový mistr","Žďárná","Ano","ODS","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - HASIČI"
53,9,"JOSEF NOVÁK",56,"řidič","Žďárná","Ne","ODS","OBČANSKÁ DEMOKRATICKÁ STRANA"
53,1,"PhDr. RADOMÍRA HÉNKOVÁ",56,"starostka obce","Žďárná","Ano","ODS","OBČANSKÁ DEMOKRATICKÁ STRANA"
901,9,"ANDREA SEDLÁKOVÁ",37,"skladnice","Žďárná","Ne","BEZPP","NESTRANÍCI"
181,9,"DAVID RŮŽIČKA",40,"dělník","Žďárná","Ne","BEZPP","NESTRANÍCI"
181,6,"LENKA DUDKOVÁ",30,"nezaměstnaná","Žďárná","Ne","BEZPP",""
47,9,"GABRIELA STAROVÁ",28,"mateřská dovolená","Žďárná","Ne","BEZPP",""
901,10,"ALENA KOČVAROVÁ",35,"uklízečka","Žďárná","Ne","BEZPP",""
902,11,"JAKUB HANÁK",27,"hasič","Žďárná","Ne","BEZPP",""
901,2,"IVETA HRAZDILOVÁ",41,"prodavačka","Žďárná","Ne","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
901,4,"Ing. JOSEF FORŠT",59,"elektrotechnik","Žďárná","Ne","BEZPP",""
47,10,"KATEŘINA LUŇÁČKOVÁ",31,"operátor","Žďárná","Ne","BEZPP",""
47,7,"ROMAN STANĚK",31,"řidič-SITA cz","Žďárná","Ne","BEZPP",""
181,1,"Ing. ANTONÍN HANÁK",36,"hasič","Žďárná","Ne","BEZPP","NESTRANÍCI"
902,8,"JAN POLÍVKA",33,"operátor výroby","Žďárná","Ne","BEZPP","NESTRANÍCI"
53,5,"LIBOR RICHTER",35,"servisní technik","Žďárná","Ne","BEZPP","STRANA PRÁV OBČANŮ ZEMANOVCI"
902,7,"ANDREA PAVLŮ",35,"referent majetkové správy","Žďárná","Ne","BEZPP",""
181,10,"LUDĚK SOURAL",29,"dělník","Žďárná","Ne","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
902,1,"PETR LACHMAN",36,"obchodní ředitel","Žďárná","Ne","BEZPP",""
901,6,"Ing. PETR ZATLOUKAL",52,"soukromý podnikatel","Žďárná","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - HASIČI"
53,3,"Mgr. MARIE PÍSAŘÍKOVÁ",39,"učitelka","Žďárná","Ano","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
53,4,"Bc. BARBORA MUSILOVÁ",41,"učitelka","Žďárná","Ano","BEZPP","STRANA PRÁV OBČANŮ ZEMANOVCI"
47,3,"JAROSLAVA FILIPOVÁ",49,"OSVČ","Žďárná","Ne","BEZPP","STRANA PRÁV OBČANŮ ZEMANOVCI"
47,5,"JOSEF ŽÁČEK",57,"dělník","Žďárná","Ne","BEZPP",""
901,5,"ROMAN KLÍČ",27,"farmaceutický laborant","Žďárná","Ne","BEZPP",""
902,6,"MIROSLAV SLANÝ",37,"vedoucí výroby","Žďárná","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
53,7,"Mgr. KATEŘINA ŠPAČKOVÁ",43,"psycholog","Žďárná","Ne","BEZPP",""
902,3,"ESTER JANKŮ",20,"studentka","Žďárná","Ne","BEZPP",""
902,2,"JAN HANÁK",34,"vedoucí nákupu","Žďárná","Ne","BEZPP","NESTRANÍCI"
902,4,"TOMÁŠ FABIÁNEK",24,"OSVČ","Žďárná","Ne","BEZPP",""
181,5,"JAN KLEMENT",56,"řidič","Žďárná","Ne","BEZPP",""
53,11,"ZDENĚK PADĚRA",44,"vodoinstalatér","Žďárná","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
47,2,"JOSEF SÝKORA",32,"dělník","Žďárná","Ne","BEZPP","STRANA PRÁV OBČANŮ ZEMANOVCI"
181,2,"MIROSLAV MAZÁNEK",36,"mechanik šicích strojů","Žďárná","Ne","BEZPP",""
901,7,"JOSEF VLČEK",47,"dělník","Žďárná","Ne","BEZPP",""
181,11,"JIŘÍ PÁRAL",49,"nástrojař","Žďárná","Ne","BEZPP","NESTRANÍCI"
181,7,"LADISLAV SEDLÁK",36,"osoba samostatně výdělečně činná","Žďárná","Ne","BEZPP",""
901,3,"Ing. VLASTIMIL SLANÝ",25,"akademický pracovník","Žďárná","Ne","BEZPP",""
47,4,"RADEK KATZMAIR",47,"OSVČ","Žďárná","Ne","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
181,3,"Mgr. LENKA ŠEBELOVÁ",33,"rodičovská dovolená","Žďárná","Ne","BEZPP",""
902,5,"PAVEL STARA",33,"školník","Žďárná","Ne","BEZPP",""
901,11,"TOMÁŠ DVOŘÁK",41,"technolog přípravy výroby","Žďárná","Ne","BEZPP",""
47,1,"PETR SYCHRA",44,"řidič ČAD Blansko","Žďárná","Ano","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
901,8,"PETR ŽÁČEK",27,"operátor CNC","Žďárná","Ne","BEZPP",""
902,9,"PETRA ONDROUŠKOVÁ",43,"uklízečka","Žďárná","Ne","BEZPP",""
902,10,"ROMAN SLANÝ",18,"student","Žďárná","Ne","BEZPP",""
181,8,"ŠÁRKA DVOŘÁČKOVÁ",35,"rodičovská dovolená","Žďárná","Ne","BEZPP",""
53,6,"Mgr. ZDENĚK SEKANINA",32,"učitel","Žďárná","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
901,1,"LUDĚK PARÁK",42,"státní zaměstnanec","Žďárná","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - HASIČI"
