"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
902,4,"JIŘÍ HAMPL",52,"obráběč kovů","Lukavice","Ano","KDU-ČSL","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ 2010- 2014"
902,5,"EVA VYSOUDILOVÁ",50,"vychovatelka","Lukavice","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ 2010- 2014"
901,11,"DAGMAR FEITOVÁ",59,"důchodce","Lukavice","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ I."
902,2,"KATEŘINA OBŠILOVÁ",40,"učitelka MŠ","Slavoňov","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ 2010- 2014"
901,1,"JAN HAJTMAR",63,"starosta obce","Lukavice","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ I."
902,6,"LIBOR DŘEVICKÝ",39,"technolog","Slavoňov","Ne","BEZPP",""
902,9,"PETR ODSTRČIL",45,"agronom","Lukavice","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ 2010- 2014"
901,9,"Mgr. LENKA FRIČEROVÁ",25,"studentka","Lukavice","Ne","BEZPP",""
902,12,"MARKÉTA CHMELAŘOVÁ",37,"zdravotní sestra","Lukavice","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ 2010- 2014"
902,11,"KATEŘINA VLČKOVÁ",27,"všeobecná sestra","Slavoňov","Ne","BEZPP","KATEŘINA VLČKOVÁ, NEZÁVISLÝ KANDIDÁT"
901,14,"BOHUSLAV VAŠATA",63,"důchodce","Lukavice","Ne","BEZPP",""
901,15,"PETR HEGR",27,"dělník","Lukavice","Ne","BEZPP",""
902,10,"JIŘÍ PUR",28,"kontrolor kvality","Lukavice","Ne","BEZPP",""
901,5,"KATEŘINA GROHAROVÁ",32,"plánovačka","Lukavice","Ne","BEZPP",""
901,4,"MILADA ŽVÁČKOVÁ",57,"ekonom závodu služeb","Lukavice","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ I."
901,2,"JITKA TILLOVÁ",60,"ekonom","Lukavice","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ I."
901,10,"MIROSLAV BAČA",38,"dělník","Slavoňov","Ne","BEZPP",""
902,15,"ALEŠ THEIMER",28,"vězeňská služba","Slavoňov","Ne","BEZPP",""
901,7,"PAVLA DUŠKOVÁ",67,"důchodce","Lukavice","Ne","BEZPP",""
901,6,"ZDENĚK ŠAFÁŘ",36,"dělník","Vlachov","Ne","BEZPP",""
902,8,"ŠÁRKA PUROVÁ",32,"pracovník v logistice","Vlachov","Ne","BEZPP",""
902,13,"PETRA SMIČKOVÁ",40,"prodavačka","Vlachov","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ 2010- 2014"
901,3,"VÁCLAV NAVRÁTIL",70,"důchodce","Slavoňov","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ I."
901,13,"ROMAN ŠAFÁŘ",24,"dělník","Lukavice","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ I."
902,7,"Bc. VIKTOR TILL",34,"ekonom","Lukavice","Ne","BEZPP",""
902,1,"Ing. VLADIMÍR VELICKÝ",49,"zemědělský inženýr","Lukavice","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ 2010- 2014"
901,8,"JITKA BEZDĚKOVÁ",37,"DTP pracovnice","Lukavice","Ne","BEZPP",""
902,3,"VLADIMÍR DOUBRAVA",44,"OSVČ","Vlachov","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ 2010- 2014"
901,12,"VLADIMÍR HOLÁTKO",63,"mostní technik","Vlachov","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ I."
902,14,"TOMÁŠ PRUCEK",26,"zámečník","Lukavice","Ne","BEZPP",""
