"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
7,9,"VÁCLAV SOUKUP",32,"OSVČ","Nezvěstice","Ne","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,1,"LUKÁŠ KARKOŠ",55,"starosta obce Nezvěstice","Nezvěstice","Ano","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,14,"ZDENĚK VÁGNER",30,"OSVČ","Nezvěstice","Ne","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,2,"MUDr. VÁCLAV ŠIMÁNEK Ph.D.",44,"lékař, náměstek hejtmana Plzeňského kraje","Nezvěstice","Ano","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,5,"DANA VANÍKOVÁ",53,"administrativní pracovnice","Nezvěstice","Ano","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
532,5,"Mgr. JANA PLACHÁ",30,"učitelka na gymnáziu","Nezvěstice","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
532,13,"EMIL ŠILHÁNEK",52,"OSVČ","Nezvěstice","Ne","BEZPP",""
532,4,"Mgr. BLANKA HACHOVÁ",53,"učitelka na ZŠ","Nezvěstice","Ne","BEZPP",""
532,14,"Ing. LADISLAV VAGNER",56,"ředitel","Nezvěstice","Ne","BEZPP",""
532,8,"DAGMAR KVAPILOVÁ",48,"bankovní úřednice","Nezvěstice","Ne","BEZPP",""
7,15,"LUDĚK MATĚJKA",43,"správce chemické úpravny vody","Nezvěstice","Ne","BEZPP",""
532,15,"JANA ŠTENGLOVÁ",51,"OSVČ","Nezvěstice","Ne","BEZPP",""
7,8,"Ing. JAN HRDINA",61,"středoškolský učitel","Nezvěstice","Ano","BEZPP","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,7,"MILOSLAV NEKOLA",40,"programátor","Nezvěstice","Ano","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
7,11,"KATEŘINA KARÁSKOVÁ DiS.",35,"porodní asistentka","Nezvěstice","Ano","BEZPP","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,12,"Bc. MILAN FIALA",31,"příslušník HZS ČR","Nezvěstice","Ne","BEZPP","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
532,7,"KVĚTUŠE VIMMEROVÁ",58,"vedoucí prodejny","Nezvěstice","Ne","BEZPP",""
532,9,"PAVEL HARASIMOVIČ",31,"OSVČ","Nezvěstice","Ne","BEZPP",""
532,11,"VLASTIMIL HACH",42,"vedoucí meteorologického střediska","Nezvěstice","Ne","BEZPP",""
532,6,"PAVLA MATUŠOVÁ",58,"vedoucí školní jídelny","Nezvěstice","Ne","BEZPP",""
7,4,"Ing. LUBOMÍR HRDINA",60,"projektant","Nezvěstice","Ano","BEZPP","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,10,"PETR RAJCHL",50,"řidič","Olešná","Ne","BEZPP",""
7,13,"Mgr. ŠÁRKA MATUCHOVÁ",28,"učitelka ZŠ","Olešná","Ne","BEZPP",""
7,3,"Mgr. PETRA TUPÁ DiS.",35,"místostarostka obce Nezvěstice","Nezvěstice","Ano","BEZPP","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
532,10,"TEREZA REITŠPIESOVÁ",36,"OSVČ","Nezvěstice","Ne","BEZPP",""
532,2,"Mgr. TEREZA PETROVÁ",29,"právník","Olešná","Ne","BEZPP",""
532,3,"Ing. STANISLAV ŠTENGL",57,"OSVČ","Nezvěstice","Ne","BEZPP",""
7,6,"MILAN HEŘMAN",58,"referent","Olešná","Ano","BEZPP","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
532,12,"PETR BRUML",61,"OSVČ","Nezvěstice","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
532,1,"Ing. ZDENĚK HRUBÝ",58,"OSVČ","Nezvěstice","Ne","ANO 2011","OBČANSKÁ DEMOKRATICKÁ STRANA"
