"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
1,13,"JIŘÍ FOGL",34,"vedoucí prodejny","Letohrad","Ne","KDU-ČSL","NESTRANÍCI PRO LETOHRAD"
1,3,"Ing. LUKÁŠ SKALICKÝ",25,"konstruktér","Letohrad","Ne","KDU-ČSL",""
1,5,"JIŘÍ FOGL",62,"podnikatel","Letohrad","Ano","KDU-ČSL","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,9,"Ing. JIŘÍ SKALICKÝ",56,"finanční ředitel","Orlice","Ne","KDU-ČSL","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,1,"Bc. JANA SKALICKÁ",54,"pastorační asistentka","Orlice","Ne","KDU-ČSL","NESTRANÍCI PRO LETOHRAD"
1,21,"VLADIMÍR LUX",57,"signalista","Letohrad","Ne","KDU-ČSL","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
389,1,"Bc. DANIEL KUBELKA",43,"ředitel příspěvkové organizace","Letohrad","Ano","ODS","OBČANSKÁ DEMOKRATICKÁ STRANA"
389,16,"Ing. BOHUMIL MACEŠKA",59,"podnikatel","Letohrad","Ne","ODS",""
389,13,"Mgr. PETR CINK",38,"zaměstnanec ve veřejné správě","Letohrad","Ne","ODS","OBČANSKÁ DEMOKRATICKÁ STRANA"
389,3,"JAROMÍR STEJSKAL",49,"technik","Orlice","Ne","ODS","OBČANSKÁ DEMOKRATICKÁ STRANA"
901,11,"BOHUMIL DOSKOČIL",63,"vlakvedoucí v.v.","Kunčice","Ne","BEZPP",""
901,15,"Ing. JAN KRSEK",60,"technik","Letohrad","Ne","BEZPP","SDRUŽENÍ PRO LETOHRADSKO"
902,12,"ANDREA GAPKOVÁ",37,"vedoucí kantýny","Červená","Ne","BEZPP",""
389,12,"JANA POLÁČKOVÁ",41,"živnostník","Letohrad","Ne","BEZPP",""
902,1,"JIŘÍ CHALUPNÍK",48,"vedoucí OO PČR","Orlice","Ano","BEZPP","NEZÁVISLÍ PRO LETOHRADSKO"
482,11,"JAN BROŽEK",34,"prodejce","Letohrad","Ne","BEZPP","ZELENÁ PRO LETOHRAD"
902,18,"DAGMAR SVOBODOVÁ",61,"prodavačka","Letohrad","Ne","BEZPP","NEZÁVISLÍ PRO LETOHRADSKO"
389,9,"Ing. DENISA JETMAROVÁ",31,"operátor logistiky","Letohrad","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
482,7,"DAVID MACHAČNÝ",36,"podnikatel","Kunčice","Ne","BEZPP","ZELENÁ PRO LETOHRAD"
902,15,"FRANTIŠEK JELÍNEK",64,"jednatel","Letohrad","Ne","BEZPP","NEZÁVISLÍ PRO LETOHRADSKO"
1,18,"MARTA VANÍČKOVÁ",66,"důchodce","Orlice","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
902,16,"JOSEF MAŘÍK",58,"manažer","Kunčice","Ne","BEZPP","NEZÁVISLÍ PRO LETOHRADSKO"
901,19,"Mgr. MARTIN HOLEC",40,"obchodní zástupce","Letohrad","Ne","BEZPP","SDRUŽENÍ PRO LETOHRADSKO"
389,6,"JIŘÍ FALTUS",33,"trenér mládeže","Orlice","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
902,4,"JANA VÁCLAVKOVÁ",41,"zástupkyně ředitelky MŠ","Orlice","Ne","BEZPP",""
1,11,"Mgr. JANA FALTEJSKOVÁ",32,"knihovnice","Orlice","Ne","BEZPP",""
901,14,"JUDr. JANA HLAVSOVÁ",62,"právnička, tajemnice MěÚ v.v.","Letohrad","Ne","BEZPP",""
1,14,"HELENA JURENKOVÁ",56,"zdravotní sestra","Orlice","Ne","BEZPP","NESTRANÍCI PRO LETOHRAD"
902,19,"PAVEL BOHÁČ",54,"technický poradce firmy","Orlice","Ne","BEZPP","NEZÁVISLÍ PRO LETOHRADSKO"
902,20,"JIŘINA MORAVCOVÁ",54,"zdravotní sestra","Orlice","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
901,3,"IVA JANOUŠKOVÁ",44,"direktorka Oriflame","Orlice","Ano","BEZPP","SDRUŽENÍ PRO LETOHRADSKO"
1,20,"Bc. IVA MARKOVÁ",45,"administrativní pracovnice","Kunčice","Ne","BEZPP",""
901,20,"JAROSLAV MOTL",49,"technický kontrolor","Orlice","Ne","BEZPP","SDRUŽENÍ PRO LETOHRADSKO"
1,10,"DAVID PLÍVA",38,"městský strážník","Orlice","Ne","BEZPP",""
482,3,"KAREL VOLŠTÁT",41,"autorizovaný projektant","Letohrad","Ne","BEZPP","ZELENÁ PRO LETOHRAD"
902,13,"KATEŘINA KOLOMÁ",32,"majitelka obchodu","Letohrad","Ne","BEZPP",""
901,16,"Bc. MICHAL ŠŤOVÍČEK",35,"učitel","Letohrad","Ne","BEZPP","NEZÁVISLÍ PRO LETOHRADSKO"
482,15,"KRYŠTOF ZEMAN",19,"student PSŠ","Letohrad","Ne","BEZPP",""
482,17,"DANIEL SPOHNER",19,"student IT","Letohrad","Ne","BEZPP",""
482,20,"JANA ŠEBKOVÁ",59,"důchodce","Letohrad","Ne","BEZPP",""
482,5,"Mgr. EVA STRNADOVÁ",45,"učitelka ZŠ","Letohrad","Ne","BEZPP","ZELENÁ PRO LETOHRAD"
901,4,"Ing. STANISLAV BENEŠ",56,"manažer fotbalového klubu","Letohrad","Ano","BEZPP","SDRUŽENÍ PRO LETOHRADSKO"
1,2,"Ing. FRANTIŠEK KUDLÁČEK",64,"důchodce","Kunčice","Ano","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
902,9,"PAVEL PETR",40,"technolog","Kunčice","Ne","BEZPP","NEZÁVISLÍ PRO LETOHRADSKO"
389,21,"DANIEL DOLEČEK",38,"živnostník","Orlice","Ne","BEZPP","TOP 09"
901,8,"Mgr. HANA KOTLÁŘOVÁ",62,"ředitelka ZŠ v.v.","Letohrad","Ano","BEZPP","SDRUŽENÍ PRO LETOHRADSKO"
1,16,"JANA KINSCHEROVÁ dipl. um.",38,"učitelka ZUŠ","Kunčice","Ne","BEZPP",""
902,10,"JANA KUSÁ",54,"příslušník VS ČR","Kunčice","Ne","BEZPP","NEZÁVISLÍ PRO LETOHRADSKO"
