"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
810,1,"BLANKA RANDÁKOVÁ",47,"pedagog","Kacanovy","Ne","BEZPP",""
803,1,"JOZEF DOBIAŠ",38,"obráběč kovů","Kacanovy","Ne","BEZPP",""
802,1,"JITKA BROUČKOVÁ",29,"manažerka prodeje","Kacanovy","Ne","BEZPP",""
806,1,"PAVEL MAREK",42,"projektant","Kacanovy","Ne","BEZPP","ING. PAVEL MAREK, NEZÁVISLÝ KANDIDÁT"
804,1,"MARCELA ČERVOVÁ",48,"ředitelka VHS Turnov","Kacanovy","Ano","BEZPP","MARCELA ČERVOVÁ, NEZÁVISLÝ KANDIDÁT"
809,1,"JIŘÍ PROCHÁZKA",55,"OSVČ","Kacanovy","Ne","BEZPP",""
805,1,"JITKA LUKÁČOVÁ",31,"rodičovská dovolená","Kacanovy","Ne","BEZPP",""
813,1,"RADEK ZELENÝ",39,"mistr dílen","Kacanovy","Ne","BEZPP","RADEK ZELENÝ, NEZÁVISLÝ KANDIDÁT"
808,1,"JAN PACHOLÍK",38,"řidič","Kacanovy","Ne","BEZPP",""
811,1,"NIKITA STARIKOV",26,"regionální manažer","Kacanovy","Ne","BEZPP",""
812,1,"LUCIE VLČKOVÁ",42,"architektka","Kacanovy","Ne","BEZPP","ING. ARCH. LUCIE VLČKOVÁ, NEZÁVISLÝ KANDIDÁT"
807,1,"MICHAL NOŽIČKA",35,"podnikatel","Kacanovy","Ano","BEZPP","MICHAL NOŽIČKA DIS, NEZÁVISLÝ KANDIDÁT"
801,1,"ZUZANA BÁRTOVÁ",30,"rodičovská dovolená","Kacanovy","Ne","BEZPP",""
