"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
7,8,"PETR HETVER",41,"podnikatel","Josefův Důl","Ne","ČSSD",""
7,2,"JAROSLAV ČECH",35,"mistr v logistice Škoda auto a.s.","Josefův Důl","Ano","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,1,"OTOMAR POHL",61,"starosta obce Josefův Důl","Josefův Důl","Ano","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,3,"JIŘÍ KAHULE",40,"disponent","Josefův Důl","Ne","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,7,"VILMA KAISEROVÁ",62,"důchodce","Josefův Důl","Ne","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,9,"MILUŠE KUNCLOVÁ",63,"důchodce","Josefův Důl","Ne","ČSSD",""
901,3,"MIRIAM TOMŠOVÁ",33,"mat. dovolená","Josefův Důl","Ne","BEZPP",""
901,5,"MÁRIA FRIDRICHOVSKÁ",57,"soukr. podnikatel","Josefův Důl","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
7,4,"Ing. LADISLAV CHVOJKA",31,"specialista vývoje Škoda auto a.s.","Josefův Důl","Ne","BEZPP",""
901,6,"KAMILA DOBIÁŠOVÁ",48,"kuchařka","Josefův Důl","Ne","BEZPP",""
901,4,"RADEK HETVER",37,"dělník","Josefův Důl","Ano","BEZPP","OBČANÉ PRO ROZVOJ OBCE JOSEFŮV DŮL"
901,2,"JOSEF RIEDL",47,"modelář","Josefův Důl","Ne","BEZPP",""
901,8,"ANNA STRÁŽNICKÁ",78,"důchodkyně","Josefův Důl","Ne","BEZPP","OBČANÉ PRO ROZVOJ OBCE JOSEFŮV DŮL"
7,6,"MARIE KOLÁŘIKOVÁ",51,"zdravotní sestra","Josefův Důl","Ne","BEZPP",""
901,7,"PETR CIHLÁŘ",61,"inv. důchodce","Josefův Důl","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
7,5,"MICHAL DUBAN",35,"elektrikář","Josefův Důl","Ne","BEZPP",""
901,1,"VÍTĚZSLAV VRABEC",52,"soukr. podnikatel","Josefův Důl","Ano","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
