"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
1,1,"MUDr. MARIE HIRŠOVÁ",54,"lékařka","Ruprechtov","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,2,"Ing. PAVEL OUJESKÝ",47,"technik","Ruprechtov","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,3,"Ing. ONDŘEJ ŠVARC",30,"inspektor ekologického zemědělství","Ruprechtov","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,8,"EVA ŠOUPALOVÁ",59,"knihovnice Muzeum Vyškovska","Ruprechtov","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,7,"JOSEF VÁGNER",67,"důchodce","Ruprechtov","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,4,"MAGDA OPLETALOVÁ",40,"dělnice","Ruprechtov","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
7,5,"JOSEF KOUKAL",58,"topič","Ruprechtov","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,8,"JAN GOTTVALD",33,"státní zaměstnanec","Ruprechtov","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,2,"RUDOLF GRENAR",33,"živnostník","Ruprechtov","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,9,"SVĚTLANA TIOKOVÁ",60,"projektantka","Ruprechtov","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,1,"SVĚTLANA ŠVARCOVÁ",50,"starostka obce","Ruprechtov","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
902,2,"Ing. JIŘÍ BLAHOUT",50,"správce areálu","Ruprechtov","Ano","VOLBA PRO RUPRECHTOV",""
901,6,"Ing. PAVEL PAJDLA",49,"technik","Ruprechtov","Ne","VOLBA PRO RUPRECHTOV",""
901,1,"Ing. JAN MATUŠKA",38,"OSVČ","Ruprechtov","Ano","VOLBA PRO RUPRECHTOV",""
902,5,"JINDŘICH DOLEŽAL",50,"lesník","Ruprechtov","Ne","VOLBA PRO RUPRECHTOV",""
901,2,"ALOIS GOTTVALD",53,"OSVČ","Ruprechtov","Ne","VOLBA PRO RUPRECHTOV",""
902,1,"RADOMÍR DANĚK",48,"investiční technik","Ruprechtov","Ano","VOLBA PRO RUPRECHTOV",""
901,3,"ALEŠ GRENAR",43,"hasič-záchranář","Ruprechtov","Ne","",""
901,8,"ALEŠ TOMEK",45,"obchodní zástupce","Ruprechtov","Ne","",""
1,6,"ALFRED HANIK",59,"technik","Ruprechtov","Ne","",""
902,4,"ANTONÍN TRÁVNÍČEK",48,"OSVČ","Ruprechtov","Ne","",""
901,5,"Mgr. JAKUB GOTTVALD",31,"učitel","Ruprechtov","Ne","",""
7,6,"JAN FIALA",35,"živnostník","Ruprechtov","Ne","",""
1,5,"EVA ZOUHAROVÁ",41,"referentka","Ruprechtov","Ne","",""
901,9,"JIŘÍ BENEŠ",47,"OSVČ","Ruprechtov","Ne","",""
7,7,"Bc. HANA VOŠČEKOVÁ",39,"ředitelka mateřské školy","Ruprechtov","Ne","",""
7,3,"Ing. MARTIN HOŘAVA",41,"ředitel odboru","Ruprechtov","Ne","",""
902,3,"JIŘÍ BASOVNÍK",35,"zámečník","Ruprechtov","Ne","",""
902,6,"JIŘÍ PERNICA",54,"OSVČ","Ruprechtov","Ne","",""
901,7,"MAGDA MUSILOVÁ",46,"pedagog","Ruprechtov","Ne","",""
1,9,"MARIE ZUKALOVÁ",43,"prodavačka","Ruprechtov","Ne","",""
902,8,"LENKA RADOVÁ",40,"kuchařka","Ruprechtov","Ne","",""
902,7,"ZDENĚK ŠEVČÍK",29,"státní zaměstnanec","Ruprechtov","Ne","",""
902,9,"LUDĚK PYTELA",57,"lakýrník","Ruprechtov","Ne","",""
901,4,"LUBOŠ MINKS",51,"technik","Ruprechtov","Ne","",""
7,4,"VLADIMÍR STŘELEC",48,"soukromý zemědělec","Ruprechtov","Ne","",""
