"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
1,2,"Ing. ZDEŇKA SEZIMOVÁ",51,"ekonomka","Zděchov","Ne","KDU-ČSL",""
1,1,"Ing. LADISLAV BAROŇ",33,"místostarosta obce","Zděchov","Ano","KDU-ČSL","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
902,10,"JANA ZVONÍČKOVÁ",48,"THP","Zděchov","Ano","BEZPP","""ZA DALŠÍ ROZVOJ OBCE"""
902,6,"VÁCLAV ŠŤASTNÝ",25,"vedoucí montážního oddělení","Zděchov","Ne","BEZPP",""
901,5,"JIŘÍ SKLÁŘ",29,"dělník","Zděchov","Ne","BEZPP","SDH ZDĚCHOV"
902,8,"KAREL FRÝDL ML.",29,"obráběč kovů CNC","Zděchov","Ne","BEZPP",""
901,10,"DANIEL VYCHOPEŇ",43,"elektrikář","Zděchov","Ne","BEZPP",""
902,5,"JOSEF ORSÁG",51,"bezpečnostní agentura","Zděchov","Ano","BEZPP","""ZA DALŠÍ ROZVOJ OBCE"""
1,5,"MIROSLAV HAJDÍK",43,"technik","Zděchov","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
901,9,"LUBOŠ HAJDÍK",32,"montér","Zděchov","Ne","BEZPP","SDH ZDĚCHOV"
901,1,"KAREL HRBÁČEK",60,"hasič","Zděchov","Ano","BEZPP","SDH ZDĚCHOV"
902,7,"PETR OLŠÁK",32,"hasič","Zděchov","Ne","BEZPP",""
901,3,"ANTONÍN ŠIMEK",53,"dělník","Zděchov","Ne","BEZPP","SDH ZDĚCHOV"
902,9,"JIŘÍ METELKA",52,"THP","Zděchov","Ne","BEZPP","""ZA DALŠÍ ROZVOJ OBCE"""
901,11,"OLGA HRBÁČKOVÁ",57,"prodavačka","Zděchov","Ne","BEZPP",""
902,3,"Ing. PATRIK KOCOUREK",41,"celník","Zděchov","Ne","BEZPP","""ZA DALŠÍ ROZVOJ OBCE"""
1,4,"EVA KUČNÁ",62,"důchodce","Zděchov","Ne","BEZPP",""
901,4,"JAROSLAV ŠKARPA",27,"podnikatel","Zděchov","Ne","BEZPP",""
902,4,"MIROSLAV EZECHÝL ML.",41,"mistr výroby","Zděchov","Ne","BEZPP",""
1,7,"Ing. MICHAL BAROŇ",28,"THP","Zděchov","Ne","BEZPP",""
1,3,"Ing. KAREL TROCHTA",65,"THP","Zděchov","Ano","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
901,7,"PAVEL MIKULENČÁK",47,"podnikatel","Zděchov","Ne","BEZPP","SDH ZDĚCHOV"
902,11,"LUDMILA HAJDOVÁ",57,"THP","Zděchov","Ne","BEZPP",""
902,2,"PETR MACHALA",54,"OSVČ","Zděchov","Ano","BEZPP","""ZA DALŠÍ ROZVOJ OBCE"""
901,2,"ZDENĚK CHRÁSTECKÝ",53,"OSVČ","Zděchov","Ano","BEZPP","SDH ZDĚCHOV"
901,6,"MARIE MIKULENČÁKOVÁ",51,"nezaměstnaná","Zděchov","Ne","BEZPP",""
901,8,"TOMÁŠ GALETKA",20,"mech. - seřiz.","Zděchov","Ne","BEZPP",""
1,6,"TOMÁŠ METELKA",43,"malíř","Zděchov","Ne","BEZPP",""
902,1,"Ing. TOMÁŠ KOCOUREK",39,"starosta","Zděchov","Ano","BEZPP","""ZA DALŠÍ ROZVOJ OBCE"""
