"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
1,3,"JAROSLAV HEJDUŠEK",49,"řidič","Bohuňovice","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,1,"PAVEL ŘÍMSKÝ",53,"živnostník","Bohuňovice","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,14,"ZDENĚK VAŠENKA",56,"automechanik","Bohuňovice","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
902,7,"RADOMÍR STAROŠTÍK",49,"programátor","Bohuňovice","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","*"
1,8,"PETR ARBEIT",45,"prodavač v PC firmě","Bohuňovice","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,10,"VOJTĚCH VENSKÝ",58,"dělník","Bohuňovice","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
903,7,"JIŘÍ BAŤA",53,"umělecký kovář","Bohuňovice","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","*"
1,6,"RNDr. JIŘÍ GRÚZ",72,"specialista pro životní prostředí, soudní znalec","Bohuňovice","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,9,"KRISTA MALASKOVÁ",62,"důchodce","Bohuňovice","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,12,"JIŘÍ BERKA",56,"isolatér","Bohuňovice","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,15,"Mgr. Bc. ANNA GRÚZOVÁ DiS.",70,"ekolog - poradce","Bohuňovice","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,4,"HELENA ŠUBOVÁ",42,"archeologická konzervátorka","Bohuňovice","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,11,"KATEŘINA JANUŠOVÁ",58,"administrativní pracovnice","Bohuňovice","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,5,"JITKA SMRČKOVÁ",41,"zdravotní sestra","Bohuňovice","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
901,2,"Bc. EVA KECLÍKOVÁ",35,"odborný referent","Bohuňovice","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
901,1,"Mgr. JIŘÍ SLEPICA",53,"bankovní úředník","Bohuňovice","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
901,13,"HANA DEMELOVÁ",44,"pracovnice přenosu dat","Bohuňovice","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
901,6,"Mgr. JANA FALTYSOVÁ",47,"zdravotně sociální pracovník","Bohuňovice","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
