"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
355,4,"Bc. IRMA HANÁKOVÁ",27,"učitelka","Machová","Ne","BEZPP",""
355,9,"JAROSLAV VELÍSEK",31,"podnikatel","Machová","Ne","BEZPP",""
355,5,"BOHUSLAV HUSEK",53,"podnikatel","Machová","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ"
355,10,"EVA RAKOVSKÁ",31,"mateřská dovolená","Machová","Ne","BEZPP",""
355,3,"LUKÁŠ BRÁZDIL",40,"ředitel soukr. firmy","Machová","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ"
355,8,"HELENA HLAVÁČKOVÁ",47,"ředitelka MŠ","Machová","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ"
355,7,"SVATOPLUK JANUŠKA",56,"řidič","Machová","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ"
355,6,"LENKA MENŠÍKOVÁ",37,"školnice","Machová","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
355,1,"FRANTIŠEK KLEMENTA",56,"místostarosta","Machová","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ"
355,12,"PAVEL KOLOMAZNÍK",43,"řidič","Machová","Ne","BEZPP",""
355,11,"RADKA ŘEZNÍČKOVÁ",36,"podnikatelka","Machová","Ne","BEZPP",""
355,13,"MARTINA ŠIDLÍKOVÁ",39,"prodavačka","Machová","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
355,2,"Ing. VLADIMÍR VELÍSEK",34,"programátor","Machová","Ano","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
