"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
7,1,"PAVEL SPITZER",40,"malíř, natěrač","Radvanice","Ne","ČSSD",""
901,8,"MARTIN SMYČEK",22,"podnikatel","Radvanice","Ne","BEZPP",""
768,6,"IVA PROČKOVÁ",44,"jednatelka společnosti","Radvanice","Ne","BEZPP",""
903,3,"JIŘÍ JANOŠÍK",24,"podnikatel","Radvanice","Ne","BEZPP",""
901,4,"HANA STONJEKOVÁ",37,"THP pracovník","Radvanice","Ne","BEZPP","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
768,3,"JINDŘICH GULT",31,"OSVČ","Radvanice","Ne","BEZPP",""
903,6,"ANGELIKA VOLTROVÁ",22,"operátorka","Radvanice","Ne","BEZPP",""
768,7,"JIŘÍ POSPÍŠIL",25,"přední montér","Radvanice","Ne","BEZPP","SBOR DOBROVOLNÝCH HASIČŮ RADVANICE"
902,2,"PAVEL CICVÁREK",50,"technik ČEZ","Radvanice","Ne","BEZPP",""
901,6,"LENKA LUKÁŠKOVÁ",66,"důchodce","Radvanice","Ne","BEZPP",""
768,5,"JAN NOVOTNÝ",24,"zámečník","Radvanice","Ne","BEZPP",""
901,7,"FRANTIŠEK VOLMAN",38,"řidič","Radvanice","Ne","BEZPP",""
902,6,"JANA CINKOVÁ",56,"OSVČ","Radvanice","Ne","BEZPP",""
902,8,"LUKÁŠ KRAJNIAK",24,"svářeč","Radvanice","Ne","BEZPP",""
768,4,"PAVEL ZUBRIČAN",34,"svářeč","Radvanice","Ne","BEZPP","""ČLOVĚK"""
768,9,"JAN TAKÁČ",56,"invalidní důchodce","Radvanice","Ano","BEZPP","JISTOTA"
902,3,"MARCELA KRAJNIAKOVÁ",43,"OSVČ","Radvanice","Ano","BEZPP","JISTOTA"
902,9,"TOMÁŠ NĚMEC",46,"státní zaměstnanec","Radvanice","Ne","BEZPP",""
901,2,"RENATA MIHULKOVÁ",34,"THP pracovník","Radvanice","Ano","BEZPP","JISTOTA"
903,4,"VERONIKA MARŠÍKOVÁ",40,"žena v domácnosti","Radvanice","Ne","BEZPP",""
902,5,"KAREL OLAH",41,"vedoucí střediska","Radvanice","Ne","BEZPP",""
901,5,"PETR PĚKNÝ",35,"mateřská dovolená","Radvanice","Ne","BEZPP","JISTOTA"
903,2,"PETR PUNDR",60,"důchodce","Radvanice","Ne","BEZPP",""
903,5,"KVĚTA DUFKOVÁ",24,"rodičovská dovolená","Radvanice","Ne","BEZPP",""
902,1,"ŠTEFAN KRAJNIAK",47,"OSVČ","Radvanice","Ne","BEZPP",""
903,1,"PETRA SPITZEROVÁ",35,"provozní","Radvanice","Ne","BEZPP",""
768,8,"LENKA KAŠPAROVÁ",26,"OSVČ","Radvanice","Ne","BEZPP",""
903,7,"VERONIKA LIMBERSKÁ",22,"studentka","Radvanice","Ne","BEZPP",""
901,1,"PETR LUKÁŠEK",36,"podnikatel","Radvanice","Ne","BEZPP",""
902,7,"TOMÁŠ CHMELÍK",30,"montér","Radvanice","Ne","BEZPP",""
901,9,"MARTIN PESCHKE",25,"policista","Radvanice","Ne","BEZPP",""
902,4,"TOMÁŠ TREJTNAR",38,"podnikatel","Radvanice","Ne","BEZPP",""
901,3,"ROSTISLAV BURDYCH",40,"podnikatel","Radvanice","Ne","BEZPP","SBOR DOBROVOLNÝCH HASIČŮ RADVANICE"
768,2,"JULIE BURDYCHOVÁ",40,"vychovatelka ve školní družině","Radvanice","Ne","BEZPP","SBOR DOBROVOLNÝCH HASIČŮ RADVANICE"
768,1,"TOMÁŠ KAŠPAR",30,"jednatel společnosti","Radvanice","Ano","BEZPP","""ČLOVĚK"""
