"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
903,1,"VÁCLAV HOVORKA",41,"OSVČ","Borová Lada","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ 1",""
901,3,"ALEŠ STRAKOŠ",49,"zaměstnanec","Borová Lada","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ 1",""
901,2,"MIROSLAV PETRÁŇ",35,"státní zaměstnanec","Borová Lada","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ 1",""
903,4,"RADEK JUŘÍK",44,"podnikatel","Borová Lada","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ 1",""
901,1,"Ing. JANA HRAZÁNKOVÁ",43,"starostka","Borová Lada","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ 1",""
902,5,"JOSEF VRABEC",49,"státní zaměstnanec","Borová Lada","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ 1",""
903,2,"ZBYNĚK JANČI",39,"referent","Borová Lada","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ 2",""
902,3,"Ing. IVO HRAZÁNEK",43,"referent","Borová Lada","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ 2",""
902,4,"JAN PETRÁŇ",30,"státní zaměstnanec","Borová Lada","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ 2",""
904,1,"ROBERT KUDÝN",43,"OSVČ","Borová Lada","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ 2",""
904,2,"MONIKA JUŘÍKOVÁ",43,"podnikatelka","Borová Lada","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ 2",""
902,1,"ROMAN ZBOŘIL",45,"zaměstnanec","Borová Lada","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ 3",""
902,2,"ELVÍRA BĚHOUNOVÁ",81,"důchodkyně","Borová Lada","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ 3",""
903,5,"NIKOL ERHARTOVÁ",23,"studentka","Borová Lada","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ 3",""
901,5,"ŽANETA JUŘÍKOVÁ",31,"prodavačka","Borová Lada","Ne","SDRUŽENÍ BOROVÁ LADA",""
901,6,"EVA JIRKOVÁ",59,"OSVČ","Borová Lada","Ne","",""
901,4,"LUKÁŠ HOVORKA",22,"zaměstnanec","Borová Lada","Ne","",""
904,7,"LADISLAV MIKO",56,"zaměstnanec","Borová Lada","Ne","",""
903,3,"RADEK HUŠEK",48,"podnikatel","Borová Lada","Ne","",""
903,6,"JOSEF JIRKA",39,"OSVČ","Borová Lada","Ne","",""
904,3,"JAROSLAV HUŠEK",54,"zaměstnanec","Borová Lada","Ne","",""
903,7,"TOMÁŠ STRAKOŠ",22,"kuchař","Borová Lada","Ne","",""
902,6,"PETR HUŠEK DiS.",23,"referent","Borová Lada","Ne","",""
902,7,"RADEK VENTA",39,"OSVČ","Borová Lada","Ne","",""
904,6,"LENKA PLÁŠILOVÁ",38,"průvodkyně sovích voliér","Borová Lada","Ne","",""
904,4,"ZDENĚK ŠŤASTNÝ",61,"zaměstnanec","Borová Lada","Ne","",""
901,7,"Ing. RADEK HOFMAN",48,"OSVČ","Borová Lada","Ne","",""
904,5,"PETR JUŘÍK",39,"zaměstnanec","Borová Lada","Ne","",""
