"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
1,2,"RUDOLF TOUŠEK",54,"místostarosta městyse","Strunkovice nad Blanicí","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,10,"VLADIMÍR DUBRAVEC",43,"obchodní zástupce","Strunkovice nad Blanicí","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,1,"Ing. KAREL MATĚJKA",50,"starosta městyse","Strunkovice nad Blanicí","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,3,"Ing. VÁCLAV KOZLER",46,"projektant","Strunkovice nad Blanicí","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,9,"Ing. LUKÁŠ BRABEC",33,"stavební technik","Strunkovice nad Blanicí","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,4,"MIKULÁŠ RICHTER",36,"výrobní ředitel","Strunkovice nad Blanicí","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
7,9,"MAREK BARTOŠ",40,"traktorista","Blanička","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
166,4,"ZDENĚK NOVÁK",40,"soukromý zemědělec","Malý Bor","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
7,10,"ZDENĚK BRABEC",37,"podnikatel","Šipoun","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,5,"JANA ŘÍHOVÁ",35,"účetní na rodičovské dovolené","Malý Bor","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
166,2,"JIŘÍ HOLUB",57,"finanční poradce","Strunkovice nad Blanicí","Ano","""STAROSTOVÉ A NEZÁVISLÍ""",""
166,3,"Ing. JIŘÍ PETRÁŠEK",52,"pracovník v energetice","Velký Bor","Ano","""STAROSTOVÉ A NEZÁVISLÍ""",""
166,5,"DANA KÁBELOVÁ",45,"vedoucí pošty","Protivec","Ne","""STAROSTOVÉ A NEZÁVISLÍ""",""
166,6,"PETR SEBERA",44,"řidič","Strunkovice nad Blanicí","Ne","""STAROSTOVÉ A NEZÁVISLÍ""",""
166,1,"Mgr. VLADIMÍR TRÁVNÍČEK",45,"ředitel školy","Strunkovice nad Blanicí","Ano","""STAROSTOVÉ A NEZÁVISLÍ""",""
7,1,"FRANTIŠEK STEINOCHER",44,"obchodní zástupce","Velký Bor","Ne","",""
766,3,"MARCELA KADLECOVÁ",43,"OSVČ","Velký Bor","Ne","",""
766,10,"PETR ŠANDA",35,"OSVČ","Strunkovice nad Blanicí","Ne","",""
