"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
811,1,"JIŘINA ČEPELÁKOVÁ",47,"uklízečka","Kaliště","Ne","BEZPP","JIŘINA ČEPELÁKOVÁ, NEZÁVISLÝ KANDIDÁT"
814,1,"FRANTIŠEK URBAN",36,"truhlář","Kaliště","Ano","BEZPP","FRANTIŠEK URBAN, NEZÁVISLÝ KANDIDÁT"
808,1,"ILONA ŽATEČKOVÁ",34,"vedoucí pošty Kaliště","Kaliště","Ano","BEZPP","ILONA ŽATEČKOVÁ, NEZÁVISLÝ KANDIDÁT"
813,1,"JIŘÍ DOUBEK",52,"učitel","Kaliště","Ne","BEZPP",""
809,1,"JAROSLAV ZADINA",44,"mechanik","Kaliště","Ano","BEZPP","JAROSLAV ZADINA, NEZÁVISLÝ KANDIDÁT"
810,1,"JIŘÍ KARAFIÁT",66,"důchodce","Podivice","Ne","BEZPP","JIŘÍ KARAFIÁT, NEZÁVISLÝ KANDIDÁT"
803,1,"JIŘÍ KUTIŠ",49,"nezaměstnaný","Kaliště","Ano","BEZPP","JIŘÍ KUTIŠ, NEZÁVISLÝ KANDIDÁT"
802,1,"PAVEL KUTIŠ",53,"starosta obce","Kaliště","Ano","BEZPP","PAVEL KUTIŠ, NEZÁVISLÝ KANDIDÁT"
806,1,"PAVEL ČAPEK",48,"skladník","Kaliště","Ano","BEZPP","PAVEL ČAPEK, NEZÁVISLÝ KANDIDÁT"
804,1,"MIROSLAV ČAPEK",57,"dispečer","Kaliště","Ano","BEZPP","MIROSLAV ČAPEK, NEZÁVISLÝ KANDIDÁT"
812,1,"LUBOMÍR VÁPENÍK",36,"truhlář","Kaliště","Ne","BEZPP",""
807,1,"Ing. JIŘÍ VELETA",28,"projektant TZB","Kaliště","Ne","BEZPP",""
801,1,"PAVEL KOCH",31,"seřizovač CNC","Kaliště","Ano","BEZPP","PAVEL KOCH, NEZÁVISLÝ KANDIDÁT"
805,1,"STANISLAV DVOŘÁK",46,"operátor zemědělské techniky","Kaliště","Ne","BEZPP",""
815,1,"ROMAN ŠIMEK",39,"truhlář","Kaliště","Ano","BEZPP","ROMAN ŠIMEK, NEZÁVISLÝ KANDIDÁT"
