"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
901,3,"JINDŘICH JANEČEK",35,"technik staveb","Týnec","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
901,4,"PAVEL HEŘMAN",39,"vykonavatel exekutorského úřadu","Hliněný Újezd","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
901,11,"ONDŘEJ ZIKMUND",28,"lesník","Malý Bor","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
901,9,"FRANTIŠEK CHODL",49,"zedník","Malý Bor","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
901,8,"VÁCLAV NOVÁČEK",54,"řidič","Týnec","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
901,10,"JIŘÍ PETŘÍK",44,"ošetřovatel skotu","Týnec","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
901,2,"JITKA DVOŘÁKOVÁ",47,"stavební technik","Malý Bor","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
901,1,"RADOVAN FALTYS",47,"starosta obce","Malý Bor","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
901,6,"FRANTIŠEK CHALUŠ",41,"hasič z povolání","Týnec","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
902,2,"KAREL DVOŘÁK",26,"kuchař","Malý Bor","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ DOBROVOLNÍ HASIČI A PŘÁTELÉ OBCE",""
902,5,"FRANTIŠEK CHODL",26,"betonář stavebních dílců","Malý Bor","Ne","",""
902,3,"Ing. MAREK HOLÍK",26,"osoba samostatně výdělečně činná","Hliněný Újezd","Ne","",""
902,7,"MILAN HLAVÁČ",20,"student","Malý Bor","Ne","",""
902,6,"MILAN SLÁDEK",23,"student","Malý Bor","Ne","",""
901,5,"ROMAN KULDA ML.",47,"OSVČ","Malý Bor","Ne","",""
902,4,"Ing. VÁCLAV NOVÁČEK",26,"osoba samostatně výdělečně činná","Týnec","Ne","",""
902,1,"VÁCLAV DVOŘÁK",23,"stavební technik","Malý Bor","Ne","",""
901,7,"MILAN MAREŠ ML.",27,"elektrotechnik","Malý Bor","Ne","",""
