"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
802,1,"Ing. JAROSLAV SEDLÁČEK",74,"důchodce","Seletice","Ne","BEZPP",""
801,1,"OLDŘICH PETRTÝL",67,"důchodce","Seletice","Ano","BEZPP","OLDŘICH PETRTÝL, NEZÁVISLÝ KANDIDÁT"
810,1,"JITKA HLAVÁČOVÁ",58,"vedoucí strav. úseku","Seletice","Ne","BEZPP",""
805,1,"VÁCLAV MATUCHA",58,"OSVČ","Seletice","Ano","BEZPP","VÁCLAV MATUCHA, NEZÁVISLÝ KANDIDÁT"
808,1,"LUCIE CEE",29,"zdravotní sestra","Seletice","Ne","BEZPP",""
809,1,"VLADIMÍR HAČECKÝ",45,"manager cestovní a dopravní kanceláře","Seletice","Ne","BEZPP",""
811,1,"PETR VÍT",43,"manažer informačních a telekomunikač. technologií","Seletice","Ne","BEZPP",""
807,1,"Mgr. Bc. ZDENĚK HAVLÍK",50,"odborný referent","Seletice","Ne","BEZPP",""
804,1,"JAROSLAV KULHÁNEK",70,"důchodce","Seletice","Ano","BEZPP","JAROSLAV KULHÁNEK, NEZÁVISLÝ KANDIDÁT"
806,1,"MONIKA MATUCHOVÁ",33,"rodičovská dovolená","Seletice","Ne","BEZPP",""
803,1,"OTTO POHL",79,"důchodce","Seletice","Ano","BEZPP","OTTO POHL, NEZÁVISLÝ KANDIDÁT"
