"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
355,12,"EVA BISMILEROVÁ",62,"na penzi","Desná II","Ne","DESNÁ PRO ŽIVOT","*"
768,10,"ZDENĚK HAVEL",56,"OSVČ","Desná I","Ne","DESNÁ PRO ŽIVOT","*"
355,11,"LUBOMÍRA JUSTOVÁ",62,"na penzi","Desná III","Ne","DESNÁ PRO ŽIVOT",""
355,2,"Ing. PETR KNÍŽEK",57,"chemik a předseda místní organizace KDU-ČSL","Desná II","Ne","DESNÁ PRO ŽIVOT",""
768,13,"Mgr. JOSEF SUCHARDA",48,"ředitel a jednatel společnosti","Desná I","Ne","DESNÁ PRO ŽIVOT","*"
355,15,"DOMINIK SMIŠKO",64,"člen myslivecké stráže","Desná I","Ne","DESNÁ PRO ŽIVOT",""
355,1,"Ing. EVA SMĚŠNÁ",57,"odborná poradkyně a zastupitelka","Desná II","Ano","DESNÁ PRO ŽIVOT","*"
768,1,"Ing. IVAN INDRÁČEK",51,"předseda podnikatelské asociace","Desná III","Ano","DESNÁ PRO ŽIVOT","*"
470,4,"VLADIMÍR ŽANTA",45,"mistr","Desná I","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
475,15,"ZDENĚK SCHEIB",60,"vedoucí pracovník","Desná I","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
470,1,"JOSEF ŽELINSKÝ",35,"strojník","Desná II","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
470,5,"JAROSLAV DUCHÁČ",53,"operátor skladování","Desná II","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
470,7,"PETR KOPAL",50,"mistr","Desná II","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
470,3,"MILAN PODUŠKA",47,"mistr","Desná I","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
47,14,"FRANTIŠEK BENEŠ",69,"učitel","Desná I","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,9,"PETR KOPAL",72,"úředník","Desná II","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,15,"JOSEF LIŠKA",64,"lisař skla","Desná I","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,4,"JIŘÍ PAVLŮ",46,"dělník","Desná I","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,5,"DANA VOKÁLOVÁ",59,"dělnice","Desná III","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,8,"MIROSLAVA FIDRHELOVÁ",65,"dělnice","Desná III","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,13,"SIEGHARD SEIDEL",73,"tesař","Desná III","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,11,"VĚRA DUMKOVÁ",67,"dělnice","Desná III","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,1,"FRANTIŠEK GERGELY",65,"dělník","Desná III","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,2,"SYLVIE POKORNÁ",64,"úřednice","Desná II","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
768,14,"ZUZANA HORČIČKOVÁ",43,"zdravotní sestra","Desná I","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
53,5,"Ing. RICHARD KRANZ",46,"technolog","Desná II","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,3,"ZDENĚK KRANZ",75,"důchodce","Desná II","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
470,6,"PAVEL MICHEK",35,"nákupčí","Desná II","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
475,10,"DIETMAR LAUER",73,"důchodce","Desná III","Ne","SDRUŽENÍ PRO DESNOU",""
475,11,"Ing. MILOŠ HATAŠ",58,"bankovní poradce","Desná II","Ne","SDRUŽENÍ PRO DESNOU",""
768,5,"HEIDEROSE HIPPMANNOVÁ",47,"asistentka personálního rozvoje","Desná III","Ne","SDRUŽENÍ PRO DESNOU","*"
470,2,"STANISLAV DOUBEK",63,"důchodce, živnostník","Desná II","Ne","SDRUŽENÍ PRO DESNOU","*"
475,3,"Ing. PAVEL MICHEK",59,"generální ředitel a.s.","Desná II","Ano","SDRUŽENÍ PRO DESNOU",""
475,2,"PETR ŠIKOLA",49,"vedoucí dispozic a logistiky","Desná III","Ano","SDRUŽENÍ PRO DESNOU","*"
475,6,"JIŘÍ KOUKAL",46,"technik","Desná II","Ne","SDRUŽENÍ PRO DESNOU",""
475,1,"JAROSLAV KOŘÍNEK",49,"starosta města","Desná II","Ano","SDRUŽENÍ PRO DESNOU","*"
7,3,"DANA ZÁLEPOVÁ",58,"prodavačka","Desná II","Ano","ALTERNATIVA","*"
768,2,"PETR MEDŘICKÝ",44,"otec na rodičovské dovolené","Desná III","Ne","ALTERNATIVA","*"
768,9,"IVANA KUHNOVÁ",42,"referent finančního úřadu","Desná II","Ne","ALTERNATIVA","*"
720,4,"GABRIELA ČERNÁ",34,"operátor ve výrobě","Desná II","Ne","",""
475,8,"HANA CHLADOVÁ",53,"referent zprostředkování","Desná I","Ne","",""
7,5,"HANA SUPERNATOVÁ",54,"operátorka sklářské výroby","Desná II","Ne","",""
470,9,"BLANKA MLADONICKÁ",41,"mechanik-ekolog","Desná II","Ne","",""
355,14,"IVANA LÍBALOVÁ",50,"invalidní důchodkyně","Desná II","Ne","",""
475,7,"Mgr. BOŽENA FEJFAROVÁ",51,"úřednice OSPOD","Desná I","Ne","",""
53,4,"JAN LEGÁT",32,"živnostník","Desná I","Ne","",""
355,10,"JAN PROVAZNÍK",27,"IT specialista","Desná III","Ne","",""
7,7,"LIVIA STEINEROVÁ",25,"servírka","Desná III","Ne","",""
47,12,"JOLANA WAGNEROVÁ",51,"malířka skla","Desná I","Ne","",""
53,6,"JOSEF HÁJEK",59,"manipulační dělník","Desná II","Ne","",""
7,6,"JANA SAMKOVÁ",50,"operátorka sklářské výroby","Desná III","Ne","",""
53,1,"FRANTIŠEK LAŇKA",45,"živnostník","Desná II","Ne","",""
475,14,"HANA CHMELAŘOVÁ",53,"vedoucí sestra DPS","Desná II","Ne","",""
768,12,"Bc. JAROSLAV SMIŠTÍK",25,"vedoucí dispečer","Desná II","Ne","",""
768,4,"Ing. MARTIN BAŽANT MBA, LL.M",31,"projektový a produktový manažer","Desná II","Ne","",""
355,3,"Ing. IVA SMIŠTÍKOVÁ",53,"technolog a vedoucí keramického kroužku","Desná II","Ne","",""
768,3,"IVANA SUCHARDOVÁ",47,"ředitelka MŠ","Desná I","Ne","",""
53,2,"MARTIN LAUER",40,"technik","Desná III","Ne","",""
720,7,"JAN ŠTEFANYUK",28,"obkladač","Desná II","Ne","",""
7,4,"JIŘÍ HAVEL",47,"strojník sklářských automatů","Desná I","Ne","",""
768,15,"MARTIN ŠTEFÁNEK",45,"sklář","Desná II","Ne","",""
47,10,"JIŘÍ JECH",41,"dělník","Desná I","Ne","",""
475,12,"JITKA ZEMANOVÁ",50,"účetní","Desná I","Ne","",""
475,13,"JAN KOLÁŘ",27,"konstruktér","Desná II","Ne","",""
