"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
7,12,"PAVEL DRLÍČEK",56,"revizní technik","Michálkovice","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,3,"CTIRAD BRUMEK",40,"chemik","Michálkovice","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
792,2,"MARTIN SZWEJDA",29,"technik laboratoře","Michálkovice","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
7,5,"PETR FELLEGI",47,"montér","Michálkovice","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,7,"JANA CÁGOVÁ",54,"účetní","Michálkovice","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,4,"LUDVÍK CÁGA",62,"provozní elektrikář","Michálkovice","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,15,"JOSEF BLAHETA",69,"důchodce","Michálkovice","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
47,1,"Ing. MARTIN JUROŠKA Ph.D.",38,"starosta městského obvodu, VŠ učitel","Michálkovice","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,4,"PETR POLACH",54,"vedoucí autoservisu","Michálkovice","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,11,"Ing. JAROMÍRA MICHÁLKOVÁ",64,"personalistka","Michálkovice","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,14,"JIŘÍ VČELNÝ",33,"logistik","Michálkovice","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,2,"FRANTIŠEK BOLFÍK",60,"horník","Michálkovice","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,6,"ROSTISLAV HOLEC",28,"informatik","Michálkovice","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,5,"Mgr. PETRA JUROŠKOVÁ",36,"učitelka","Michálkovice","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,3,"Ing. TOMÁŠ GOJ",63,"stavbyvedoucí","Michálkovice","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
53,1,"JAKUB SEDLÁČEK",36,"manažer","Michálkovice","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,4,"Ing. RUDOLF DAŠEK",62,"stavební technik","Michálkovice","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,7,"MARIE JANÁKOVÁ",69,"důchodce","Michálkovice","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
