"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
801,1,"JIŘÍ MOULÍK",49,"výrobní ředitel","Osečany","Ne","BEZPP",""
802,1,"PETR STRÁNSKÝ",48,"OSVČ","Osečany","Ano","BEZPP","PETR STRÁNSKÝ, NEZÁVISLÝ KANDIDÁT"
804,1,"PAVEL HOUDA",37,"dělník","Velběhy","Ano","BEZPP","PAVEL HOUDA, NEZÁVISLÝ KANDIDÁT"
806,1,"JAN PFLEGER",30,"klempíř","Osečany","Ne","BEZPP",""
812,1,"LUBOŠ HRMA",35,"dělník","Osečany","Ne","BEZPP",""
809,1,"MILAN ŠTEMBERK",44,"OSVČ","Osečany","Ano","BEZPP","MILAN ŠTEMBERK, NEZÁVISLÝ KANDIDÁT"
807,1,"FRANTIŠEK PŠENIČKA",46,"dělník","Osečany","Ano","BEZPP","FRANTIŠEK PŠENIČKA, NEZÁVISLÝ KANDIDÁT"
808,1,"JIŘÍ ČEJDA",35,"OSVČ","Osečany","Ne","BEZPP",""
805,1,"MARTIN MOULÍK",40,"OSVČ","Osečany","Ne","BEZPP","MARTIN MOULÍK, NEZÁVISLÝ KANDIDÁT"
813,1,"MIROSLAV NERAD",54,"dělník","Osečany","Ne","BEZPP","MIROSLAV NERAD, NEZÁVISLÝ KANDIDÁT"
810,1,"VLADIMÍR HŮLA",54,"státní zaměstnanec","Osečany","Ano","BEZPP","VLADIMÍR HŮLA, NEZÁVISLÝ KANDIDÁT"
811,1,"STANISLAV JÁRKA",45,"klempíř - živnostník","Osečany","Ne","BEZPP",""
803,1,"PAVEL PECHAČ",45,"Projekt.manager","Velběhy","Ano","BEZPP","PAVEL PECHAČ, NEZÁVISLÝ KANDIDÁT"
814,1,"TOMÁŠ CHLASTÁK",45,"OSVČ","Osečany","Ano","BEZPP","TOMÁŠ CHLASTÁK, NEZÁVISLÝ KANDIDÁT"
