"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
901,3,"RADEK BŘEZINA",39,"správce zámku","Bratčice","Ne","RADEK BŘEZINA",""
903,1,"PETR HARAMACH MBA",53,"technik","Bratčice","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - 2010",""
902,3,"PAVEL JANEK DiS.",27,"administrátor IT","Bratčice","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - 2010",""
902,2,"Ing. JANA JERSENSKÁ",62,"ředitelka školy","Bratčice","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - 2010",""
903,3,"VĚRA KOPŘIVOVÁ",39,"referentka","Bratčice","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - 2010",""
901,2,"MARTIN HOMOLKA",36,"zámečník","Bratčice","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - 2010",""
904,1,"JUDr. PETR SCHLESINGER",62,"advokát","Bratčice","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - MMX",""
904,2,"ROMAN SOUČEK",50,"elektromechanik","Bratčice","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - MMX",""
904,3,"JANA FLODROVÁ",41,"poštovní úřednice","Bratčice","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - MMX",""
901,5,"JAROSLAVA MAREŠOVÁ DiS.",45,"Úřednice","Bratčice","Ne","",""
902,1,"Bc. JAN BURŠÍK",35,"OSVČ","Bratčice","Ne","",""
903,4,"DUŠAN KRÁTKÝ",45,"soukromý zemědělec","Bratčice","Ne","",""
904,4,"JARMILA JESTŘABÍKOVÁ",55,"živnostnice","Bratčice","Ne","",""
901,1,"JIŘÍ HOMOLA",36,"OSVČ","Bratčice","Ne","",""
902,8,"MARTIN ZITTNER",30,"profesionální hasič","Bratčice","Ne","",""
902,7,"Bc. MAREK SPÁČAL",26,"účetní","Bratčice","Ne","",""
902,5,"LUBOMÍR ONDRA",63,"důchodce","Bratčice","Ne","",""
901,7,"Ing. RADEK NOVÁK",53,"Technický dozor investora","Bratčice","Ne","",""
903,2,"MILOŠ POKORNÝ",54,"údržbář","Bratčice","Ne","",""
901,6,"PAVEL HANREICH",35,"Konstruktér","Bratčice","Ne","",""
902,6,"Bc. ROBIN BARTOŠ",29,"projektant pozem.staveb","Bratčice","Ne","",""
901,4,"VLADIMÍR KELBL",37,"Podnikatel","Bratčice","Ne","",""
902,4,"Ing. ZDEŇKA SCHOŘOVÁ",43,"referent finan.úřadu","Bratčice","Ne","",""
