"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
901,2,"PAVEL HAVELKA",35,"IT technik","Višňové","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","*"
901,1,"Mgr. VLADIMÍR KOREK",47,"speciální pedagog","Višňové","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ VIŠŇOVÉ",""
901,5,"Ing. VLADIMÍR VALIŠ",44,"lesní inženýr","Višňové","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ VIŠŇOVÉ",""
901,4,"Ing. FRANTIŠEK ILLEK",41,"agronom","Višňové","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ VIŠŇOVÉ",""
901,9,"MARIE MAŠOVÁ",50,"účetní","Višňové","Ne","",""
901,6,"KAREL ADÁMEK",46,"vychovatel","Višňové","Ne","",""
901,7,"JAN ŠNÁBL",39,"elektromechanik","Višňové","Ne","",""
901,3,"Ing. JOSEF DAVID",50,"stavební inženýr","Višňové","Ne","",""
901,10,"TOMÁŠ JELÍNEK",36,"elektrotechnik","Višňové","Ne","",""
901,8,"MIROSLAV SVOBODA",36,"programový manažer","Višňové","Ne","",""
901,11,"MARTIN CHLÁDEK",32,"elektrotechnik","Višňové","Ne","",""
801,1,"VÁCLAV ADÁMEK",63,"soukromý zemědělec","Višňové","Ne","",""
