"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
1,12,"EVA KONEČNÁ",40,"zdravotní sestra","Olomučany","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,2,"Ing. JIŘINA ČÍPKOVÁ",50,"konstruktérka","Olomučany","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,10,"Mgr. et Mgr. TOMÁŠ BADURA",45,"učitel","Olomučany","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,7,"Bc. PAVEL ČÍPEK",22,"student","Olomučany","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,8,"Ing. VOJTĚCH MRÁZEK",23,"student doktorského studia","Olomučany","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,3,"Ing. IVAN MRÁZEK",53,"technik","Olomučany","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,1,"Ing. FRANTIŠEK SUCHÁNEK",66,"důchodce","Olomučany","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,6,"Mgr. MILAN ŠOBA",42,"zástupce ředitele střední školy","Olomučany","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,13,"IVOŠ KUBÍK",44,"montér","Olomučany","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,4,"PETR HORVÁTH",40,"svářeč","Olomučany","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
901,3,"Ing. PAVEL KLÍMA",29,"konstruktér","Olomučany","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
901,14,"IVO KRAUS",51,"vedoucí kontroly","Olomučany","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
901,2,"MICHAL MAHR",52,"servisní pracovník","Olomučany","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
901,1,"JOSEF SMÍŠEK",55,"starosta obce","Olomučany","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
1,11,"SVATAVA KLÍMOVÁ",53,"poštmistr","Olomučany","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ","*"
901,8,"JAROSLAV SUCHÁNEK",62,"důchodce","Olomučany","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
901,12,"GABRIELA ŠTRAJTOVÁ",46,"administrativní pracovnice","Olomučany","Ne","",""
1,14,"LUBOŠ ČÍPEK",20,"student","Olomučany","Ne","",""
901,11,"MILOŠ SOUČEK",56,"technik údržby","Olomučany","Ne","",""
901,6,"FRANTIŠEK NAVRÁTIL",53,"OSVČ","Olomučany","Ne","",""
7,1,"MIROSLAV CUPÁK",43,"seřizovač CNC","Olomučany","Ne","",""
901,4,"MIROSLAV ŽÁČEK",39,"obchodní poradce","Olomučany","Ne","",""
901,13,"JAKUB HAVEL",32,"OSVČ","Olomučany","Ne","",""
901,7,"Ing. JIŘÍ POKORNÝ",48,"OSVČ","Olomučany","Ne","",""
901,15,"Ing. JIŘÍ HLAVÁČEK",59,"technický pracovník","Olomučany","Ne","",""
7,2,"JELENA CUPÁKOVÁ",37,"učitelka","Olomučany","Ne","",""
901,5,"JIŘÍ BAŠTÁŘ",43,"vedoucí produkce","Olomučany","Ne","",""
901,10,"MARTIN RAIBL",37,"OSVČ","Olomučany","Ne","",""
1,15,"MILANA MRÁZKOVÁ",21,"studentka","Olomučany","Ne","",""
1,5,"MIROSLAV KRAJÍČEK",46,"obchodně technický pracovník","Olomučany","Ne","",""
901,9,"Ing. MARTIN RAMEŠ",39,"obchodní ředitel","Olomučany","Ne","",""
1,9,"MARTINA MARTÍNKOVÁ",46,"fakturantka","Olomučany","Ne","",""
