"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
901,1,"FRANTIŠEK MATĚNA",56,"podnikatel","Sendražice","Ano","ZA OBEC KRÁSNĚJŠÍ - SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
901,7,"VÁCLAV HORÁK ST.",75,"samostatně hosp. rolník","Sendražice","Ano","ZA OBEC KRÁSNĚJŠÍ - SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
902,2,"ZBYNĚK MERXBAUER",42,"klavírník","Sendražice","Ne","ZA OBEC KRÁSNĚJŠÍ - SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
903,7,"DUŠAN KACÁLEK",39,"prodavač","Sendražice","Ne","ZA OBEC KRÁSNĚJŠÍ - SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
901,5,"ZDENĚK VÍT",53,"řidič","Sendražice","Ne","ZA OBEC KRÁSNĚJŠÍ - SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
901,8,"JAROSLAV DANČUK",58,"elektrotechnik","Sendražice","Ne","ZA OBEC KRÁSNĚJŠÍ - SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
901,9,"Ing. KAREL BÄUMELT",62,"důchodce","Sendražice","Ne","ZA OBEC KRÁSNĚJŠÍ - SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
901,3,"Ing. FRANTIŠEK KRTIČKA",38,"manažer","Sendražice","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ ""ZA VESNICI KRÁSNĚJŠÍ""",""
902,1,"Ing. LUBOŠ HRUBÝ",61,"zemědělský inženýr","Sendražice","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ ""ZA VESNICI KRÁSNĚJŠÍ""",""
902,3,"ZUZANA ŠONOVÁ",49,"úřednice","Sendražice","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ ""ZA VESNICI KRÁSNĚJŠÍ""",""
902,6,"Ing. ALEŠ STŘELKA",39,"inženýr výroby","Sendražice","Ne","",""
901,4,"DAGMAR HLAVATÁ",50,"operátorka","Sendražice","Ne","",""
903,6,"DANA ZVOLSKÁ DiS.",37,"administrativní pracovník v České spořitelně","Sendražice","Ne","",""
902,4,"JAN LIPENSKÝ",40,"OSVČ","Sendražice","Ne","",""
902,8,"MILOŠ SATRANSKÝ",31,"automechanik","Sendražice","Ne","",""
903,4,"JAN PECHANEC",29,"metodik vývoje procesů a aplikací","Sendražice","Ne","",""
902,5,"JAROSLAV MICHALIČKA DiS.",33,"manažer","Sendražice","Ne","",""
901,6,"VÁCLAV KUHN",54,"prodavač","Sendražice","Ne","",""
902,9,"LADISLAVA POULOVÁ",56,"manažer","Sendražice","Ne","",""
903,9,"Ing. Bc. PETRA ŠTĚPÁNKOVÁ",37,"inspektor životního prostředí","Sendražice","Ne","",""
903,1,"PETRA HOLEČKOVÁ DiS.",24,"účetní","Sendražice","Ne","",""
903,8,"MAREK ZVOLSKÝ",36,"programátor","Sendražice","Ne","",""
903,5,"MICHAELA RULÍKOVÁ",30,"vedoucí týmu technické podpory","Sendražice","Ne","",""
902,7,"MICHAL STŘEDA",32,"manažer","Sendražice","Ne","",""
901,2,"STANISLAV ŠPÁS",27,"podnikatel","Sendražice","Ne","",""
903,2,"PETRA KACÁLKOVÁ",37,"státní zaměstnanec","Sendražice","Ne","",""
903,3,"PAVEL MARTINEK",33,"zemědělský pracovník","Sendražice","Ne","",""
