"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
801,1,"PAVEL ŠUBÍŘ",48,"podnikatel","Žďár nad Metují","Ano","BEZPP","PAVEL ŠUBÍŘ, NEZÁVISLÝ KANDIDÁT"
814,1,"DAGMAR DUCHÁČOVÁ",48,"knihovnice","Žďár nad Metují","Ne","BEZPP",""
815,1,"JIŘÍ PROUZA",44,"podnikatel","Žďár nad Metují","Ne","BEZPP",""
804,1,"ZDENĚK LECNAR",50,"technik","Žďár nad Metují","Ne","BEZPP",""
805,1,"FRANTIŠEK DOSTÁL",60,"místostarosta","Žďár nad Metují","Ano","BEZPP","FRANTIŠEK DOSTÁL, NEZÁVISLÝ KANDIDÁT"
816,1,"LUBOŠ ŠORFA",57,"CNC frézař","Žďár nad Metují","Ano","BEZPP","LUBOŠ ŠORFA, NEZÁVISLÝ KANDIDÁT"
802,1,"JANA PROKOPOVÁ",37,"logistik prodeje","Žďár nad Metují","Ne","BEZPP",""
811,1,"JAROSLAV KAUFMAN",39,"údržbář","Žďár nad Metují","Ne","BEZPP",""
807,1,"RADKA DUBIŠAROVÁ SVATOŇOVÁ",38,"administrativní pracovník","Žďár nad Metují","Ne","BEZPP",""
812,1,"MARTIN DOSTÁL",38,"manažer servisu","Žďár nad Metují","Ne","BEZPP","MARTIN DOSTÁL, NEZÁVISLÝ KANDIDÁT"
808,1,"DÁŠA VACKOVÁ",58,"zdravotní sestra","Žďár nad Metují","Ano","BEZPP","DÁŠA VACKOVÁ, NEZÁVISLÝ KANDIDÁT"
809,1,"Mgr. MICHAL BUREŠ",34,"učitel","Žďár nad Metují","Ano","BEZPP","MICHAL BUREŠ, NEZÁVISLÝ KANDIDÁT"
810,1,"ZDEŇKA MÁSLOVÁ",43,"vychovatelka","Žďár nad Metují","Ne","BEZPP",""
813,1,"PETRA KAŠPAROVÁ",37,"administrativní pracovnice","Žďár nad Metují","Ne","BEZPP",""
806,1,"VLASTIMIL DUBIŠAR",56,"zaměstnanec Policie ČR","Žďár nad Metují","Ano","BEZPP","VLASTIMIL DUBIŠAR, NEZÁVISLÝ KANDIDÁT"
803,1,"MICHAL OSOBA",41,"systémový integrátor","Žďár nad Metují","Ne","BEZPP","MICHAL OSOBA, NEZÁVISLÝ KANDIDÁT"
