"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
1,5,"KAREL ŠPAČEK",67,"důchodce","Klenovice na Hané","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,4,"PAVEL PŘECECHTĚL",43,"zaměstnanec obecního úřadu","Klenovice na Hané","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,10,"JINDŘIŠKA ŠTĚPÁNKOVÁ",77,"důchodkyně","Klenovice na Hané","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,9,"JANA CITOVÁ",47,"zdravotní sestra","Klenovice na Hané","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,1,"Mgr. VÁCLAV HORÁK",41,"historik","Klenovice na Hané","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,8,"MILAN JURA",56,"technik","Klenovice na Hané","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
902,1,"STANISLAV CETKOVSKÝ",48,"starosta obce","Klenovice na Hané","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ ""PRO OBEC KLENOVICE NA HANÉ""",""
902,6,"VLASTA PROVAZOVÁ",56,"uklízečka","Klenovice na Hané","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ ""PRO OBEC KLENOVICE NA HANÉ""",""
902,4,"LUDMILA DVOŘÁKOVÁ",59,"mistrová","Klenovice na Hané","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ ""PRO OBEC KLENOVICE NA HANÉ""",""
902,5,"JINDŘICH ZAPLETAL",48,"živnostník","Klenovice na Hané","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ ""PRO OBEC KLENOVICE NA HANÉ""",""
902,3,"Ing. VLADIMÍR ČERMÁK",68,"důchodce","Klenovice na Hané","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ ""PRO OBEC KLENOVICE NA HANÉ""",""
902,2,"JIŘÍ KADĚRA",59,"řidič","Klenovice na Hané","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ ""PRO OBEC KLENOVICE NA HANÉ""",""
902,7,"JAN SIGMUND",50,"vedoucí provozu","Klenovice na Hané","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ ""PRO OBEC KLENOVICE NA HANÉ""",""
1,11,"ANEŽKA PARÁKOVÁ",65,"důchodkyně","Klenovice na Hané","Ne","",""
1,3,"MUDr. BRONISLAVA PŘECECHTĚLOVÁ",47,"lékařka","Klenovice na Hané","Ne","",""
902,10,"Ing. JIŘÍ JANOVEC",35,"projektový manažer","Klenovice na Hané","Ne","",""
901,3,"ROMAN ZAJÍČEK",36,"řidič - prodejce","Klenovice na Hané","Ne","",""
1,7,"LENKA PŘECECHTĚLOVÁ",18,"student","Klenovice na Hané","Ne","",""
901,6,"EVA MACHÁTOVÁ",35,"fakturantka, operátorka prodeje","Klenovice na Hané","Ne","",""
901,11,"JANA KLUČKOVÁ",42,"v domácnosti","Klenovice na Hané","Ne","",""
1,2,"Ing. JAROSLAV PŘECECHTĚL",45,"technik","Klenovice na Hané","Ne","",""
901,4,"Ing. MARKÉTA ŠIMKOVÁ",34,"obchodní manažer","Klenovice na Hané","Ne","",""
1,6,"LUDMILA KŘEPELKOVÁ",43,"vedoucí prodejny","Klenovice na Hané","Ne","",""
901,7,"MIROSLAV DREXA",32,"živnostník","Klenovice na Hané","Ne","",""
902,8,"MARIE CHYTILOVÁ",32,"účetní","Klenovice na Hané","Ne","",""
902,9,"Mgr. MARTIN VYBÍRAL",37,"logistik dopravy","Klenovice na Hané","Ne","",""
901,9,"MICHAL DREXA",37,"živnostník","Klenovice na Hané","Ne","",""
901,1,"Bc. JULIE KOCOURKOVÁ DiS.",32,"specialista klientského centra","Klenovice na Hané","Ne","",""
901,10,"PAVEL VALTR",31,"kuchař","Klenovice na Hané","Ne","",""
902,11,"PETRA JUROVÁ",37,"konzultantka","Klenovice na Hané","Ne","",""
901,5,"MILAN LASOVSKÝ",35,"mistr výroby","Klenovice na Hané","Ne","",""
901,8,"PAVEL NOVÁK",41,"dělník","Klenovice na Hané","Ne","",""
901,2,"Mgr. VĚRA HYŽĎÁLOVÁ",41,"ekonomka","Klenovice na Hané","Ne","",""
