"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
552,2,"ROBERT JÍŠA",44,"hudebník","Praha 1","Ne","STRANA ZELENÝCH","*"
364,15,"Mgr. PETRA TITLBACHOVÁ MA, MSc.",40,"rodinná a systematická terapeutka","Praha 1","Ne","STRANA ZELENÝCH",""
364,17,"Ing. MOVLAD ADAEV",59,"podnikatel","Praha 1","Ne","STRANA ZELENÝCH",""
364,4,"JANA TITLBACHOVÁ",68,"důchodce","Praha 1","Ne","STRANA ZELENÝCH",""
552,9,"MARKÉTA JÍŠOVÁ",37,"ředitelka Apollon Art. o.p.s.","Praha 1","Ne","STRANA ZELENÝCH","*"
364,19,"JAN HOLÝ",26,"bankéř","Praha 1","Ne","STRANA ZELENÝCH",""
1104,18,"Mgr. EVA SVOBODOVÁ",54,"principálka divadla pro děti","Praha 1","Ne","STRANA ZELENÝCH","*"
364,9,"MICHAELA VALENTOVÁ",57,"zastupitelka, referentka","Praha 1","Ano","STRANA ZELENÝCH",""
364,11,"Mgr. MARTA LJUBKOVÁ",39,"dramaturgyně","Praha 1","Ne","STRANA ZELENÝCH",""
364,1,"Mgr. FILIP POSPÍŠIL Ph.D.",42,"zastupitel, antropolog","Praha 1","Ano","STRANA ZELENÝCH",""
7,13,"JIŘÍ HAVEL JR.",36,"prodavač","Praha 1","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,5,"MUDr. RUDOLF DEMEŠ CSc.",61,"lékař-chirurg, VŠ pedagog","Praha 1","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,4,"Ing. PAVOL ŠKRAK",63,"ekonom, člen Rady MČ Praha 1","Praha 1","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,2,"JUDr. IVAN SOLIL",55,"advokát, člen Rady MČ Praha 1","Praha 1","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,16,"JAROMÍR DŘÍZGEVIČ",80,"senior","Praha 1","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,20,"JAROSLAV PATKA",68,"senior, předseda Společenství vlastníků","Praha 1","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,18,"MUDr. TOMÁŠ VÁŽNÝ",64,"lékař","Praha 1","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,1,"DANIEL HODEK",46,"zástupce starosty MČ Praha 1","Praha 1","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,11,"TOMÁŠ BŘÍNEK",55,"podnikatel","Praha 1","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,24,"RADKA ROHANOVÁ",48,"účetní","Praha 1","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,25,"KLÁRA TRACHTOVÁ",30,"podnikatelka-vydavatelka","Praha 1","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,9,"Mgr. Bc. PAVEL HODEK",40,"vedoucí provozu","Praha 1","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,19,"PhDr. MILOSLAV ČERNÍK",63,"poradce","Praha 1","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,14,"KAREL VEJVODA",78,"senior","Praha 1","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,15,"EVA HERCIKOVÁ",74,"seniorka","Praha 1","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
1104,6,"PaedDr. VĚRA DVOŘÁKOVÁ",61,"středoškolská profesorka","Praha 1","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
53,20,"JIŘÍ VERNER",57,"IT konzultant","Praha 1","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
721,17,"Mgr. JOZEF HELMECZY",48,"správce nemovitostí","Praha 1","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
561,14,"IRENA ILKOVÁ",64,"OSVČ-ekonom","Praha 1","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
53,8,"Mgr. ZDĚNKA KULIŠOVÁ",77,"fyzioterapeutka","Praha 1","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,12,"VLADIMÍR MAŘÍK",69,"důchodce","Praha 1","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,7,"Ing. TOMÁŠ HERES",37,"jednatel společnosti","Praha 1","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,25,"Mgr. IVAN BEDNÁŘ",68,"žurnalista","Praha 1","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
1104,5,"RENÉ PAVLŮ",49,"živnostník","Praha 1","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
53,4,"Bc. MICHAL VALENTA",37,"manažer","Praha 1","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,16,"Bc. HANA DVOŘÁKOVÁ",41,"podnikatelka","Praha 1","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,3,"Mgr. MARTIN SKÁLA",48,"živnostník","Praha 1","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,19,"MARIE NÁVRATOVÁ",71,"důchodkyně","Praha 1","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,2,"RICHARD BUREŠ",50,"ředitel společnosti","Praha 1","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,13,"JOSEF LUDVÍČEK",52,"technik","Praha 1","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,15,"PAVEL BENEŠ",39,"správce nemovitostí","Praha 1","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
1006,9,"Mgr. HANA PAVLÍKOVÁ",47,"ředitelka domova pro seniory","Praha 1","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
53,5,"Ing. FILIP DVOŘÁK",47,"staveb.inženýr,zást.velitele dobrovolných hasičů","Praha 1","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,1,"JUDr. JAROSLAVA JANDEROVÁ",64,"právnička","Praha 1","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA",""
1006,1,"Ing. Mgr. HELENA HORÁKOVÁ",56,"ekonom","Praha 1","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
749,1,"Ing. JAN BÜRGERMEISTER",66,"autorizovaný stavební inženýr","Praha 1","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
