"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
901,1,"LUBOŠ ŽELEZNÝ",55,"podnikatel","Starý Kolín","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ K13",""
902,1,"Mgr. JAROSLAV FLEGL",37,"starosta obce","Bašta","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ K13",""
902,4,"Mgr. IRENA PÁNKOVÁ",30,"učitelka ZŠ","Starý Kolín","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ K13",""
901,5,"Ing. JAN MANČAL CSc.",63,"podnikatel","Starý Kolín","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ K13",""
901,3,"PAVEL HORÁK",37,"IT manažer","Bašta","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ K13",""
902,2,"Ing. MILOSLAVA KLEJZAROVÁ",55,"místostarostka obce","Bašta","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ K13",""
902,8,"ALBÍNA VYŠATOVÁ",68,"důchodkyně","Starý Kolín","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ K13",""
902,3,"RADEK BAŠE",50,"soukromý podnikatel","Starý Kolín","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ K13",""
903,11,"PETR BERTRAM",71,"důchodce","Bašta","Ano","NEZÁVISLÍ PRO STARÝ KOLÍN 2010",""
903,6,"PETR PLAČEK",41,"podnikatel","Starý Kolín","Ne","NEZÁVISLÍ PRO STARÝ KOLÍN 2010",""
903,4,"ROMAN FOLBERGER",43,"živnostník","Bašta","Ne","NEZÁVISLÍ PRO STARÝ KOLÍN 2010",""
903,1,"Ing. VĚRA CHOBOTOVÁ",36,"referentka fondů EU/EHP","Starý Kolín","Ano","NEZÁVISLÍ PRO STARÝ KOLÍN 2010",""
903,2,"MUDr. DUŠAN SPITZER PH.D., MBA",63,"lékař specialista","Starý Kolín","Ano","NEZÁVISLÍ PRO STARÝ KOLÍN 2010",""
903,9,"ZDENKA VESELÁ",42,"asistentka ředitele","Bašta","Ne","NEZÁVISLÍ PRO STARÝ KOLÍN 2010",""
903,10,"Ing. LENKA HOLEČKOVÁ",64,"důchodkyně","Bašta","Ano","NEZÁVISLÍ PRO STARÝ KOLÍN 2010",""
902,6,"ALENA ŠTÁLOVÁ",28,"odborný referent","Starý Kolín","Ne","",""
903,8,"IVA BOUŠKOVÁ",49,"zdravotní sestra","Starý Kolín","Ne","",""
902,10,"BLANKA LÍSKOVÁ",41,"v domácnosti","Starý Kolín","Ne","",""
901,10,"GABRIELA SLEPIČKOVÁ",40,"výpravčí","Starý Kolín","Ne","",""
903,5,"JAROSLAV HELER",41,"živnostník","Starý Kolín","Ne","",""
901,6,"IVA MRÁZKOVÁ",36,"vedoucí prodejny","Bašta","Ne","",""
901,4,"MILOŠ CEPL",47,"podnikatel","Starý Kolín","Ne","",""
901,8,"JOLANA HEJLOVÁ",40,"obchodní manažerka","Bašta","Ne","",""
903,7,"Mgr. ZUZANA VESELÁ",47,"referentka MZV ČR","Starý Kolín","Ne","",""
902,9,"TOMÁŠ JARÝ",40,"technik","Bašta","Ne","",""
903,3,"PAVEL VYŠATA",43,"elektrotechnik","Starý Kolín","Ne","",""
901,11,"TOMÁŠ KAČÍREK",37,"chemik","Starý Kolín","Ne","",""
902,5,"Ing. MARTIN MISTR Ph.D.",46,"pracovník výzkumu","Bašta","Ne","",""
901,7,"MARTIN NĚMEC",40,"podnikatel","Starý Kolín","Ne","",""
901,9,"VLADIMÍR VLČEK",48,"technik údržby","Starý Kolín","Ne","",""
901,2,"Bc. PETRA KUBÁTOVÁ KRCHOVÁ",40,"rodičovská dovolená","Bašta","Ne","",""
902,7,"PETR ŠOLAR",54,"technik","Starý Kolín","Ne","",""
902,11,"Ing. VÁCLAV KAHOUN",38,"obchodní manažer","Bašta","Ne","",""
