"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
902,4,"MARTIN JIRMANN",47,"automechanik","Tři Sekery","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
901,1,"DAGMAR STRNADOVÁ",57,"aranžérka","Tři Sekery","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
901,6,"JIŘÍ CHALUPNÝ",61,"automechanik","Chodovská Huť","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
901,7,"JARMILA KROFTOVÁ",40,"prodavačka","Tři Sekery","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
902,10,"MILAN UXA",57,"soukromý podnikatel","Tři Sekery","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
902,7,"RICHARD KOUBA",41,"soukromý podnikatel","Tři Sekery","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
901,2,"IVA STOLCOVÁ",45,"čalounice","Krásné","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
902,2,"KAREL MOUCHA",61,"automechanik","Tři Sekery","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
903,1,"Ing. PETRA PECHOVÁ",35,"zást. ředitele SOU","Tři Sekery","Ano","VOLBY 2010",""
903,6,"Bc. IVAN ZUGÁREK",47,"mistr provozu","Tři Sekery","Ano","VOLBY 2010",""
902,1,"MICHAL STOLEC",50,"umělecký truhlář","Krásné","Ne","VOLBY 2010",""
901,4,"JARMILA VOITOVÁ",47,"vychovatelka","Tachovská Huť","Ne","VOLBY 2010",""
901,9,"MUDr. DALIBOR ŠPERL",42,"lékař","Krásné","Ne","",""
901,11,"DRAHOMÍRA SEKYROVÁ",54,"kuchařka","Krásné","Ne","",""
902,8,"JANA CUCHALOVÁ",51,"matrikářka","Krásné","Ne","",""
903,5,"FRANTIŠEK DOLEŽAL",61,"zemědělec","Krásné","Ne","",""
903,3,"HANA HOVORKOVÁ",58,"ekonomka","Chodovská Huť","Ne","",""
901,8,"HELENA DOSTALÍKOVÁ",61,"účetní","Tři Sekery","Ne","",""
47,2,"JURAJ ČAČKO",49,"řidič","Krásné","Ne","",""
901,10,"JAROSLAV NÁPRAVNÍK",49,"technický pracovník","Krásné","Ne","",""
902,11,"MARTIN MAĎA",47,"soukromý podnikatel","Tři Sekery","Ne","",""
902,6,"JITKA PODHAJSKÁ",59,"kuchařka","Tři Sekery","Ne","",""
47,1,"PETR GUZYLAK",33,"kuchař","Tři Sekery","Ne","",""
903,9,"MICHAEL VLČEK",33,"jednatel s.r.o.","Krásné","Ne","",""
902,5,"LENKA TURSOVÁ",38,"švadlena","Tři Sekery","Ne","",""
903,4,"MILAN LIZNA",44,"pokrývač","Tři Sekery","Ne","",""
902,9,"NADIJA LAYEROVÁ",44,"dělnice","Chodovská Huť","Ne","",""
902,3,"KAREL TREML",53,"soukromý zemědělec","Tři Sekery","Ne","",""
901,5,"MIROSLAV REITMAJER",68,"kuchař","Tři Sekery","Ne","",""
903,8,"Ing. PETR KOUBA",45,"informatik","Krásné","Ne","",""
901,3,"TOMÁŠ FICTUM",42,"technik","Krásné","Ne","",""
903,7,"YVONNE KATINOVÁ",56,"zdravotní sestra","Tachovská Huť","Ne","",""
903,2,"VERONIKA PROKOPOVÁ",61,"překladatelka","Tachovská Huť","Ne","",""
