"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
7,6,"PETR NOŽIČKA",36,"vedoucí oddělení","Lipová","Ne","ČSSD",""
901,7,"JIŘÍ GLAZER",37,"tavič","Horní Lažany","Ne","BEZPP",""
7,8,"Ing. JAROSLAV ZIKMUND",49,"soukromý podnikatel","Lipová","Ano","BEZPP","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,9,"Bc. KAREL KŘÍŽ",41,"příslušník Policie ČR","Horní Lažany","Ano","BEZPP","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,2,"MILAN MOLNÁR",62,"důchodce","Lipová","Ano","BEZPP","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
901,9,"KVĚTA FLEISCHMANNOVÁ",60,"důchodkyně","Mýtina","Ne","BEZPP",""
901,3,"JOSEF BRADÁČ",27,"automechanik","Horní Lažany","Ne","BEZPP",""
901,8,"MIROSLAV STARÝ",36,"jednatel společnosti","Dolní Lažany","Ne","BEZPP",""
901,2,"VLADIMÍRA PERNÍČKOVÁ",50,"ekonomka","Dolní Lažany","Ne","BEZPP",""
901,11,"ANNA CHOCINOVÁ",66,"důchodkyně","Lipová","Ne","BEZPP",""
901,10,"MARIE KÄHSOVÁ",42,"knihovnice","Lipová","Ne","BEZPP",""
901,4,"JELENA ROUBOVÁ",36,"dělnice","Stebnice","Ne","BEZPP",""
901,5,"VÁCLAV VOŘÍŠEK",40,"jednatel společnosti","Lipová","Ne","BEZPP",""
7,5,"Ing. Bc. PETR SVATEK",44,"pedagogický pracovník","Lipová","Ne","BEZPP",""
7,3,"PETR KLÍR",67,"starosta obce Lipová","Mýtina","Ano","BEZPP","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,1,"Ing. VLADIMÍR DUDA",47,"pracovník sociálních služeb","Mýtina","Ano","BEZPP","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,11,"TOMÁŠ LUŇÁK",63,"soukromý podnikatel","Lipová","Ano","BEZPP","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,4,"Ing. ZUZANA KROUPOVÁ",67,"důchodkyně","Palič","Ano","BEZPP","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
901,6,"MARIE RAČÁKOVÁ",49,"učitelka MŠ","Lipová","Ne","BEZPP",""
7,7,"JINDŘICH RADA",48,"soukromý podnikatel","Dolní Lipina","Ano","BEZPP","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
901,1,"JIŘÍ MALIŇAK",46,"stavební inženýr","Lipová","Ne","BEZPP",""
7,10,"Mgr. ŠÁRKA VALHOVÁ",38,"pedagogický pracovník","Lipová","Ano","BEZPP","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
