"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
901,2,"Ing. ZDENĚK TURYNA",61,"nezaměstnaný","Horní Skrýchov","Ano","PRO ROZKVĚT OBCE",""
901,6,"PAVEL GŘUNDĚL DiS.",34,"státní zaměstnanec","Horní Skrýchov","Ne","PRO ROZKVĚT OBCE",""
901,3,"JAN NĚMEC",36,"řidič profesionál","Horní Skrýchov","Ano","PRO ROZKVĚT OBCE",""
902,6,"PETR BÍLEK",39,"vedoucí IT oddělení","Horní Skrýchov","Ne","VŠE PRO OBEC",""
902,1,"JUDr. JIŘÍ DRAHOTA",63,"advokát","Horní Skrýchov","Ano","VŠE PRO OBEC",""
902,4,"JAROMÍR KOPŘIVA",45,"podnikatel","Horní Skrýchov","Ano","VŠE PRO OBEC",""
902,9,"PAVLÍNA JEŽKOVÁ",36,"na mateřské dovolené","Horní Skrýchov","Ne","VŠE PRO OBEC",""
902,5,"Ing. ROMANA VLKOVÁ",39,"bankovní úřednice","Horní Skrýchov","Ano","VŠE PRO OBEC",""
902,3,"Ing. IVANA SLÁMOVÁ",48,"úřednice","Horní Skrýchov","Ano","VŠE PRO OBEC",""
901,7,"JAROSLAV MATĚJKA",38,"šéfkuchař","Horní Skrýchov","Ne","",""
902,2,"JIŘÍ TAJML",44,"podnikatel","Horní Skrýchov","Ne","",""
901,8,"JIŘÍ VODIČKA",45,"zedník","Horní Skrýchov","Ne","",""
901,1,"LUKÁŠ POPELKA",30,"řidič profesionál","Horní Skrýchov","Ne","",""
901,4,"KAREL POPELKA",75,"důchodce","Horní Skrýchov","Ne","",""
901,9,"STANISLAV KOUBA",57,"pokrývač","Horní Skrýchov","Ne","",""
902,8,"ONDŘEJ VOBR",32,"podnikatel","Horní Skrýchov","Ne","",""
901,5,"OLGA POVOLNÁ",60,"účetní","Horní Skrýchov","Ne","",""
902,7,"ROMAN PALAUGARI",44,"podnikatel","Horní Skrýchov","Ne","",""
