"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
7,15,"KVĚTOSLAVA ŠKRANCOVÁ",84,"důchodce","Chrastová Lhota","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,14,"OLDŘICH KRÁL",83,"důchodce","Chrastová Lhota","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,11,"JAROSLAVA TABERYOVÁ",62,"důchodkyně","Chrastová Lhota","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,10,"LUKÁŠ HEGER",32,"dělník","Chrastová Lhota","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,1,"Ing. MARKÉTA LORENČÍKOVÁ",28,"ekolog","Chrastová Lhota","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
47,12,"FRANTIŠEK PAŘIL",68,"důchodce","Chrastová Lhota","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
47,5,"JAN ŽAHOUR",66,"řidič","Moravská Chrastová","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
902,4,"JAROSLAV NEČAS",49,"zaměstnanec obce","Moravská Chrastová","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY","*"
47,3,"MIROSLAV BEDNÁŘ",63,"dělník","Chrastová Lhota","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,6,"MARTIN NOVÁK",40,"osoba samostatně výdělečně činná","Moravská Chrastová","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,2,"OLDŘICH PALLA",61,"obchodní zástupce","Moravská Chrastová","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,14,"BĚLA DVOŘÁKOVÁ",62,"důchodce","Moravská Chrastová","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,10,"MARTA RYŠAVÁ",41,"dělnice","Moravská Chrastová","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
902,10,"ZDENĚK CHADIMA",53,"pracovník v potravinářské výrobě","Moravská Chrastová","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY","*"
7,2,"ANTONÍN PALDUS",39,"zedník","Chrastová Lhota","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY","*"
47,4,"JITKA SVOJANOVSKÁ",41,"prodavačka","Brněnec","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
902,12,"ILONA ROSENKRANZOVÁ",44,"prodavačka","Moravská Chrastová","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY","*"
47,11,"JIŘÍ PALLA",39,"prodavač","Moravská Chrastová","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
902,2,"VLADIMÍR HANIK",61,"ředitel mlýna","Moravská Chrastová","Ano","""STAROSTOVÉ A NEZÁVISLÍ""","*"
902,1,"Ing. JOSEF HOCH",43,"zaměstnanec obce","Moravská Chrastová","Ne","""STAROSTOVÉ A NEZÁVISLÍ""","*"
904,7,"HANA POLČÍKOVÁ",51,"rehabilitační sestra","Moravská Chrastová","Ano","""STAROSTOVÉ A NEZÁVISLÍ""","*"
902,11,"PAVEL KOLÍNEK",32,"řidič MKD","Moravská Chrastová","Ne","""STAROSTOVÉ A NEZÁVISLÍ""","*"
902,3,"IRENA KŘÍŽOVÁ",44,"zdravotní sestra","Brněnec","Ano","""STAROSTOVÉ A NEZÁVISLÍ""","*"
902,7,"TOMÁŠ BARTELT",46,"podnikatel","Moravská Chrastová","Ne","""STAROSTOVÉ A NEZÁVISLÍ""","*"
905,7,"VĚRA VAŇOUSOVÁ",57,"ředitelka MŠ","Moravská Chrastová","Ne","""STAROSTOVÉ A NEZÁVISLÍ""","*"
7,3,"PAVEL HERIAN",40,"podnikatel stolař","Brněnec","Ne","""STAROSTOVÉ A NEZÁVISLÍ""","*"
