"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
1,13,"PhDr. ONDŘEJ ŠTĚCH Ph.D.",33,"vysokoškolský učitel","Dolní Dobrouč","Ne","KDU-ČSL",""
1,12,"RADKA DUŠKOVÁ",31,"pastorační asistentka","Dolní Dobrouč","Ne","KDU-ČSL",""
1,10,"ANDREA JAKUBCOVÁ",37,"provozní pracovnice","Dolní Dobrouč","Ne","KDU-ČSL",""
1,5,"MARTIN BEINLICH",47,"strojní mechanik","Horní Dobrouč","Ne","KDU-ČSL","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,8,"MARIE DEMLOVÁ",45,"vedoucí expedice","Dolní Dobrouč","Ne","KDU-ČSL","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,2,"HANA PLÍVOVÁ",41,"mateřská dovolená","Dolní Dobrouč","Ne","KDU-ČSL",""
902,10,"DAGMAR KAPOUNOVÁ",48,"vychovatelka","Horní Dobrouč","Ne","BEZPP","""HASIČI PRO OBEC"""
903,4,"Bc. IVA NOVÁKOVÁ",23,"studentka","Dolní Dobrouč","Ne","BEZPP",""
901,9,"ILONA KUBÍČKOVÁ",38,"administrativní pracovnice","Dolní Dobrouč","Ne","BEZPP",""
904,2,"Ing. ALEŠ NOVÁK",48,"operační důstojník","Dolní Dobrouč","Ne","BEZPP","""HASIČI PRO OBEC"""
902,13,"Bc. MARIE MAŘÍKOVÁ",40,"administrativní pracovnice","Dolní Dobrouč","Ne","BEZPP","""HASIČI PRO OBEC"""
902,8,"BLANKA MATĚJÍČKOVÁ",62,"důchodce","Dolní Dobrouč","Ne","BEZPP",""
902,11,"Ing. ALEŠ DUŠEK",34,"konstruktér","Horní Dobrouč","Ne","BEZPP","""HASIČI PRO OBEC"""
1,11,"JIŘÍ SKALICKÝ",50,"mechanizátor","Dolní Dobrouč","Ne","BEZPP","SPOLKY DOLNÍ DOBROUČE"
902,6,"Ing. TOMÁŠ PECHÁČEK",34,"podnikatel","Dolní Dobrouč","Ne","BEZPP",""
901,15,"DANIEL ŠISLER",22,"student","Dolní Dobrouč","Ne","BEZPP",""
903,8,"ALEŠ NOVÁK",37,"státní zaměstnanec","Dolní Dobrouč","Ne","BEZPP","PRO BUDOUCNOST"
