"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
53,8,"PETR HORÁK",52,"podnikatel","Radouň","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,2,"JAN KNOBLOCH",47,"soukromý zemědělec","Mělnické Vtelno","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,9,"JIŘÍ DOLEŽAL",43,"živnostník","Vysoká Libeň","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA",""
903,5,"DANIELA VÍTKOVÁ",40,"vedoucí pošty","Mělnické Vtelno","Ano","SDRUŽENÍ PRO OBČANY MĚLNICKÉHO VTELNA,RADOUNĚ A VYSOKÉ LIBNĚ",""
902,6,"JAN VÁCHA",53,"automechanik","Radouň","Ne","SDRUŽENÍ ""NEZÁVISLÁ CESTA""",""
902,9,"MARTIN SLEZÁK",39,"mistr výroby","Vysoká Libeň","Ne","SDRUŽENÍ ""NEZÁVISLÁ CESTA""",""
902,4,"LUDMILA KYSELOVÁ",63,"důchodkyně","Mělnické Vtelno","Ano","SDRUŽENÍ ""NEZÁVISLÁ CESTA""",""
902,5,"GABRIELA POLÁKOVÁ",40,"odborná referentka","Rodouň","Ano","SDRUŽENÍ ""NEZÁVISLÁ CESTA""",""
902,2,"Ing. PAVEL BOHÁČ",41,"stavební technik","Mělnické Vtelno","Ne","SDRUŽENÍ ""NEZÁVISLÁ CESTA""",""
902,3,"Ing. VLADISLAV OPRŠAL",38,"agronom","Mělnické Vtelno","Ano","SDRUŽENÍ ""NEZÁVISLÁ CESTA""",""
902,1,"HANA RAŠÁKOVÁ",54,"starostka obce","Mělnické Vtelno","Ano","SDRUŽENÍ ""NEZÁVISLÁ CESTA""",""
903,6,"JAROMÍR JANDA",60,"důchodce","Mělnické Vtelno","Ne","",""
53,7,"BOŽENA POLÁČKOVÁ",27,"office coordinator","Radouň","Ne","",""
902,8,"DAVID ŠOLTYS",36,"montér","Mělnické Vtelno","Ne","",""
53,5,"EVA VAJSOVÁ",36,"zahradnice","Mělnické Vtelno","Ne","",""
903,3,"FRANTIŠEK NOVÁK",39,"OSVČ","Radouň","Ne","",""
901,4,"Ing. MARCELA HREJSOVÁ",48,"ředitelka SOU Neratovice","Vysoká Libeň","Ne","",""
901,8,"LADISLAV DRŠKA",39,"montér","Mělnické Vtelno","Ne","",""
901,7,"MARTIN VACULÍK",35,"mechanizátor","Mělnické Vtelno","Ne","",""
903,2,"PETR RŮŽIČKA",63,"soukromý zemědělec","Vysoká Libeň","Ne","",""
901,5,"MARIE DVOŘÁKOVÁ",53,"OSVČ","Mělnické Vtelno","Ne","",""
901,2,"Ing. JAROSLAV VACEK",34,"konstruktér automobilů","Mělnické Vtelno","Ne","",""
901,3,"Ing. LENKA ŠVEJDOVÁ",32,"obchodní manažerka","Vysoká Libeň","Ne","",""
53,6,"OLGA NEUMANOVÁ",45,"v domácnosti","Mělnické Vtelno","Ne","",""
53,4,"PAVLÍNA SAIFRTOVÁ",31,"účetní","Mělnické Vtelno","Ne","",""
903,9,"LADISLAV RADIL",58,"řidič","Mělnické Vtelno","Ne","",""
903,1,"Bc. MARTINA KARBANOVÁ",40,"Policie ČR","Mělnické Vtelno","Ne","",""
901,9,"MICHAELA PAYEUR",37,"kronikářka","Radouň","Ne","",""
901,1,"Ing. JOSEF CHRAMOSTA",37,"manažer provozu","Mělnické Vtelno","Ne","",""
53,1,"MIROSLAV POKORNÝ",50,"projektový manažer","Mělnické Vtelno","Ne","",""
53,3,"MARKÉTA ŠKODOVÁ",37,"kuchařka ZŠ","Mělnické Vtelno","Ne","",""
902,7,"Ing. VÁCLAV SENIČ",40,"státní zaměstnanec","Mělnické Vtelno","Ne","",""
901,6,"Bc. LENKA HAVLOVÁ",39,"projektová vedoucí","Vysoká Libeň","Ne","",""
903,4,"VĚRA TURČANOVÁ",69,"podnikatelka","Mělnické Vtelno","Ne","",""
903,8,"VÁCLAV VTELENSKÝ",42,"operátor logistiky","Mělnické Vtelno","Ne","",""
903,7,"TEREZA DOLEŽALOVÁ",24,"průmyslový logistik","Vysoká Libeň","Ne","",""
