"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
470,3,"Ing.Arch. IVANA SLAVKOVÁ",40,"samostatný architekt urbanista","Vysoký Chlumec","Ne","BEZPP","SDRUŽENÍ ""STAN"", NK"
901,7,"JAN KUBIŠTA",41,"topič","Vysoký Chlumec","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ  2010"
1,1,"Bc. MARKÉTA JAREŠOVÁ",33,"učitelka-mateřská dovolená","Vysoký Chlumec","Ano","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,9,"JAROSLAVA SUCHANOVÁ",41,"pracovnice v sociálních službách","Hrabří","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,8,"JAN PŠENIČKA",48,"pracovník v kovovýrobě","Hrabří","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,4,"Bc. JIŘÍ ČANDA",29,"specialista kvality","Hrabří","Ne","BEZPP",""
901,8,"Ing. IVANA KRAFTOVÁ",32,"mateřská dovolená","Vysoký Chlumec","Ne","BEZPP",""
901,6,"JAN HRON",37,"dělník v zemědělství","Hradce","Ne","BEZPP",""
470,8,"JAROSLAV CIHELKA",62,"OSVČ elektro-projekty a BPOZ","Vysoký Chlumec","Ano","BEZPP","SDRUŽENÍ ""STAN"", NK"
901,4,"LUBOMÍR KLUS",47,"podnikatel","Vysoký Chlumec","Ne","BEZPP",""
1,6,"Ing. LUKÁŠ HOUSKA",35,"truhlář","Hrabří","Ne","BEZPP",""
470,9,"FRANTIŠEK CHLASTÁK",62,"OSVČ doprava a služby","Vysoký Chlumec","Ano","BEZPP","SDRUŽENÍ ""STAN"", NK"
1,5,"Ing. MIROSLAV CHLASTÁK",25,"technik ve výrobě","Hrabří","Ne","BEZPP",""
470,1,"JIŘÍ SVATEK",31,"vedoucí informačního centra","Víska","Ne","BEZPP",""
901,5,"MILAN DVOŘÁK",38,"podnikatel","Víska","Ne","BEZPP",""
1,3,"PAVEL ŠMEJKAL",36,"mistr ve výrobě","Hrabří","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
901,2,"LIBOR PODLAHA",31,"policista","Vysoký Chlumec","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ  2010"
470,4,"PAVLÍNA KOŽMÍNOVÁ",43,"OSVČ obchod a služby","Vysoký Chlumec","Ne","BEZPP","SDRUŽENÍ ""STAN"", NK"
901,9,"LUBOŠ HLAVÁČEK",47,"podnikatel","Vysoký Chlumec","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ  2010"
470,7,"MARCELA LIŠMANOVÁ",45,"kuchařka školní jídelny","Vysoký Chlumec","Ne","BEZPP",""
901,1,"JINDŘIŠKA PAUKNEROVÁ",43,"finanční poradce","Vysoký Chlumec","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ  2010"
470,2,"JAROSLAV NEVLIDA",33,"mechanik pivovaru a velitel JPO III SDH Vys.Chlum.","Víska","Ne","BEZPP","SDRUŽENÍ ""STAN"", NK"
1,7,"PAVEL SIROTEK",46,"zootechnik","Hrabří","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,2,"RNDr. ŠÁRKA HOUSKOVÁ",32,"učitelka","Hrabří","Ano","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
901,3,"PAVEL KORTAN",55,"správce","Vysoký Chlumec","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ  2010"
470,5,"STANISLAV DOLEŽAL",45,"OSVČ- elektro","Vápenice","Ano","BEZPP","SDRUŽENÍ ""STAN"", NK"
470,6,"VLADIMÍR HOUSKA",45,"stavební technik","Hrabří","Ne","BEZPP","SDRUŽENÍ ""STAN"", NK"
