"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
903,5,"MUDr. ALENA KOUDELKOVÁ",31,"lékařka","Trkov","Ne","BEZPP",""
901,1,"ČESTMÍR SOSNOVEC",46,"starosta obce","Nedrahovice","Ano","BEZPP","NOVÉ NEDRAHOVICE"
903,1,"JIŘÍ SOBĚSLAVSKÝ",60,"zámečník","Trkov","Ano","BEZPP","ZA PĚKNÉ NEDRAHOVICE"
903,8,"FRANTIŠEK HLAVÁČ",25,"truhlář","Kamenice","Ne","BEZPP",""
902,1,"MILOSLAV VOCŮ",33,"řezník","Nedrahovice","Ne","BEZPP",""
901,5,"JIŘÍ NEUŽIL",35,"servisní technik","Bor","Ano","BEZPP","ZA PĚKNÉ NEDRAHOVICE"
901,6,"JANA ŠTEMBERKOVÁ",49,"kadeřnice","Nedrahovické Podhájí","Ne","BEZPP","NOVÉ NEDRAHOVICE"
903,2,"Bc. DAVID HRMA",31,"podnikatel I.T.","Nedrahovice","Ne","BEZPP",""
903,3,"PAVEL KOUCKÝ",38,"technik -  rybář","Nedrahovice","Ne","BEZPP",""
902,3,"JOSEF MASOPUST",53,"řidič","Trkov","Ne","BEZPP",""
903,6,"Ing. PETRA SVOBODOVÁ",30,"ekonomka","Nedrahovice","Ne","BEZPP",""
901,8,"PAVEL ROŠKOT",34,"truhlář","Rudolec","Ne","BEZPP",""
903,7,"JAN ŠPALE",30,"topenář - instalatér","Kamenice","Ne","BEZPP",""
902,4,"PETR SIROTEK",30,"instalatér","Nedrahovice","Ne","BEZPP",""
901,2,"JIŘÍ VACEK",40,"řidič","Kamenice","Ano","BEZPP","NOVÉ NEDRAHOVICE"
901,3,"VLADIMÍR PEŠTA",30,"soukromý zemědělec","Bor","Ano","BEZPP","NOVÉ NEDRAHOVICE"
901,7,"PETRA HLAVÁČKOVÁ",38,"ošetřovatelka zvířat","Nedrahovice","Ne","BEZPP",""
903,9,"JOSEF PILÍK",63,"elektrikář","Nedrahovice","Ne","BEZPP",""
902,2,"VÁCLAV RYNDA",39,"zámečník","Kamenice","Ne","BEZPP",""
901,9,"LUBOMÍR BUDKA",52,"soukromý zemědělec","Úklid","Ne","BEZPP",""
903,4,"VÁCLAV CHÁB",49,"truhlář","Radeč","Ne","BEZPP",""
901,4,"VLADIMÍR VEJVODA",45,"montážní technik","Radeč","Ano","BEZPP","NOVÉ NEDRAHOVICE"
