"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
901,4,"JAROSLAV HLAVSA",51,"živnostník","Višňová","Ano","HLAVSA",""
901,1,"Ing. JIŘÍ NEKOLNÝ",54,"ekonom (starosta)","Višňová","Ano","NEKOLNÝ",""
901,7,"ZDENĚK RYS",52,"poradce","Višňová","Ano","RYS",""
901,5,"Ing. VÁCLAV PECHA",59,"technik","Višňová","Ano","VÁCLAV PECHA, NEZÁVISLÝ KANDIDÁT",""
901,9,"LIBUŠE MÁCHOVÁ",44,"živnostník","Višňová","Ano","NEZÁVISLÝ KANDIDÁT-LIBUŠE MÁCHOVÁ",""
902,1,"PETR PLUHAŘ",43,"technik MaR","Višňová","Ne","NEZÁVISLÝ KANDIDÁT-PETR PLUHAŘ",""
902,2,"FRANTIŠEK BURIAN",48,"elektromechanik","Višňová","Ne","NEZÁVISLÝ KANDIDÁT-FRANTIŠEK BURIAN",""
901,3,"JIŘÍ FIŘT",52,"živnostník","Višňová","Ano","FIŘT",""
901,2,"Bc. JIŘÍ ŠIMONOVSKÝ",55,"učitel","Višňová","Ano","ŠIMONOVSKÝ",""
901,6,"STANISLAVA PŠENIČKOVÁ",57,"v domácnosti","Višňová","Ano","PŠENIČKOVÁ",""
902,4,"IVETA PROCHÁZKOVÁ",44,"kuchařka","Višňová","Ne","",""
902,3,"LUBOŠ KAŠÁK",46,"vedoucí technik","Višňová","Ne","",""
902,8,"Bc. KATEŘINA BARKER",39,"finanční kontrolor","Višňová","Ne","",""
902,5,"MICHAL KOČÍ",35,"OSVČ","Višňová","Ne","",""
902,7,"PAVEL HOTOVÝ",33,"zkušební technik","Višňová","Ne","",""
902,9,"Mgr. VÁCLAV SKLENÁŘ",40,"úředník","Višňová","Ne","",""
902,6,"VLADIMÍRA KŘÍŽOVÁ",42,"vizážistka","Višňová","Ne","",""
901,8,"Ing. ZBYŠEK ŽEMLÍK",54,"technik","Višňová","Ne","",""
