"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
389,1,"MICHAL POKORNÝ",55,"elektro technik","Statenice","Ano","ODS","OBČANSKÁ DEMOKRATICKÁ STRANA"
901,8,"Ing. LUKÁŠ KRČEK",27,"technik v AERO","Statenice","Ne","BEZPP",""
389,4,"Ing. JIŘÍ BROŽ",47,"obchodní manažer","Statenice","Ne","BEZPP",""
480,6,"BARBORA MAREŠOVÁ",31,"mateřská dovolená","Černý Vůl","Ne","BEZPP",""
902,2,"JUDr. DANIEL ZDĚNEK",46,"právník","Statenice-Černý Vůl","Ne","BEZPP",""
389,3,"JITKA ŠIMÁČKOVÁ",35,"operátor","Statenice","Ne","BEZPP",""
901,5,"JAN KONOPÁSEK",56,"živnostník","Statenice-Černý Vůl","Ne","BEZPP",""
901,2,"Ing. JAKUB CECHEL",33,"bankovní poradce","Statenice","Ne","BEZPP",""
903,7,"Ing.arch. PAVEL TOMEK",31,"projektový manažer","Černý Vůl","Ne","BEZPP",""
480,9,"Ing. BOHUSLAV FRK",38,"technik","Statenice","Ne","BEZPP","TOP 09"
903,8,"JUDr. LADISLAV TYLL",63,"soudní překladatel","Statenice","Ne","BEZPP",""
903,3,"Ing. JAN HORA",33,"projektant,statik","Černý Vůl","Ne","BEZPP",""
902,3,"LUCIE ŠUPOVÁ",40,"učitelka MŠ","Statenice","Ne","BEZPP",""
901,6,"ANNA SOUKUPOVÁ",43,"recepční","Statenice-Černý Vůl","Ne","BEZPP",""
901,3,"MUDr. FRANTIŠEK PICEK",46,"lékař","Statenice","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ"
902,5,"Ing. HASSAN MOHAMED ELTAYEB",46,"ekonom","Praha 6","Ne","BEZPP",""
389,2,"MICHAL PILAŘ",45,"projektový manažer","Statenice","Ne","BEZPP",""
389,6,"STANISLAV SADIL",56,"OSVČ","Statenice","Ne","BEZPP",""
389,5,"Ing.arch. JAN ČERNOCH",38,"architekt","Statenice","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
389,9,"MILAN TVAROH",52,"podnikatel","Statenice","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
902,1,"Ing. JAN KOPINEC",71,"technik","Statenice","Ne","BEZPP","JK 2010"
902,8,"MIROSLAV POLÁČEK",61,"technik","Statenice","Ne","BEZPP",""
901,9,"VÁCLAV ŠVARC",52,"automechanik","Statenice - Černý Vůl","Ne","BEZPP",""
902,9,"Ing.arch. VERONIKA TRACHTOVÁ",28,"projektantka","Statenice","Ne","BEZPP",""
901,7,"VÍTĚZSLAV SEDLÁŘ",62,"technik v AUDI","Statenice","Ne","BEZPP",""
389,8,"KATEŘINA ODNOHOVÁ",55,"kosmetička","Statenice","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
902,7,"KVĚTOSLAVA ENGLEROVÁ",61,"ekonomka","Statenice","Ne","BEZPP",""
901,1,"PETR VONDRA",44,"živnostník","Statenice","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
903,9,"LADISLAVA SYBLÍKOVÁ",47,"office manager","Statenice","Ne","BEZPP",""
902,6,"ZDENĚK BLECHA",64,"zaměstnanec","Statenice","Ne","BEZPP",""
903,2,"Ing. MIROSLAVA ŠMARDOVÁ",46,"ekonom,místostarosta","Statenice","Ano","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
903,4,"Ing. PAVEL TOMEK",70,"technik","Černý Vůl","Ne","BEZPP","TOP 09"
903,1,"Ing. JAN SLÁDEK",68,"starosta","Černý Vůl","Ano","BEZPP","TOP 09"
480,4,"JANA ŠPIČÁKOVÁ",33,"úřednice","Statenice","Ne","BEZPP",""
903,5,"Ing. MICHAL HAJOŠ",54,"ředitel společnosti","Statenice","Ne","BEZPP",""
480,8,"SOŇA TOBIŠKOVÁ",32,"OSVČ-účetnictví","Statenice","Ne","BEZPP",""
903,6,"TOMÁŠ MRÁZEK",20,"přípravář rozpočtu","Černý Vůl","Ne","BEZPP",""
901,4,"Ing. VIKTOR VYŠÍN",40,"servisní technik","Statenice","Ne","BEZPP",""
902,4,"YVONA POKORNÁ",58,"zdrav.sestra","Statenice","Ne","BEZPP",""
389,7,"ZDEŇKA POLÁČKOVÁ",56,"OSVČ","Statenice","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
480,2,"BOHUSLAV MRÁZEK DiS.",43,"OSVČ-stavebnictví","Černý Vůl","Ano","TOP 09","TOP 09"
480,7,"ROMAN PSOTA",46,"stavební klempíř","Statenice","Ne","TOP 09","TOP 09"
480,3,"JAN NYKLAS",40,"OSVČ-stavebnictví","Černý Vůl","Ano","TOP 09","TOP 09"
480,1,"ANTONÍN ZEMAN",58,"stavitel","Statenice","Ne","TOP 09","TOP 09"
480,5,"Mgr. MATĚJ MAXA",39,"programátor/analytik","Statenice","Ne","TOP 09","TOP 09"
