"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
47,1,"JIŘÍ KOZÁK",48,"kapitán lodi","Blšany u Loun","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
901,2,"PAVEL PRAIL",40,"elektromontér","Blšany u Loun","Ano","PRO OBEC BLŠANY U LOUN",""
901,3,"ALENA SMOLKOVÁ",62,"v důchodu","Blšany u Loun","Ne","",""
901,5,"GABRIELA ZÁHROBSKÁ",23,"vychovatelka","Blšany u Loun","Ne","",""
901,1,"DOBROMIL KONEČNÝ",64,"starosta","Blšany u Loun","Ne","",""
901,4,"EVA SCHEDIVÁ",30,"na mateřské","Blšany u Loun","Ne","",""
47,2,"JOSEF ŠOBÁŇ",63,"invalitní důchodce","Blšany u Loun","Ne","",""
901,8,"LIBOR KONEČNÝ",40,"operátor","Blšany u Loun","Ne","",""
901,9,"JOSEF KAPLAN",38,"státní zaměstnanec","Blšany u Loun","Ne","",""
901,7,"JIŘÍ HÁJEK",61,"údržbář","Blšany u Loun","Ne","",""
47,3,"LENKA KOZÁKOVÁ",49,"účetní","Blšany u Loun","Ne","",""
901,6,"MIROSLAV NEUMAN",46,"strojník","Blšany u Loun","Ne","",""
