"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
811,1,"ALEŠ MAŠÍČEK",43,"zedník","Olšany","Ano","BEZPP","ALEŠ MAŠÍČEK, NEZÁVISLÝ KANDIDÁT"
803,1,"JITKA KUBAŇOVÁ",43,"asistent pedagoga","Olšany","Ne","BEZPP",""
807,1,"JAN VĚTROVEC",34,"traktorista","Olšany","Ne","BEZPP",""
809,1,"MARIE ŠTĚPÁNÍKOVÁ",51,"dělnice","Olšany","Ano","BEZPP","MARIE ŠTĚPÁNÍKOVÁ, NEZÁVISLÝ KANDIDÁT"
805,1,"JOSEF PANUŠKA",71,"důchodce","Olšany","Ano","BEZPP","JOSEF PANUŠKA, NEZÁVISLÝ KANDIDÁT"
808,1,"KAMIL ŠOLAR",37,"dělník","Olšany","Ne","BEZPP",""
810,1,"JIŘÍ MÁLEK",41,"skladník","Olšany","Ne","BEZPP",""
802,1,"Ing. PAVEL BURIÁNEK",58,"technik","Olšany","Ano","BEZPP","PAVEL BURIÁNEK, NEZÁVISLÝ KANDIDÁT"
804,1,"MIROSLAV ŽITNÍK",57,"technik","Olšany","Ne","BEZPP",""
801,1,"PAVEL PANUŠKA",22,"řidič","Olšany","Ne","BEZPP",""
806,1,"ZDENĚK KŘÍŽ",40,"řidič","Olšany","Ano","BEZPP","ZDENĚK KŘÍŽ, NEZÁVISLÝ KANDIDÁT"
