"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
47,2,"JOSEF MILER",31,"elektrikář","Pertoltice pod Ralskem","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,1,"Bc. STANISLAV MACKOVÍK",47,"zdravotnický pracovník, poslanec","Pertoltice pod Ralskem","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,5,"JANA SVAČINOVÁ",55,"závorářka","Pertoltice pod Ralskem","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,3,"JANA KOLDOVÁ",37,"šička","Pertoltice pod Ralskem","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
901,4,"JINDŘICH KOLDA",35,"seřizovač","Pertoltice pod Ralskem","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY","*"
902,1,"VĚRA KOLÍNSKÁ",38,"starostka, jednatelka společnosti","Pertoltice pod Ralskem","Ano","OBČANÉ PRO OBEC","*"
902,5,"PAVEL BÁR",38,"jednatel","Pertoltice pod Ralskem","Ne","OBČANÉ PRO OBEC","*"
902,4,"JITKA HANLOVÁ",40,"jednatelka","Pertoltice pod Ralskem","Ano","OBČANÉ PRO OBEC","*"
901,2,"JIŘÍ TITĚRA",42,"podnikatel","Pertoltice pod Ralskem","Ne","BUDOUCNOST",""
902,2,"PETR SELINGER",54,"OSVČ","Pertoltice pod Ralskem","Ano","BUDOUCNOST",""
47,4,"JIŘINA MILEROVÁ",58,"účetní","Pertoltice pod Ralskem","Ne","BUDOUCNOST","*"
902,3,"JIŘÍ PRUDEL",64,"důchodce","Pertoltice pod Ralskem","Ne","BUDOUCNOST",""
901,6,"JAROSLAV MALÝ",71,"důchodce","Pertoltice pod Ralskem","Ne","",""
902,7,"HELENA BRÁZDOVÁ",39,"úřednice","Pertoltice pod Ralskem","Ne","",""
902,8,"VĚRA SLÁNSKÁ",51,"vychovatelka","Pertoltice pod Ralskem","Ne","",""
901,5,"JIŘÍ ISTOMÍN",59,"podnikatel","Pertoltice pod Ralskem","Ne","",""
902,6,"MAREK ŠRÁM",40,"dispečer provozu","Pertoltice pod Ralskem","Ne","",""
901,3,"Bc. JAROSLAV KUČERA",41,"podnikatel","Pertoltice pod Ralskem","Ne","",""
47,7,"RŮŽENA MOTYČKOVÁ",67,"kuchařka","Pertoltice pod Ralskem","Ne","",""
901,7,"MILOSLAV MÜNSTER",62,"podnikatel","Pertoltice pod Ralskem","Ne","",""
47,6,"OLGA MRÁZKOVÁ",57,"prodavačka","Pertoltice pod Ralskem","Ne","",""
901,1,"Bc. MARTIN SMOLÍK",36,"vrchní inspektor","Pertoltice pod Ralskem","Ne","",""
