"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
1,1,"PAVEL BENDA",48,"stavitel","Sepekov","Ano","KDU-ČSL","OBČANÉ PRO SEPEKOV, LÍŠNICI A ZÁLŠÍ"
47,10,"Ing. JAROSLAV VANSA",66,"důchodce","Sepekov","Ne","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,3,"VÁCLAV HOUZAR",69,"důchodce","Sepekov","Ano","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,1,"STANISLAV SEDLÁČEK",67,"důchodce","Sepekov","Ano","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,9,"JIŘÍ VRKOČ",55,"invalidní důchodce","Sepekov","Ne","KSČM",""
47,15,"JAN VANĚČEK",72,"důchodce","Sepekov","Ne","KSČM",""
47,14,"ANNA NOVÁKOVÁ",67,"důchodkyně","Sepekov","Ne","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
1,7,"JIŘÍ FARA",21,"student VŠ","Sepekov","Ne","BEZPP",""
1,9,"JIŘÍ MAREL",48,"servisní technik","Líšnice","Ne","BEZPP","OBČANÉ PRO SEPEKOV, LÍŠNICI A ZÁLŠÍ"
902,11,"MARTIN PAVLÍK",33,"manažer","Roudná","Ne","BEZPP",""
903,13,"RADEK KOTALÍK",38,"živnostník","Sepekov","Ne","BEZPP",""
902,3,"JAROSLAVA BOČANOVÁ",62,"obchodnice","Sepekov","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ SEPEKOV"
902,1,"Mgr. JOSEF HIML",61,"starosta","Sepekov","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ SEPEKOV"
47,12,"JIŘÍ HANUS",46,"elektrikář","Sepekov","Ne","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
901,12,"JAROSLAV MLČKOVSKÝ",38,"instalatér","Sepekov","Ne","BEZPP","OBČANÉ PRO SEPEKOV, LÍŠNICI A ZÁLŠÍ"
903,9,"ALICE PLOCHOVÁ",36,"asistentka","Sepekov","Ne","BEZPP","OBČANÉ PRO SEPEKOV, LÍŠNICI A ZÁLŠÍ"
901,9,"FRANTIŠEK KŘIVÁNEK",46,"zámečník","Sepekov","Ne","BEZPP",""
901,11,"doc. Ing. ALOIS PETERKA CSc.",67,"vysokoškolský pedagog","Sepekov","Ne","BEZPP",""
903,1,"Ing. JIŘÍ CIHLÁŘ",50,"podnikatel","Sepekov","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ SEPEKOV 2"
47,13,"JANA KUDĚJOVÁ",59,"důchodce","Sepekov","Ne","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
903,11,"MICHAL DANĚK",50,"servisní technik","Sepekov","Ne","BEZPP",""
903,15,"JANA ZDĚNKOVÁ",41,"rozpočtářka","Sepekov","Ne","BEZPP",""
47,11,"MARCELA VINKLEROVÁ",44,"živnostnice","Líšnice","Ne","BEZPP",""
902,15,"JIŘÍ VEJDOVEC",52,"OSVČ","Sepekov","Ne","BEZPP",""
903,2,"JAROSLAV HADÁČEK",47,"OSVČ","Sepekov","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ SEPEKOV 2"
1,15,"MARIE CÉZOVÁ DiS.",55,"sociální pracovnice","Sepekov","Ne","BEZPP",""
901,2,"Bc. JAROSLAV LUKEŠ",49,"strážník městské policie","Sepekov","Ne","BEZPP",""
47,2,"MARIE LUKEŠOVÁ",45,"v domácnosti","Sepekov","Ne","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
902,7,"MILOSLAV CIHLÁŘ",41,"hostinský","Sepekov","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ SEPEKOV"
903,6,"Ing. MARKÉTA PAVLÍKOVÁ",30,"ekonomka","Sepekov","Ne","BEZPP",""
902,8,"JINDŘICH JANOUCH",64,"důchodce","Sepekov","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ SEPEKOV"
901,7,"JINDŘICH PETERKA",22,"dělník","Sepekov","Ne","BEZPP",""
1,10,"JINDŘICH VÁCHA",44,"vedoucí dílen ZOD","Sepekov","Ne","BEZPP","OBČANÉ PRO SEPEKOV, LÍŠNICI A ZÁLŠÍ"
47,5,"PAVLA MLČKOVSKÁ",41,"pracovnice MŠ","Sepekov","Ne","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
901,1,"Ing. PAVLÍNA BAMBUŠKAROVÁ",44,"úředník","Sepekov","Ano","BEZPP","OBČANÉ PRO SEPEKOV, LÍŠNICI A ZÁLŠÍ"
902,14,"MARTIN PETERKA",28,"OSVČ","Sepekov","Ne","BEZPP",""
47,8,"JIŘÍ GRÖGER",58,"obsluha MKDS","Sepekov","Ne","BEZPP",""
1,4,"MIROSLAV SLÁMA",43,"konstruktér","Sepekov","Ne","BEZPP","OBČANÉ PRO SEPEKOV, LÍŠNICI A ZÁLŠÍ"
1,13,"JIŘÍ PETERKA",41,"elektromontér","Sepekov","Ne","BEZPP",""
901,4,"MICHAL KOUTNÍK",20,"student VŠ","Sepekov","Ne","BEZPP",""
903,14,"MVDr. JIŘÍ STARC",64,"veterinární praxe","Sepekov","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ SEPEKOV 2"
901,6,"MARIE MIKEŠOVÁ",61,"knihovnice","Sepekov","Ne","BEZPP",""
1,14,"MILOSLAV CIHLÁŘ",70,"důchodce","Sepekov","Ne","BEZPP",""
902,4,"PAVEL MÁCHA",29,"prodavač","Líšnice","Ne","BEZPP",""
902,2,"Mgr. MILOŠ KLUIBER",52,"učitel","Sepekov","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ SEPEKOV"
902,13,"KAMIL BEČVÁŘ",37,"OSVČ","Sepekov","Ne","BEZPP",""
901,10,"Mgr. VĚRA MÁCHOVÁ",55,"vedoucí učitelka mateřské školy","Sepekov","Ne","BEZPP",""
1,6,"PETRA BENDOVÁ",21,"student VŠ","Sepekov","Ne","BEZPP",""
901,15,"MARIE ČUNÁTOVÁ",45,"pečovatelka","Sepekov","Ne","BEZPP",""
1,8,"MILOSLAVA VÁGNEROVÁ",43,"technolog přípravy","Sepekov","Ne","BEZPP","OBČANÉ PRO SEPEKOV, LÍŠNICI A ZÁLŠÍ"
47,4,"MARTIN FILIPÍN",39,"technik","Líšnice","Ano","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
1,12,"PAVLÍNA BALOUNOVÁ",43,"kuchařka","Sepekov","Ne","BEZPP",""
47,6,"Ing. LUBOŠ CÉZA",59,"technik","Sepekov","Ano","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
901,13,"ROMANA KOTALÍKOVÁ",32,"soukromá podnikatelka","Sepekov","Ne","BEZPP",""
47,7,"Ing. PETR KOČÍ",48,"technik","Sepekov","Ne","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
901,5,"PETR KOLÁŘ",32,"technik","Sepekov","Ne","BEZPP",""
902,10,"MAGDALENA VAVŘÍKOVÁ",47,"učitelka","Sepekov","Ne","BEZPP",""
903,4,"PETR ŠIMEČEK",41,"THP","Sepekov","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ SEPEKOV 2"
1,3,"PETR URBAN",41,"správce majetku","Líšnice","Ano","BEZPP","OBČANÉ PRO SEPEKOV, LÍŠNICI A ZÁLŠÍ"
903,5,"VLADIMÍR VACHTA",37,"automechanik","Sepekov","Ne","BEZPP",""
1,2,"MIROSLAV FARA",52,"technik elektro","Sepekov","Ne","BEZPP","OBČANÉ PRO SEPEKOV, LÍŠNICI A ZÁLŠÍ"
902,9,"PAVEL HADÁČEK",45,"řidič","Sepekov","Ne","BEZPP",""
901,3,"MILAN VÁCHA",51,"soukromý podnikatel","Sepekov","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ SEPEKOV"
903,7,"Ing. TOMÁŠ KAKOS",41,"lesník","Sepekov","Ne","BEZPP",""
902,6,"MARTIN POKORNÝ",45,"podnikatel","Sepekov","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ SEPEKOV"
901,14,"ZDENĚK URBAN",35,"řidič záchranné služby","Líšnice","Ne","BEZPP",""
903,10,"MARTIN STEJSKAL",31,"podnikatel","Sepekov","Ne","BEZPP",""
1,5,"PETR DĚDIČ",28,"mechanik programátor","Sepekov","Ne","BEZPP",""
903,8,"STANISLAV MÁCHAL",48,"mechanik","Sepekov","Ne","BEZPP",""
902,5,"Ing. LADISLAV BOLEK",43,"obchodník","Sepekov","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ SEPEKOV"
903,12,"MIROSLAV BŘICHÁČEK",40,"servisní technik","Sepekov","Ne","BEZPP",""
