"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
7,6,"SLAVĚNA BROULÍKOVÁ",66,"daňový poradce-účetní","Pardubice, Zelené Předměstí","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,2,"JIŘÍ KALOUSEK",67,"zastupitel Městského obvodu Pardubice V","Pardubice, Zelené Předměstí","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,5,"Ing. MILOŠ VENDOLSKÝ",61,"státní úředník","Pardubice, Zelené Předměstí","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,4,"JOSEF MÁSLO",47,"zkušební komisař řidičů","Pardubice, Zelené Předměstí","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,3,"Bc. PAVLÍNA MAZUCHOVÁ",38,"manažerka","Pardubice, Zelené Předměstí","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,13,"PETRA SETRMAJEROVÁ",38,"vychovatelka v MŠ","Pardubice, Zelené Předměstí","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,1,"LADISLAV DOLEŽAL",67,"místostarosta Městského obvodu V.","Pardubice, Zelené Předměstí","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,10,"IVO KALOUSEK",37,"instalatér","Pardubice, Zelené Předměstí","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,7,"HELENA ŠIMONOVÁ",57,"recepční","Pardubice, Zelené Předměstí","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
47,12,"JUDr. JOSEF REJL",66,"důchodce","Zelené Předměstí","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,7,"JOSEF NECHVÁTAL",62,"stavbyvedoucí","Zelené Předměstí","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
