"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
1,11,"JOSEF VARMUŽA",50,"strojní technik","Dambořice","Ne","KDU-ČSL",""
1,1,"JOSEF KRATOCHVIL",60,"starosta obce","Dambořice","Ano","KDU-ČSL","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,9,"BRONISLAVA DUROŇOVÁ",55,"operátorka","Dambořice","Ne","KDU-ČSL","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
901,2,"IVANA MATULOVÁ",48,"poštovní úřednice","Dambořice","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - TJ SOKOL"
901,13,"JAKUB POČTA",22,"technik kvality","Dambořice","Ne","BEZPP",""
901,7,"MAREK MOKRÝ",32,"test asistent","Dambořice","Ne","BEZPP",""
902,7,"ALENA ŠEVČÍKOVÁ",39,"prodavačka","Dambořice","Ne","BEZPP",""
1,13,"KAREL HAMAN",48,"železničář","Dambořice","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,8,"FRANTIŠEK KRAMÁŘ",59,"živnostník-zedník","Dambořice","Ano","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,2,"JAROSLAV BUKOVSKÝ",55,"traktorista-strojník","Dambořice","Ano","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
901,10,"JOSEF MOKRÝ",59,"technik elektro","Dambořice","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - TJ SOKOL"
902,5,"Ing. JAN ŠKRHA",41,"technik","Dambořice","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - KVS KUNSTÁT"
1,12,"HANA KRATOCHVILOVÁ",29,"pracovnice pošty","Dambořice","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
901,6,"JIŘÍ KROUPA",48,"OSVČ","Dambořice","Ne","BEZPP",""
1,4,"FRANTIŠEK BLAHA",58,"elektrikář","Dambořice","Ano","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
902,9,"BEDŘICH FIALA",68,"důchodce","Dambořice","Ne","BEZPP",""
901,4,"MARTIN MOKRÝ",35,"OSVČ","Dambořice","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - TJ SOKOL"
902,3,"MICHAELA KRATOCHVILOVÁ",25,"referent","Dambořice","Ne","BEZPP",""
901,5,"MICHAL MARTIŇÁK",35,"revizní technik","Dambořice","Ne","BEZPP",""
902,6,"Mgr. DRAHOMÍRA BEKOVÁ",50,"ředitelka ZŠ","Dambořice","Ne","BEZPP",""
1,6,"PAVEL HOŘAVA",36,"malíř-natěrač","Dambořice","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,7,"MILENA STRMISKOVÁ",44,"sociální pracovnice","Dambořice","Ano","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
901,12,"Mgr. PAVEL LATTENBERG",28,"servisní technik","Dambořice","Ne","BEZPP",""
901,9,"MILOSLAV MATULA",59,"údržbář","Dambořice","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - TJ SOKOL"
902,1,"Ing. ZBYNĚK PASTYŘÍK",33,"vedoucí byt. odboru ÚMČ","Dambořice","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - KVS KUNSTÁT"
1,15,"HANA HOVĚZÁKOVÁ",44,"švadlena","Dambořice","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,5,"MARIE MATĚJÍČKOVÁ",59,"ředitelka MŠ Dambořice","Dambořice","Ano","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
902,11,"PAVEL KRAMÁŘ",55,"OSVČ - čalouník","Dambořice","Ne","BEZPP",""
1,10,"Ing. PAVEL NAJBR",59,"ZŠ Dambořice-pedagogický pracovník","Dambořice","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
902,8,"PAVEL ŠKRHA DiS.",34,"grafik","Dambořice","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - KVS KUNSTÁT"
1,14,"Bc. PAVLA DOBEŠOVÁ DiS.",26,"všeobecná zdravotní sestra","Dambořice","Ne","BEZPP",""
