"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
1,5,"MUDr. JARMILA ŠTEFÁNKOVÁ",45,"praktická lékařka","Velká nad Veličkou","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,9,"PAVEL LUNDA",58,"údržbář obecních budov","Velká nad Veličkou","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,2,"MUDr. JAN MIŠKEŘÍK",51,"praktický lékař","Velká nad Veličkou","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,8,"MIROSLAV JAGOŠ",55,"provozní údržbář","Velká nad Veličkou","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,13,"MARTA JAGOŠOVÁ",55,"vedoucí školní jídelny","Velká nad Veličkou","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
53,9,"PAVEL TOMČALA",60,"velitel hasičů","Velká nad Veličkou","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","*"
1,6,"DUŠAN JEŽ",55,"OSVČ","Velká nad Veličkou","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,4,"MIROSLAV PŘÍVRATSKÝ",59,"hasič","Velká nad Veličkou","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
7,5,"MIROSLAV PRÁŠEK",48,"manažer dopravy","Velká nad Veličkou","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,10,"Ing. EVA MIŠKEŘÍKOVÁ",53,"předsedkyně závodního odboru","Velká nad Veličkou","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,8,"MARTIN KUCHYŇKA",61,"zaměstnanec obecního úřadu","Velká nad Veličkou","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,9,"ROMAN DOLOŽÍLEK",38,"dělník","Velká nad Veličkou","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,12,"JAN SCHWARZ",36,"dělník","Velká nad Veličkou","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,15,"MARTINA ZÁLEŠÁKOVÁ",35,"poštovní doručovatelka","Velká nad Veličkou","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
768,2,"Ing. VĚROSLAV DRLÍK",53,"technik","Velká nad Veličkou","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
47,5,"MIROSLAV HORNÍČEK",59,"invalidní důchodce","Velká nad Veličkou","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,1,"PAVEL KOHÚT",59,"technik","Velká nad Veličkou","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,3,"JIŘÍ SLÁDEK",65,"důchodce","Velká nad Veličkou","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,2,"JAN JURENA",65,"důchodce","Velká nad Veličkou","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,4,"FRANTIŠEK NEKARDA",66,"důchodce","Velká nad Veličkou","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,6,"EVA NEKARDOVÁ",63,"důchodkyně","Velká nad Veličkou","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
53,6,"PETR VALÁŠEK",36,"živnostník","Velká nad Veličkou","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
768,9,"Mgr. ŠÁRKA HLAHŮLKOVÁ",43,"učitelka","Velká nad Veličkou","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
53,12,"PAVEL ZEMČÍK",48,"obchodní zástupce ČP","Velká nad Veličkou","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
7,1,"RADEK SPAZIER",43,"místostarosta obce","Velká nad Veličkou","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
53,11,"Ing. IGOR GRMELA",61,"důchodce","Velká nad Veličkou","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,1,"Ing. JIŘÍ PŠURNÝ",57,"starosta obce","Velká nad Veličkou","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,2,"JAN KOMÁNEK",63,"živnostník","Velká nad Veličkou","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,13,"PhDr. LUDĚK MIKÁČ",65,"důchodce","Velká nad Veličkou","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,15,"JAN NOREK",58,"řidič","Velká nad Veličkou","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
480,14,"HANA LAPŠANSKÁ",40,"účetní","Velká nad Veličkou","Ne","",""
480,4,"Mgr. ILONA JANOŠKOVÁ",53,"učitelka","Velká nad Veličkou","Ne","",""
7,14,"ANTONÍN KOLAJA",38,"dělník","Velká nad Veličkou","Ne","",""
53,7,"Mgr. IRENA MIKESKOVÁ",39,"učitelka","Velká nad Veličkou","Ne","",""
53,5,"ANTONÍN VRBA",55,"živnostník","Velká nad Veličkou","Ne","",""
480,10,"BLANKA HARTMANOVÁ",45,"asistentka insolvenční kanceláře","Velká nad Veličkou","Ne","",""
768,4,"BRONISLAV ŠTEFÁNEK",43,"OSVČ","Velká nad Veličkou","Ne","",""
480,6,"DANA VRBOVÁ",50,"úřednice","Velká nad Veličkou","Ne","",""
480,9,"Mgr. JAN JAGOŠ",72,"obchodní zástupce Kooperativy a.s.","Velká nad Veličkou","Ne","",""
480,7,"JAN JANÁS",47,"obchodní zástupce ČS a.s.","Velká nad Veličkou","Ne","",""
480,5,"Ing. DUŠAN KROŠLÁK",61,"certifikovaný odhadce","Velká nad Veličkou","Ne","",""
768,3,"Mgr. EVŽEN MORÁVEK",37,"advokát","Velká nad Veličkou","Ne","",""
480,8,"JANA LIPÁROVÁ",52,"zdravotní sestra","Velká nad Veličkou","Ne","",""
480,12,"JARMILA PŠURNÁ",26,"studentka","Velká nad Veličkou","Ne","",""
53,3,"Bc. JARMILA SLÁDKOVÁ",34,"úřednice","Velká nad Veličkou","Ne","",""
1,11,"Mgr. MARIE LUNDOVÁ",27,"učitelka","Velká nad Veličkou","Ne","",""
768,7,"Mgr. HELENA HANDLOVÁ",48,"ředitelka základní školy","Velká nad Veličkou","Ne","",""
