"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
902,11,"Mgr. ROBIN BÖHNISCH",37,"poslanec","Mladé Buky","Ano","ČSSD","SDRUŽENÍ ČSSD A NEZÁVISLÝCH KANDIDÁTŮ"
902,3,"Mgr. MONIKA HOFMANNOVÁ POHLOVÁ",37,"učitelka","Mladé Buky","Ne","ČSSD","SDRUŽENÍ ČSSD A NEZÁVISLÝCH KANDIDÁTŮ"
902,4,"JIŘÍ HOLUB",33,"podnikatel","Mladé Buky","Ne","ČSSD","SDRUŽENÍ ČSSD A NEZÁVISLÝCH KANDIDÁTŮ"
902,12,"Ing. JIŘÍ GRUND",65,"podnikatel","Mladé Buky","Ne","ODS",""
902,1,"JAROSLAV HÁK",49,"podnikatel","Mladé Buky","Ne","ODS",""
901,9,"ANNA VINTEROVÁ",64,"učitelka v důchodu","Mladé Buky","Ne","BEZPP",""
166,8,"DUŠAN PÁTEK",35,"řidič-skladník","Hertvíkovice","Ne","BEZPP",""
768,14,"ADÉLA JAKUBCOVÁ",28,"operátorka","Mladé Buky","Ne","BEZPP",""
166,12,"BLAHOSLAV RINN",57,"technik","Mladé Buky","Ne","BEZPP",""
902,9,"JIŘINA UŽDILOVÁ",60,"důchodkyně","Hertvíkovice","Ne","BEZPP",""
902,10,"ADRIANA PANCIEROVÁ",32,"mateřská dovolená","Mladé Buky","Ne","BEZPP",""
902,5,"LENKA SIEGERTOVÁ",52,"strážná","Hertvíkovice","Ne","BEZPP","PRO MLADÉ BUKY SPOLEČNĚ !"
793,5,"ILONA ČERNÁ",39,"úřednice","Hertvíkovice","Ne","BEZPP",""
768,7,"ALENA JÁNSKÁ",24,"mateřská dovolená","Mladé Buky","Ne","BEZPP",""
768,9,"MILAN KRÁL",63,"důchodce","Mladé Buky","Ne","BEZPP","NEZÁVISLÍ"
793,2,"LADISLAV KOTOUČEK",37,"živnostník","Mladé Buky","Ne","BEZPP","""SDRUŽENÍ NEZÁVISLÝCH OBČANŮ"""
166,4,"Mgr. MARCELA SEDLAŘÍKOVÁ",51,"učitelka","Mladé Buky","Ne","BEZPP",""
768,3,"Bc. JAROSLAVA ANDĚLOVÁ",48,"ředitelka městských jeslí","Mladé Buky","Ano","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
166,14,"JAN PETRŽELA",22,"student právnické fakulty","Mladé Buky","Ne","BEZPP",""
901,12,"HANA MAČKOVÁ",41,"živnostník","Kalná Voda","Ne","BEZPP","VOLBA PRO MLADÉ BUKY"
902,6,"DAGMAR PANCIEROVÁ",53,"důchodkyně","Mladé Buky","Ne","BEZPP",""
768,4,"Mgr. DANA FERKLOVÁ",57,"středoškolská profesorka","Mladé Buky","Ne","BEZPP",""
