"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
1,4,"PETR VILIŠ",40,"stolař","Horní Bory","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,1,"JOSEF BŘEZKA",49,"starosta","Horní Bory","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,5,"PAVEL VÁVRA",36,"montážní dělník","Dolní Bory","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,11,"ROMAN KŘÍŽ",45,"mistr skladu","Dolní Bory","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,7,"ANTONÍN NOVOTNÝ",47,"bagrista","Dolní Bory","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,13,"JIŘÍ KAŠTAN",53,"dělník - řidič","Horní Bory","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,3,"MILAN ŠPAČEK",62,"důchodce","Dolní Bory","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,10,"JAN KOSTEČKA",64,"důchodce","Dolní Bory","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,2,"MVDr. RŮŽENA MARKOVÁ",57,"učitelka","Dolní Bory","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
901,1,"BLANKA KŘÍŽOVÁ",56,"knihařka","Dolní Bory","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","*"
901,13,"Ing. LUCIE DOSTÁLOVÁ",30,"ekonom/manažer","Dolní Bory","Ne","NEZÁVISLÍ DEMOKRATÉ","*"
901,2,"Mgr. FRANTIŠEK ELIÁŠ",43,"ředitel ZŠ","Horní Bory","Ano","NEZÁVISLÍ DEMOKRATÉ","*"
901,14,"MIROSLAV POL",51,"hasič","Dolní Bory","Ano","NEZÁVISLÍ DEMOKRATÉ","*"
901,5,"DAGMAR HAŠKOVÁ",55,"dělnice - úklid obce","Dolní Bory","Ne","",""
1,6,"Bc. DANA SUKOVÁ",24,"studentka","Dolní Bory","Ne","",""
480,3,"JANA KUJALOVÁ",46,"školnice","Dolní Bory","Ne","",""
480,9,"Mgr. FILIP LYSÁK",39,"soukromý podnikatel","Cyrilov","Ne","",""
480,11,"JOSEF OCHRANA",25,"zámečník, OSVČ","Horní Bory","Ne","",""
901,7,"Ing. JOSEF PIPEK",42,"konstruktér","Horní Bory","Ne","",""
480,7,"MIROSLAV PŘÍHODA",49,"vedoucí výroby","Horní Bory","Ne","",""
1,12,"HANA VÁVROVÁ",37,"asistentka","Dolní Bory","Ne","",""
480,4,"Bc. KATEŘINA MARUŽÁNOVÁ",28,"jednatelka firmy","Horní Bory","Ne","",""
901,8,"VLADIMÍR HOMOLA",43,"obráběč kovů","Dolní Bory","Ne","",""
901,3,"LADISLAV KOTAČKA",37,"tesař","Dolní Bory","Ne","",""
1,9,"MARTIN ZÁSTĚRA",36,"stolař","Dolní Bory","Ne","",""
901,6,"STANISLAV KOTAČKA",39,"operátor CNC strojů","Dolní Bory","Ne","",""
480,12,"JOSEF KUJAL",24,"manažer","Dolní Bory","Ne","",""
901,4,"Ing. Mgr. MARCELA SLAVÍKOVÁ",31,"projektová manažerka","Horní Bory","Ne","",""
480,10,"PETR VACULÍK",33,"montážní dělník","Horní Bory","Ne","",""
480,13,"KAMILA MATÝŠKOVÁ",29,"barmanka","Horní Bory","Ne","",""
901,9,"OLGA PADALÍKOVÁ",38,"vedoucí školní kuchyně","Dolní Bory","Ne","",""
480,1,"Mgr. MARTIN CHALUPA",32,"učitel na základní škole","Dolní Bory","Ne","",""
480,8,"ONDŘEJ CHALUPA DiS.",30,"pracovník v sociálních službách","Dolní Bory","Ne","",""
480,15,"ZDENĚK SLONEK",55,"OSVČ","Horní Bory","Ne","",""
901,10,"PAVEL BŘEZKA",34,"skladník","Cyrilov","Ne","",""
1,8,"PETR DOLEŽAL",36,"instalatér","Dolní Bory","Ne","",""
480,14,"MICHAL VILIŠ",34,"řidič, opravář","Dolní Bory","Ne","",""
901,11,"KAREL KOVÁŘ",31,"řezník","Dolní Bory","Ne","",""
480,5,"MICHAELA POLOVÁ",46,"zdravotní sestra","Dolní Bory","Ne","",""
1,14,"VLADIMÍR KŘÍŽ",53,"skladník","Dolní Bory","Ne","",""
901,12,"ZUZANA FILIPOVÁ",23,"studentka VŠ","Dolní Bory","Ne","",""
1,15,"TOMÁŠ KUČERA",40,"technik","Dolní Bory","Ne","",""
901,15,"PAVEL LÁZNIČKA",44,"elektrikář","Dolní Bory","Ne","",""
480,2,"PETRA PŘÍHODOVÁ",38,"odborná asistentka","Horní Bory","Ne","",""
480,6,"MARTIN NOVOTNÝ",31,"tesař, OSVČ","Cyrilov","Ne","",""
