"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
7,2,"JAN ŠTĚPNIČKA",64,"důchodce","Roztoky","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,1,"ROMAN TEXL",45,"mistr montáže","Roztoky","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,3,"Ing. JAROSLAV HORÁČEK",48,"správce počítačové sítě","Roztoky","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,4,"MILAN KOMENDA",50,"strojní zámečník","Roztoky","Ano","""STAROSTOVÉ A NEZÁVISLÍ""","*"
901,1,"LENKA PETERKOVÁ ing.",44,"ekonom","Roztoky","Ne","""STAROSTOVÉ A NEZÁVISLÍ""","*"
901,7,"KAREL ČERMÁK",58,"brusič","Roztoky","Ne","NEZÁVISLÍ - ROZTOKY",""
901,3,"MARTIN MIKOVEC",45,"údržbář","Roztoky","Ne","NEZÁVISLÍ - ROZTOKY",""
901,4,"JIŘÍ PROKŮPEK",42,"živnostník","Roztoky","Ne","NEZÁVISLÍ - ROZTOKY",""
901,8,"MIROSLAV KROB",51,"živnostník","Roztoky","Ne","NEZÁVISLÍ - ROZTOKY",""
902,5,"SIMONA KELTNEROVÁ",41,"zapisovatelka","Roztoky","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCE ROZTOKY",""
902,4,"FRANTIŠEK MUŽÍK",59,"brusič","Roztoky","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCE ROZTOKY",""
902,6,"ANTONÍN JEŽEK",65,"důchodce","Roztoky","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCE ROZTOKY",""
902,2,"Mgr. ZDEŇKA JANEČKOVÁ",62,"ředitelka základní školy","Roztoky","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCE ROZTOKY",""
902,1,"Ing. VLADIMÍR MELČ",56,"starosta obce","Roztoky","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCE ROZTOKY",""
902,8,"Mgr. LIBUŠE BULANTOVÁ",48,"zástupce ředitelky základní školy","Roztoky","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCE ROZTOKY",""
901,2,"HANA ČÍHAŘOVÁ",55,"celní deklarant","Roztoky","Ne","",""
901,6,"FRANTIŠEK JIRÁSEK",39,"pracovník montáže","Roztoky","Ne","",""
901,9,"VÁCLAV HEJDA",62,"důchodce","Roztoky","Ne","",""
902,7,"PETR TIŠER",48,"řidič","Roztoky","Ne","",""
901,5,"PAVEL PROCHÁZKA",61,"živnostník","Roztoky","Ne","",""
902,3,"Mgr. TOMÁŠ VOSTATEK",32,"učitel","Roztoky","Ne","",""
902,9,"STANISLAV MYNAŘÍK",59,"údržbář obecního úřadu","Roztoky","Ne","",""
