"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
904,8,"VLASTIMIL HLAVATÝ",53,"dělník","Klopina","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ KLOPINA",""
904,1,"Ing. JIŘÍ BRÁZDA",59,"technik","Klopina","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ KLOPINA",""
904,3,"MARTIN ZBOŘIL",47,"soukromý zemědělec","Veleboř","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ KLOPINA",""
904,2,"Ing. JOSEF POSPÍŠIL",54,"technik","Klopina","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ KLOPINA",""
904,7,"JINDŘICH MRÁZEK",65,"důchodce","Veleboř","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ KLOPINA",""
901,2,"MIROSLAV MERTA",64,"řidič autobusu","Klopina","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ KLOPINA",""
903,5,"MIROSLAV HÝBL",38,"elektrikář","Klopina","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
903,2,"JOSEF DRLÍK",48,"osoba samostatně výdělečně činná","Veleboř","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
903,1,"Ing. JANA VACHUTKOVÁ",33,"na mateřské dovolené","Klopina","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
904,5,"ALOIS FIALA",41,"dělník","Klopina","Ne","",""
901,1,"Mgr. IVETA VÁCLAVÍKOVÁ",46,"učitelka","Klopina","Ne","",""
902,2,"Ing. JANA ŠEMBEROVÁ",29,"strategický nákupce","Klopina","Ne","",""
902,1,"KAREL DRLÍK",53,"živnostník","Klopina","Ne","",""
901,9,"LIBOR HEL",38,"podnikatel","Klopina","Ne","",""
902,9,"MARTIN KLOS",46,"svářeč","Klopina","Ne","",""
903,7,"Bc. MICHAELA NEUBAUEROVÁ",23,"asistentka, účetní","Klopina","Ne","",""
902,5,"MIROSLAV ŠEBESTA",38,"traktorista","Klopina","Ne","",""
901,4,"Mgr. TOMÁŠ TÁBORSKÝ",27,"učitel","Klopina","Ne","",""
904,9,"MARTIN PLAČKO",27,"voják z povolání","Klopina","Ne","",""
901,3,"JAROSLAV URBÁŠEK",38,"podnikatel","Veleboř","Ne","",""
904,6,"LIBOR HOLINEK",31,"podnikatel","Klopina","Ne","",""
901,6,"TAŤÁNA TORONIOVÁ",42,"účetní","Klopina","Ne","",""
902,7,"PAVLÍNA BALCÁRKOVÁ",44,"řidička","Klopina","Ne","",""
902,6,"VÁCLAV STINGL",39,"mistr stavební firmy","Klopina","Ne","",""
902,8,"MIROSLAV URBÁŠEK",30,"dělník","Klopina","Ne","",""
902,3,"Ing. PAVEL KRÁL",31,"projektový vedoucí","Klopina","Ne","",""
903,4,"MILOŠ PANAJOTOV",48,"mistr potravinářské výroby","Veleboř","Ne","",""
903,6,"LUDVÍK KONRAD",62,"řidič mezinárodní kamionové dopravy","Klopina","Ne","",""
901,8,"MILAN MOTLÍČEK",39,"dělník","Veleboř","Ne","",""
901,7,"RADOSLAV LINDNER",57,"technik","Klopina","Ne","",""
902,4,"MARTIN DRLÍK",27,"dělník","Klopina","Ne","",""
904,4,"RADEK TYLŠAR",37,"podnikatel","Klopina","Ne","",""
903,8,"MUDr. ZUZANA JEHLÍKOVÁ",48,"lékařka","Klopina","Ne","",""
901,5,"VENDULA KUKULOVÁ",33,"technik","Klopina","Ne","",""
903,3,"ROMAN URBÁŠEK",46,"instalatér","Klopina","Ne","",""
903,9,"OLGA PAVLICOVÁ",47,"referentka","Klopina","Ne","",""
