"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
47,1,"LADISLAV TAFI",65,"technik","Libouchec","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,15,"PAVEL POMEJ",58,"strojník","Libouchec","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,14,"VLADIMÍR KUČERŇÁK",66,"dělník","Čermná","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,11,"MIROSLAV TESKA",66,"zedník","Libouchec","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,12,"EVA ŘÍHOVÁ",52,"úřednice","Libouchec","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
788,5,"Bc. DANIELA FREIGANGOVÁ",45,"zdravotnický pracovník","Libouchec","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY","*"
47,6,"LENKA CHMÁTALOVÁ",49,"vychovatelka","Libouchec","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,13,"MIROSLAV JELÍNEK",59,"dělník","Libouchec","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,7,"MARCELA TOMAŠTÍKOVÁ",55,"zdravotní sestra","Libouchec","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,9,"JOSEF DRHA",62,"řidič","Libouchec","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,5,"VÁCLAV BUDKA",69,"technik","Libouchec","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
53,12,"PETR DUDA",48,"státní zaměstnanec","Libouchec","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,13,"JAN MIKL",39,"instalatér","Libouchec","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,8,"JIŘINA DUPALOVÁ",62,"zdravotní sestra","Libouchec","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,15,"ZDENĚK DIVÍŠEK",45,"živnostník","Libouchec","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,3,"PAVEL VOSLAŘ",43,"živnostník","Libouchec","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA",""
788,11,"KAREL STAREČEK",34,"obchodní ředitel","Libouchec","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
183,1,"Mgr. DANA BŘEZINOVÁ",51,"ředitelka ZŠ, zastupitelka","Libouchec","Ano","""STAROSTOVÉ A NEZÁVISLÍ""","*"
183,2,"OLDŘICH SÜSSMILCH",56,"systémový specialista","Libouchec","Ne","""STAROSTOVÉ A NEZÁVISLÍ""","*"
166,10,"Ing. JIŘÍ ŠTĚRBA",50,"starosta obce","Libouchec","Ano","""STAROSTOVÉ A NEZÁVISLÍ""",""
166,1,"PAVEL ŠEBEK",56,"živnostník a zastupitel","Libouchec","Ano","""STAROSTOVÉ A NEZÁVISLÍ""",""
53,7,"VLADISLAV DEDERA",57,"podnikatel","Libouchec","Ne","""STAROSTOVÉ A NEZÁVISLÍ""","*"
47,4,"JAN VALOVIČ",36,"osoba samostatně výdělečně činná","Čermná","Ne","""STAROSTOVÉ A NEZÁVISLÍ""","*"
166,2,"ŠTĚPÁNKA STRZEPKOVÁ",47,"učitelka v Mateřské škole a zastupitelka","Libouchec","Ano","""STAROSTOVÉ A NEZÁVISLÍ""",""
183,15,"JOSEF KDOLSKÝ",31,"úředník, zastupitel","Libouchec","Ne","SEVEROČEŠI.CZ","*"
183,9,"VĚRA KOŠUTOVÁ",38,"vedoucí skladu","Libouchec","Ne","SEVEROČEŠI.CZ","*"
183,13,"ZDEŇKA ŠULEKOVÁ",35,"podnikatelka","Libouchec","Ne","SEVEROČEŠI.CZ","*"
53,4,"RUDOLF REHN",48,"živnostník","Libouchec","Ne","SEVEROČEŠI.CZ","*"
183,8,"ANDREA ŠULEKOVÁ",37,"podnikatelka","Libouchec","Ne","SEVEROČEŠI.CZ","*"
47,3,"VÁCLAV TOMŠÍK",34,"osoba samostatně výdělečně činná","Libouchec","Ne","SEVEROČEŠI.CZ","*"
183,10,"VĚRA PETŘÍČKOVÁ",37,"úřednice","Libouchec","Ne","SEVEROČEŠI.CZ","*"
183,6,"MARIE KUČERŇÁKOVÁ",68,"úřednice","Čermná","Ne","SEVEROČEŠI.CZ","*"
166,9,"HERBERT MOUCHA",73,"hudebník","Libouchec","Ne","TOP 09","*"
788,10,"OTAKAR STARÝ",29,"firemní bankéř","Libouchec","Ne","TOP 09","*"
47,2,"MIROSLAV KABÁT",28,"hasič","Libouchec","Ne","TOP 09","*"
166,5,"PETR STEHLÍK",40,"údržbář","Žďárek","Ne","TOP 09","*"
166,12,"DANA ŠLECHTOVÁ",56,"vedoucí výroby","Libouchec","Ne","TOP 09","*"
788,8,"ALEXANDER MÉSÁROŠ",50,"dělník","Libouchec","Ne","TOP 09","*"
166,6,"VLADIMÍRA MARHANOVÁ",50,"učitelka ZŠ a zastupitelka","Libouchec","Ne","TOP 09","*"
166,11,"DANIEL KUČERA",40,"záchranář","Libouchec","Ne","TOP 09","*"
166,14,"IVETA KOLAŘÍKOVÁ",44,"vedoucí pracovník","Libouchec","Ne","TOP 09","*"
788,1,"Ing. ZDENĚK ZIKMUND",60,"vedoucí prodeje","Libouchec","Ano","ODPOVĚDNÍ OBČANÉ - PRO ODPOVĚDNÝ ROZVOJ OBCÍ LIBOUCHECKA","*"
788,2,"Mgr. MARTIN LANÍČEK",38,"hasič","Libouchec","Ano","ODPOVĚDNÍ OBČANÉ - PRO ODPOVĚDNÝ ROZVOJ OBCÍ LIBOUCHECKA","*"
788,15,"JINDŘICH LALOUČEK",54,"skladník","Libouchec","Ne","ODPOVĚDNÍ OBČANÉ - PRO ODPOVĚDNÝ ROZVOJ OBCÍ LIBOUCHECKA","*"
788,14,"JIŘÍ SLAVKA",49,"řidič","Libouchec","Ne","ODPOVĚDNÍ OBČANÉ - PRO ODPOVĚDNÝ ROZVOJ OBCÍ LIBOUCHECKA","*"
788,7,"MICHAL MICHŇO",41,"strojmistr","Libouchec","Ne","ODPOVĚDNÍ OBČANÉ - PRO ODPOVĚDNÝ ROZVOJ OBCÍ LIBOUCHECKA","*"
788,13,"ALENA VACKOVÁ",42,"obchodní manažerka","Libouchec","Ne","ODPOVĚDNÍ OBČANÉ - PRO ODPOVĚDNÝ ROZVOJ OBCÍ LIBOUCHECKA","*"
788,3,"JIŘÍ BOLÍK",47,"policista","Libouchec","Ano","ODPOVĚDNÍ OBČANÉ - PRO ODPOVĚDNÝ ROZVOJ OBCÍ LIBOUCHECKA","*"
788,4,"ALEXANDR BALOG",40,"soukr. podnikatel","Libouchec","Ano","ODPOVĚDNÍ OBČANÉ - PRO ODPOVĚDNÝ ROZVOJ OBCÍ LIBOUCHECKA","*"
53,2,"KAREL PILCH",63,"důchodce","Libouchec","Ne","",""
166,7,"BOHUMIL ŠKOPEK",64,"živnostník","Libouchec","Ne","",""
166,13,"DANA PAPAJOVÁ",46,"vedoucí pracovník","Libouchec","Ne","",""
53,14,"DAVID FLÍGR",18,"student","Libouchec","Ne","",""
788,9,"DAVID ŠKULTETY",44,"policista","Libouchec","Ne","",""
166,3,"EDUARD POUR",38,"mistr výroby","Libouchec","Ne","",""
183,12,"Ing. EVA PREININGEROVÁ",59,"učitelka ZŠ","Libouchec","Ne","",""
183,5,"FRANTIŠEK JANOVSKÝ",78,"technik","Libouchec","Ne","",""
788,6,"MARTIN BALOG",40,"živnostník","Libouchec","Ne","",""
166,4,"Mgr. IVANA FENCLOVÁ",32,"referentka na Krajském úřadě","Libouchec","Ne","",""
53,1,"Ing. JIŘÍ HLADÍK",50,"manažer, logistika","Libouchec","Ne","",""
183,7,"Mgr. JITKA MÜLLEROVÁ DiS.",38,"ekolog projektant","Libouchec","Ne","",""
166,8,"VÁCLAV HONSA",43,"servisní technik","Libouchec","Ne","",""
47,10,"JAROSLAV KŘÍŽ",33,"strojník","Libouchec","Ne","",""
53,9,"JITKA MIKOTOVÁ",54,"státní zaměstnankyně","Libouchec","Ne","",""
47,8,"PAVEL KODET",41,"správce IT","Libouchec","Ne","",""
166,15,"LENKA LALOUČKOVÁ",50,"dělnice","Libouchec","Ne","",""
183,11,"KAMIL KOCANDA",38,"podnikatel","Libouchec","Ne","",""
53,11,"TOMÁŠ KOLOVECKÝ",41,"živnostník","Libouchec","Ne","",""
183,14,"PETRA TOMŠÍKOVÁ",33,"úřednice","Libouchec","Ne","",""
53,10,"ŠÁRKA DIVÍŠKOVÁ",41,"státní zaměstnankyně","Libouchec","Ne","",""
53,5,"LUDĚK NÝDR",39,"živnostník","Libouchec","Ne","",""
788,12,"TOMÁŠ TUČEK",46,"vedoucí provozu","Libouchec","Ne","",""
183,3,"Ing. VLADIMÍR ČERNIL",51,"podnikatel","Libouchec","Ne","",""
183,4,"STANISLAV NIKL",44,"samostatně hospodařící zemědělec","Knínice","Ne","",""
53,6,"STANISLAV VLK",40,"živnostník","Libouchec","Ne","",""
