"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
7,6,"IVETA KOVAŘÍKOVÁ",39,"referentka maloobchodu","Dešná","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,3,"Bc. ALENA KVĚTÁKOVÁ",41,"učitelka MŠ","Dešná","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,2,"LENKA PLIŠŤÁKOVÁ",54,"učitelka MŠ","Dešná","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,4,"RNDr. DAGMAR DAŇKOVÁ",49,"chemik","Dešná","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
901,1,"JAROSLAV KOPEČNÝ",48,"strojař","Dešná","Ne","",""
7,5,"JAN MANĎÁK",57,"vedoucí pracovník","Dešná","Ne","",""
7,7,"TOMÁŠ HANÁČEK",27,"obchodní zástupce","Dešná","Ne","",""
901,6,"JIŘÍ ČECHMÁNEK",61,"automechanik","Dešná","Ne","",""
7,1,"PAVEL BENETIN",47,"OSVČ, stolař","Dešná","Ne","",""
901,3,"RADEK KVĚTÁK",49,"elektrikář","Dešná","Ne","",""
7,8,"ONDŘEJ LUKEŠ",26,"dělník","Dešná","Ne","",""
901,5,"ROSTISLAV ČALA",33,"řidič","Dešná","Ne","",""
901,7,"VILIAM MLÍCH",58,"programátor","Dešná","Ne","",""
901,2,"ROMAN LUKEŠ",50,"malíř","Dešná","Ne","",""
901,4,"OLDŘICH ŠMOTEK",40,"technolog","Dešná","Ne","",""
