"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
480,2,"FRANTIŠEK VYCPÁLEK",46,"technik","Svatý Jan pod Skalou","Ano","BEZPP","FRANTIŠEK VYCPÁLEK - NEZÁVISLÝ KANDIDÁT"
901,7,"DAGMAR PROKOPOVÁ",47,"farmaceutický reprezentant","Záhrabská","Ne","BEZPP",""
901,5,"LUCIE GREENIDGE",36,"psycholog (na mateřské dovolené)","Svatý Jan pod Skalou","Ne","BEZPP",""
480,1,"PETR MITTIG",43,"technik, dobrovolný hasič","Svatý Jan pod Skalou","Ne","BEZPP",""
802,1,"LUDVÍK BARTOŠ",48,"řidič","Svatý Jan pod Skalou","Ne","BEZPP",""
901,6,"Ing. JIŘÍ BOUČEK",55,"státní zaměstnanec","Záhrabská","Ne","BEZPP",""
803,1,"JIŘÍ ŠEVČÍK",67,"důchodce","Svatý Jan pod Skalou","Ano","BEZPP","JIŘÍ ŠEVČÍK - NEZÁVISLÝ KANDIDÁT"
804,1,"MICHAL ŠEDIVÝ",38,"živnostník","Svatý Jan pod Skalou","Ano","BEZPP","MICHAL ŠEDIVÝ - NEZÁVISLÝ KANDIDÁT"
901,2,"Ing. ŠTĚPÁN RATTAY",37,"ekonom","Sedlec","Ne","BEZPP","ŠTĚPÁN RATTAY -  NEZÁVISLÝ KANDIDÁT"
901,3,"JAN DOBEŠ",37,"knižní designer","Záhrabská","Ne","BEZPP",""
901,4,"Mgr. JAN KUDRY",30,"policista","Sedlec","Ne","BEZPP",""
480,3,"PAVEL SLÁDEČEK",41,"řidič autobusu","Svatý Jan pod Skalou","Ano","BEZPP","PAVEL SLÁDEČEK - NEZÁVISLÝ KANDIDÁT"
801,1,"PAVEL VOKÁL",51,"starosta obce","Svatý Jan pod Skalou","Ano","BEZPP","PAVEL VOKÁL, NEZÁVISLÝ KANDIDÁT"
901,1,"MgA. MIROSLAV HUSÁK",61,"hudebník","Svatý Jan pod Skalou","Ne","BEZPP",""
