"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
901,8,"HANA ŠKALOUDOVÁ",64,"důchodkyně","Haratice","Ano","ZA ROZVOJ OBCE",""
901,5,"MIROSLAV KOPAL",51,"instruktor sportu","Plavy","Ano","ZA ROZVOJ OBCE",""
901,6,"RADKA KOROTVIČKOVÁ",47,"úřednice","Plavy","Ano","ZA ROZVOJ OBCE",""
901,9,"RADEK BREZAR",42,"OSVČ","Plavy","Ano","ZA ROZVOJ OBCE",""
901,2,"RENATA ŠŤASTNÁ",48,"bankovní poradce","Haratice","Ano","ZA ROZVOJ OBCE",""
901,1,"VĚRA MUŽÍČKOVÁ",57,"starostka obce","Plavy","Ano","ZA ROZVOJ OBCE",""
901,3,"JOSEF ŠOUREK",62,"zemědělec","Plavy","Ano","ZA ROZVOJ OBCE",""
901,4,"MIROSLAVA KRÁLOVÁ",54,"zdravotní sestra","Plavy","Ano","ZA ROZVOJ OBCE",""
901,7,"ROMAN ŠTURMA",44,"obchodní zástupce","Haratice","Ano","ZA ROZVOJ OBCE",""
901,11,"ALENA PRŮCHOVÁ",54,"dělnice","Haratice","Ne","",""
901,10,"Ing. MILAN HLOUŠEK",54,"OSVČ","Plavy","Ne","",""
