"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
714,1,"JOSEF FENDRYCH",43,"živnostník","Horní Rožínka","Ne","STRANA SVOBODNÝCH OBČANŮ",""
901,4,"JIŘÍ HOFMAN",52,"dělník","Horní Rožínka","Ano","ZA HORNÍ ROŽÍNKU",""
901,1,"Ing. LUBOŠ VETEŠNÍK",51,"projektant","Horní Rožínka","Ano","ZA HORNÍ ROŽÍNKU",""
901,6,"VERONIKA HOFMANOVÁ",30,"dělnice","Horní Rožínka","Ne","ZA HORNÍ ROŽÍNKU",""
901,3,"ANNA STŘEŠŇÁKOVÁ",43,"dělnice","Horní Rožínka","Ano","ZA HORNÍ ROŽÍNKU",""
901,2,"JIŘÍ ŠKORPÍK",54,"soukromý zemědělec","Horní Rožínka","Ano","ZA HORNÍ ROŽÍNKU",""
714,4,"BOHUSLAV ŠEJNOHA",47,"živnostník","Horní Rožínka","Ne","",""
714,3,"FRANTIŠEK KRYTINÁŘ",47,"zedník","Horní Rožínka","Ne","",""
714,5,"MICHAL FENDRYCH",25,"podnikatel","Horní Rožínka","Ne","",""
901,5,"JITKA HŘEBÍČKOVÁ",58,"invalidní důchodce","Horní Rožínka","Ne","",""
714,2,"VLADIMÍRA HOFMANOVÁ",49,"operátorka","Horní Rožínka","Ne","",""
