"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
901,5,"ALEŠ KRÁLÍK",34,"instalatér","Jasenice","Ano","ALEŠ KRÁLÍK, NEZÁVISLÝ KANDIDÁT",""
803,1,"MARTIN DUFEK",42,"technik E.Z.","Jasenice","Ne","MARTIN DUFEK, NEZÁVISLÝ KANDIDÁT",""
901,3,"MILOŠ RYBNÍČEK",46,"nezaměstnaný","Jasenice","Ano","OBČANÉ PRO OBEC",""
802,1,"JAROSLAV TOMEK",59,"invalidní důchodce","Jasenice","Ano","OBČANÉ PRO OBEC",""
901,2,"MILAN KATOLICKÝ",42,"OSVČ","Jasenice","Ano","OBČANÉ PRO OBEC",""
901,6,"TOMÁŠ VEČEŘA",30,"truhlář","Jasenice","Ne","OBČANÉ PRO OBEC",""
801,1,"JIŘÍ HAVLÁT",52,"řidič","Jasenice","Ne","OBČANÉ PRO OBEC",""
901,1,"BLAŽEJ GRUBER",64,"důchodce","Jasenice","Ano","OBČANÉ PRO OBEC",""
901,4,"TOMÁŠ NOVÁČEK",36,"OSVČ","Jasenice","Ano","OBČANÉ PRO OBEC",""
901,7,"LADISLAV NOVÁČEK",33,"OSVČ","Jasenice","Ne","",""
