"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
7,15,"RENATA LANČOVÁ",57,"zdravotní sestra","Praha 22","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,3,"LIBOR ČERMÁK",36,"pedagog volného času","Praha 22","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,20,"FRANTIŠEK KŘÍŽ",72,"podnikatel","Praha 22","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,11,"JOSEF BARTOŠ",72,"podnikatel","Praha 22","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,5,"Ing. PETR GEMERLE",71,"strojní inženýr","Praha 22","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,1,"Bc. MICHAL SELINGER",39,"strážník MP hl.m. Prahy","Praha 22","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,18,"JIŘÍ ŠTOČEK",63,"technik","Praha 22","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,12,"SOŇA VČELIŠOVÁ",48,"zaměstnanec ve zdravotnictví","Praha 22","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,23,"Ing. JARMILA NEKOVÁŘOVÁ",70,"ekonomka","Praha 22","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,19,"MAREK NEKOVÁŘ",49,"elektrotechnik","Praha 22","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,4,"Ing. EVA ZÍKOVÁ",69,"laborantka","Praha 22","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,13,"JAROSLAV MÍČEK",44,"obráběč kovů","Praha 22","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,25,"Ing. LENKA VOLKOVÁ",38,"odborná pracovnice v laboratoři","Praha 22","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,21,"ANNA KŘÍŽOVÁ",64,"podnikatelka","Praha 22","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,22,"KATEŘINA ŠÍMOVÁ",72,"sociální pracovnice","Praha 22","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,2,"LUBOMÍR MIKOLAJSKÝ",54,"spolumajitel sportovní cestovní kanceláře","Praha 22","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,14,"JAROSLAVA NEDBALOVÁ",62,"knihovnice","Praha 22","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,10,"JIŘÍ KOŽELUH",69,"strojní zámečník","Praha 22","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,6,"Mgr. ALENA MEŠKOVÁ DiS.",49,"psychoterapeutka","Praha 22","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,16,"Mgr. MIROSLAVA RŮŽIČKOVÁ",71,"administrativní pracovnice","Praha 22","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,17,"ZDENĚK RŮŽIČKA",80,"investiční technik","Praha 22","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,24,"Ing. ZDENĚK VOLEK Ph.D.",38,"vědecký pracovník","Praha 22","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
791,18,"PETR TAMELE",54,"OSVČ","Praha 22","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
791,6,"Ing. ONDŘEJ SEMECKÝ",44,"daňový poradce","Praha 22","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
53,4,"JAN VORLÍČEK",46,"finanční ředitel firmy","Praha 22","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,20,"JIŘÍ ZAHRADNÍK",75,"důchodce","Praha 22","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA",""
791,8,"JAROSLAV MALČÁNEK",53,"OSVČ","Praha 22","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
53,25,"PETR BOŘKOVEC",65,"odborný referent OD ÚMČ Praha 22","Praha 22","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
791,14,"Mgr. MARCELA PRÖLLEROVÁ",46,"právnička","Praha 22","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
791,4,"Mgr. JITKA ROTHOVÁ",45,"zástupkyně ředitele ZŠ","Praha 22","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
791,25,"MILAN PAVLICKI",57,"řidič, automechanik","Praha 22","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
791,10,"Ing. MARTIN VINTER",60,"zeměměřič","Praha 22","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
53,10,"SVATOPLUK LINHART",49,"podnikatel","Praha 22","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,6,"Ing. ELIŠKA MACHAČOVÁ CSc.",62,"radní","Praha 22","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA",""
791,2,"Ing. MARTIN TURNOVSKÝ",49,"zástupce starosty MČ Praha 22","Praha 22","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
