"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
801,1,"DRAHOMÍRA FIURÁŠKOVÁ",36,"vedoucí prodejny","Radvanice","Ne","BEZPP",""
901,7,"MIROSLAV ZLÁMAL",26,"stavbyvedoucí","Radvanice","Ne","BEZPP",""
901,2,"PETR PADALÍK",39,"dělník","Radvanice","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ"
901,1,"MILAN KOŘÍNEK",49,"pracovník marketingu","Radvanice","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ"
901,4,"MILOSLAVA ČECHÁKOVÁ",55,"programátor analytik","Radvanice","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ"
901,5,"MILAN PYŠNÝ",56,"technik","Radvanice","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ"
901,6,"MARTA OCELKOVÁ",51,"učitelka","Radvanice","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ"
901,3,"SVATAVA STOJANOVÁ",44,"učitelka","Radvanice","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ"
901,8,"MICHAL ONDERKA",38,"odborný referent","Radvanice","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ"
901,9,"TOMÁŠ BARTOŠÍK",61,"důchodce","Radvanice","Ne","BEZPP",""
