"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
47,6,"ZDENĚK HERZÁN",67,"důchodce","Sedlec","Ne","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,1,"Ing. VOJTĚCH JEDLIČKA",64,"důchodce","Sedlec","Ano","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,7,"JAN JANÍČEK",65,"důchodce","Sedlec","Ne","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,5,"ALENA MALÁ",58,"školnice","Sedlec","Ne","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
903,6,"MICHAELA ŠTĚPÁNKOVÁ",40,"mateřská dovolená","Sedlec","Ne","BEZPP","""OBEC PRO KAŽDÉHO"""
47,3,"JIŘINA ŠUTEROVÁ",37,"vedoucí školní jídelny","Sedlec","Ne","BEZPP",""
901,2,"JAN JANÍČEK",40,"vedoucí střediska","Sedlec","Ne","BEZPP",""
901,4,"JAN KOVÁČ",42,"traktorista","Sedlec","Ne","BEZPP",""
902,6,"JAKUB PIVODA",31,"svářeč","Sedlec","Ne","BEZPP",""
902,3,"Bc. LUCIA VRABCOVÁ",24,"učitelka","Sedlec","Ne","BEZPP",""
47,4,"LUCIE BÁBÍČKOVÁ",24,"účetní","Sedlec","Ne","BEZPP",""
903,5,"JANA HRŮZOVÁ",36,"kuchařka","Sedlec","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - ZA ROZVOJ OBCE SEDLEC"
901,5,"DANA MIHULKOVÁ",51,"pracovnice ve vinici","Sedlec","Ne","BEZPP",""
901,6,"FRANTIŠEK TICHÝ",60,"údržbář","Sedlec","Ne","BEZPP",""
903,7,"ROMAN OPAVA",43,"soukromý podnikatel","Sedlec","Ne","BEZPP",""
903,1,"Ing. RUDOLF PELÁN",45,"starosta obce","Sedlec","Ano","BEZPP","""OBEC PRO KAŽDÉHO"""
901,8,"MILAN PALÍNEK",48,"traktorista","Sedlec","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - ZA ROZVOJ OBCE SEDLEC"
901,1,"JOSEF PIVODA",46,"traktorista","Sedlec","Ne","BEZPP",""
903,3,"RADEK AUST",38,"manažer šlechtění","Sedlec","Ano","BEZPP","""OBEC PRO KAŽDÉHO"""
902,1,"Ing. PAVEL MICHLÍK",29,"osoba samostatně výdělečně činná","Sedlec","Ne","BEZPP",""
901,3,"MONIKA JEŽOVÁ",35,"mateřská dovolená","Sedlec","Ne","BEZPP",""
903,2,"Bc. MARIAN PÁNEK",42,"státní zaměstnanec","Sedlec","Ano","BEZPP","""OBEC PRO KAŽDÉHO"""
902,5,"Bc. KAMILA BENÍČKOVÁ",28,"pošťačka","Sedlec","Ne","BEZPP",""
47,2,"JIŘÍ BÁBÍČEK",47,"dělník","Sedlec","Ano","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
902,2,"VOJTĚCH JEDLIČKA",39,"vedoucí","Sedlec","Ne","BEZPP",""
901,7,"MIROSLAV POLONČÁK",52,"traktorista","Sedlec","Ne","BEZPP",""
902,4,"ZDENĚK DROBILIČ",44,"osoba samostatně výdělečně činná","Sedlec","Ne","BEZPP",""
903,4,"Mgr. OLGA HARAJOVÁ",36,"učitelka ZŠ","Sedlec","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - ZA ROZVOJ OBCE SEDLEC"
