"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
902,8,"LADISLAV VĚŽNÍK",60,"nezaměstnaný","Hartvíkovice","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCE HARTVÍKOVICE",""
902,6,"JIŘÍ ŠKODA",31,"zámečník","Hartvíkovice","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCE HARTVÍKOVICE",""
902,3,"RADEK BLAŽEK",47,"technik","Hartvíkovice","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCE HARTVÍKOVICE",""
47,3,"MARIE HADRABOVÁ",44,"dělnice","Hartvíkovice","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCE HARTVÍKOVICE","*"
47,1,"JIŘÍ RANDA",55,"zedník","Hartvíkovice","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCE HARTVÍKOVICE","*"
902,2,"JAROMÍR ZEZULA",53,"strojník","Hartvíkovice","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCE HARTVÍKOVICE",""
902,1,"ZDENĚK NOVÁČEK",38,"starosta","Hartvíkovice","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCE HARTVÍKOVICE",""
903,8,"IVAN HADRABA",36,"stavební pracovník","Hartvíkovice","Ne","NOVÉ SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCE HARTVÍKOVICE, ČÁST""A""",""
902,7,"VLASTA SÝKOROVÁ",42,"manipulantka","Hartvíkovice","Ne","NOVÉ SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCE HARTVÍKOVICE, ČÁST""A""",""
902,10,"TOMÁŠ LAGA",35,"řidič","Hartvíkovice","Ne","NOVÉ SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCE HARTVÍKOVICE, ČÁST""A""",""
903,1,"MARTIN OUTULNÝ",42,"zámečník-svářeč","Hartvíkovice","Ano","NOVÉ SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCE HARTVÍKOVICE, ČÁST""A""",""
903,6,"JAN CABEJŠEK",23,"OSVČ","Hartvíkovice","Ano","NOVÉ SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCE HARTVÍKOVICE, ČÁST""A""",""
903,3,"FRANTIŠEK RACHŮNEK",50,"stavební mistr","Hartvíkovice","Ano","NOVÉ SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCE HARTVÍKOVICE, ČÁST""A""",""
