"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
47,5,"JAROSLAV BLÜML",42,"řidič","Vracovice","Ne","BEZPP",""
901,7,"FRANTIŠEK HOLÍK",33,"zedník","Vracovice","Ne","BEZPP",""
47,4,"JITKA TRETEROVÁ",48,"prodavačka","Vracovice","Ne","BEZPP",""
901,5,"MARTIN NAHODIL",32,"dělník","Vracovice","Ne","BEZPP",""
902,5,"IVANA SIGMUNDOVÁ",34,"nezaměstnaná","Vracovice","Ne","BEZPP",""
902,6,"JITKA TRETEROVÁ",24,"studentka","Vracovice","Ne","BEZPP",""
47,2,"ZDENĚK TUŠAR",43,"výhybkář","Vracovice","Ne","BEZPP",""
901,6,"JOZEF HRAŇO",52,"bez zaměstnání","Vracovice","Ne","BEZPP","JOZEF HRAŇO, NEZÁVISLÝ KANDIDÁT"
902,7,"MARCELA SUCHANOVÁ",46,"dělnice","Vracovice","Ne","BEZPP",""
902,3,"JITKA BALÍKOVÁ",35,"účetní","Vracovice","Ne","BEZPP",""
47,6,"MILAN VALKO",37,"řidič","Vracovice","Ne","BEZPP",""
902,2,"LUCIE PROCHÁZKOVÁ",34,"nezaměstnaná","Vracovice","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ VRACOVICE"
902,4,"MICHAELA PAŘÍZKOVÁ",32,"ošetřovatelka","Vracovice","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ VRACOVICE"
47,3,"MARIE HANÁKOVÁ",42,"dělnice","Vracovice","Ne","BEZPP",""
901,1,"Mgr. RADEK BALÍK",41,"policista","Vracovice","Ne","BEZPP",""
47,1,"MILOSLAVA ZACHOVÁ",46,"starosta obce","Vracovice","Ano","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
901,2,"KAREL SLABÝ",45,"OSVČ","Vracovice","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ VRACOVICE"
47,7,"Ing. STANISLAV VEJMOLA",63,"důchodce","Vracovice","Ne","BEZPP",""
902,1,"ZDEŇKA PÁSZTÓOVÁ",36,"ošetřovatelka","Vracovice","Ne","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
901,3,"PAVEL VESELÝ",44,"dělník","Vracovice","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ VRACOVICE"
901,4,"PETR JOURA",38,"obchodní manažer","Vracovice","Ne","BEZPP",""
